accuracy,precision,recall,f1,fpr,fnr,model,attack,asr,train_s,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s,seed
0.1951242625980241,0.3046078865750997,0.0426899313856375,0.0748849494866977,0.3139,0.9573100686143624,XGB,CW_c0.0_it10,0.8040702219905708,1.363684892654419,CW,,10.0,0.0,,,,,,,,31
0.1871638750029614,0.2586206896551724,0.034928125679158,0.0615443529637025,0.3225,0.965071874320842,XGB,CW_c0.5_it10,0.8120306095856334,1.363684892654419,CW,,10.0,0.5,,,,,,,,31
0.05,0.0909090909090909,0.1,0.0952380952380952,1.0,0.9,XGB,HopSkipJump_direct,0.95,,,,,,100.0,100.0,0.3748442828655243,562.0,0.0,7.0,5.294358015060425,31
0.9988864934018812,0.9993168974725206,0.999223819429352,0.9992703562834744,0.0022,0.0007761805706479,LGBM,clean,0.0,0.9701669216156006,,,,,,,,,,,,31
0.2592811959534696,0.5475518839411646,0.1687416560588655,0.2579803014121277,0.4491,0.8312583439411345,LGBM,FGSM_eps0.15,0.7402686630813333,0.9701669216156006,FGSM,0.15,1.0,,,,,,,,,31
0.2607500769977967,0.5522326064382139,0.1651091309882331,0.2542125767824278,0.4312,0.8348908690117669,LGBM,FGSM_eps0.3,0.7387050155180175,0.9701669216156006,FGSM,0.3,1.0,,,,,,,,,31
0.5174251936790731,0.8988143357585556,0.4142320469434009,0.5671051792659342,0.1502,0.5857679530565991,LGBM,FGSM_eps0.5,0.4820062072069938,0.9701669216156006,FGSM,0.5,1.0,,,,,,,,,31
0.5954180388068895,0.9216451181453412,0.5134589710950356,0.6595019241122166,0.1406,0.4865410289049644,LGBM,FGSM_eps0.75,0.4039896704494302,0.9701669216156006,FGSM,0.75,1.0,,,,,,,,,31
0.4119737496742401,0.7598283986215627,0.3354341954112205,0.4654088050314465,0.3415,0.6645658045887796,LGBM,PGD_eps0.15_it10,0.5876708758795518,0.9701669216156006,PGD,0.15,10.0,,,,,,,,,31
0.2922362529318392,0.6277492066965751,0.1781179173522928,0.2774983070523362,0.3402,0.8218820826477071,LGBM,PGD_eps0.15_it25,0.7073846809922054,0.9701669216156006,PGD,0.15,25.0,,,,,,,,,31
0.4727664716055818,0.7767891897903576,0.4336986556552516,0.5566225693337584,0.4014,0.5663013443447483,LGBM,PGD_eps0.3_it10,0.5264517046127604,0.9701669216156006,PGD,0.3,10.0,,,,,,,,,31
0.3732379350375512,0.7162182474071848,0.2958800335310007,0.4187630451499505,0.3776,0.7041199664689993,LGBM,PGD_eps0.3_it25,0.6260276244402853,0.9701669216156006,PGD,0.3,25.0,,,,,,,,,31
0.3359710014451894,0.6733847557435515,0.25207240212363,0.3668278136718926,0.3938,0.74792759787637,LGBM,PGD_eps0.5_it10,0.6633182496623943,0.9701669216156006,PGD,0.5,10.0,,,,,,,,,31
0.3543557061290246,0.7254616574183571,0.2476016020366978,0.369195870561548,0.3018,0.7523983979633022,LGBM,PGD_eps0.5_it25,0.644933544978559,0.9701669216156006,PGD,0.5,25.0,,,,,,,,,31
0.340661944135137,0.6876017479222003,0.2491539631779937,0.3657702825888788,0.3646,0.7508460368220062,LGBM,PGD_eps0.75_it10,0.6586273069724466,0.9701669216156006,PGD,0.75,10.0,,,,,,,,,31
0.421876850908574,0.8422621657167909,0.2982396224657704,0.4405007566377769,0.1799,0.7017603775342296,LGBM,PGD_eps0.75_it25,0.5773887085692625,0.9701669216156006,PGD,0.75,25.0,,,,,,,,,31
0.4053637849747684,0.8029657405829215,0.2925269334658015,0.4288282547846073,0.2312,0.7074730665341985,LGBM,CW_c0.0_it10,0.5939728493923097,0.9701669216156006,CW,,10.0,0.0,,,,,,,,31
0.3515364021891066,0.7543638275499475,0.2227327765531373,0.3439200364342386,0.2336,0.7772672234468627,LGBM,CW_c0.5_it10,0.6478713070672132,0.9701669216156006,CW,,10.0,0.5,,,,,,,,31
0.0,0.0,0.0,0.0,1.0,1.0,LGBM,HopSkipJump_direct,1.0,,,,,,100.0,100.0,0.6454195976257324,560.0,0.0,0.0,6.7285237312316895,31
0.9986258854746618,0.999316664078273,0.9988822999782668,0.9990994348177132,0.0022,0.001117700021733,XGB,clean,0.0,1.1602637767791748,,,,,,,,,,,,99
0.102063540950982,0.1330582774626096,0.0320407339563476,0.0516451895408482,0.6724,0.9679592660436525,XGB,FGSM_eps0.15,0.8975100097135682,1.1602637767791748,FGSM,0.15,1.0,,,,,,,,,99
0.1191215143689734,0.1901022188980304,0.0473470148095252,0.0758121846337401,0.6497,0.9526529851904748,XGB,FGSM_eps0.3,0.8803809614063351,1.1602637767791748,FGSM,0.3,1.0,,,,,,,,,99
0.2185552844180151,0.4697099976549675,0.1865627619609426,0.2670547975645527,0.6784,0.8134372380390574,XGB,FGSM_eps0.5,0.7809708829870406,1.1602637767791748,FGSM,0.5,1.0,,,,,,,,,99
