accuracy,precision,recall,f1,fpr,fnr,model,attack,asr,train_s,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s
0.23,0.09090909090909091,0.06,0.07228915662650602,0.6,0.94,XGB,HopSkipJump_direct,0.77,,,,,,100.0,100.0,0.3126832842826843,561.0,0.0,27.0,7.040119409561157
0.9988154185126394,0.9995029666677021,0.9989443944239188,0.9992236024844721,0.0016,0.0010556055760812194,LGBM,clean,0.0,0.7744240760803223,,,,,,,,,,,
0.11246416641000734,0.2017713182695583,0.05517091496165668,0.08664911254144723,0.703,0.9448290850383433,LGBM,FGSM_eps0.15,0.8869198512165651,0.7744240760803223,FGSM,0.15,1.0,,,,,,,,
0.10737046601435712,0.18487782388197327,0.04979974541277283,0.07846398434633729,0.7072,0.9502002545872271,LGBM,FGSM_eps0.3,0.8920609348717098,0.7744240760803223,FGSM,0.3,1.0,,,,,,,,
0.13091994598308418,0.24054743678960797,0.0643919401409544,0.10158947858244961,0.6548,0.9356080598590456,LGBM,FGSM_eps0.5,0.8685114549029828,0.7744240760803223,FGSM,0.5,1.0,,,,,,,,
0.1548484920277666,0.270717500661901,0.06349157067900277,0.10285944219500541,0.5509,0.9365084293209972,LGBM,FGSM_eps0.75,0.8445592172285532,0.7744240760803223,FGSM,0.75,1.0,,,,,,,,
0.17010590158497002,0.27461636828644503,0.05333912881492751,0.08932796048355648,0.4538,0.9466608711850725,LGBM,PGD_eps0.15_it10,0.8292307327821081,0.7744240760803223,PGD,0.15,10.0,,,,,,,,
0.1463668885782653,0.23778814489571898,0.05380483715731628,0.08775350026584297,0.5555,0.9461951628426837,LGBM,PGD_eps0.15_it25,0.85299343741856,0.7744240760803223,PGD,0.15,25.0,,,,,,,,
0.17112464166410007,0.28026586485203353,0.05498463162470117,0.09193313953488372,0.4548,0.9450153683752989,LGBM,PGD_eps0.3_it10,0.8282356843327252,0.7744240760803223,PGD,0.3,10.0,,,,,,,,
0.18673742566751167,0.3146657332866643,0.05582290664100096,0.0948237217519711,0.3916,0.944177093358999,LGBM,PGD_eps0.3_it25,0.812551825440072,0.7744240760803223,PGD,0.3,25.0,,,,,,,,
0.2288374517283044,0.4564717896349247,0.05551243441274178,0.09898687925593755,0.2129,0.9444875655872582,LGBM,PGD_eps0.5_it10,0.7703333412305432,0.7744240760803223,PGD,0.5,10.0,,,,,,,,
0.24639294937098724,0.5747384155455905,0.047750628706262226,0.08817543356743586,0.1138,0.9522493712937378,LGBM,PGD_eps0.5_it25,0.7527778435878604,0.7744240760803223,PGD,0.5,25.0,,,,,,,,
0.24890426212419153,0.5868818681318682,0.05305970380949424,0.09732069132427892,0.1203,0.9469402961905058,LGBM,PGD_eps0.75_it10,0.7502665308346561,0.7744240760803223,PGD,0.75,10.0,,,,,,,,
0.24961501101660782,0.6076305220883534,0.04697444813561427,0.08720712412461454,0.0977,0.9530255518643858,LGBM,PGD_eps0.75_it25,0.7495557819422398,0.7744240760803223,PGD,0.75,25.0,,,,,,,,
0.3612025871259684,0.6764903781456062,0.3121487782917818,0.42718446601941745,0.4808,0.6878512217082182,LGBM,CW_c0.0_it10,0.6382288137600985,0.7744240760803223,CW,,10.0,0.0,,,,,,,
0.3371792745622971,0.6519241815048823,0.28190878325933744,0.39361033443873683,0.4848,0.7180912167406626,LGBM,CW_c0.5_it10,0.6621810514345282,0.7744240760803223,CW,,10.0,0.5,,,,,,,
0.0,0.0,0.0,0.0,1.0,1.0,LGBM,HopSkipJump_direct,1.0,,,,,,100.0,100.0,0.4566037654876709,561.5,0.0,0.0,6.727623224258423
