accuracy,precision,recall,f1,fpr,fnr,model,attack,asr,train_s,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s,seed
0.3364731693607608,0.0504439380843875,0.025525316581516,0.0338978576237179,0.4028333333333333,0.974474683418484,XGB,PGD_eps0.75_it10,0.6633273800349945,2.2857744693756104,PGD,0.75,10.0,,,,,,,,,7
0.3294470685294144,0.0530769521363001,0.027930739717313,0.0366009326073931,0.4177666666666667,0.9720692602826868,XGB,PGD_eps0.75_it25,0.6704078764856803,2.2857744693756104,PGD,0.75,25.0,,,,,,,,,7
0.4867682655956774,0.3422684536907381,0.1360555036478937,0.1947111623209434,0.2192,0.8639444963521062,XGB,CW_c0.0_it10,0.5130232178635213,2.2857744693756104,CW,,10.0,0.0,,,,,,,,7
0.5199767912024151,0.441967615955066,0.2002266266425461,0.2755978766486072,0.21195,0.7997733733574538,XGB,CW_c0.5_it10,0.4797965603836704,2.2857744693756104,CW,,10.0,0.5,,,,,,,,7
0.05,0.0909090909090909,0.1,0.0952380952380952,1.0,0.9,XGB,HopSkipJump_direct,0.95,,,,,,100.0,100.0,0.5959143042564392,562.0,0.0,9.0,5.606185436248779,7
0.9997280219033028,0.9997812903867184,0.9996222889290896,0.9997017833356528,0.0001833333333333,0.0003777110709102,LGBM,clean,0.0,1.223259449005127,,,,,,,,,,,,7
0.5241380560818836,0.3657248157248157,0.059181360952627,0.101877042588505,0.08605,0.940818639047373,LGBM,FGSM_eps0.15,0.4756806251869849,1.223259449005127,FGSM,0.15,1.0,,,,,,,,,7
0.5393960273066009,0.4476804659871021,0.0427807486631016,0.0780983487570314,0.04425,0.9572192513368984,LGBM,FGSM_eps0.3,0.460413588025711,1.223259449005127,FGSM,0.3,1.0,,,,,,,,,7
0.4855715619702093,0.0773168810711472,0.0117090431982187,0.020338046649747,0.11715,0.9882909568017813,LGBM,FGSM_eps0.5,0.5142652511717724,1.223259449005127,FGSM,0.5,1.0,,,,,,,,,7
0.4879105736018059,0.0740077177508269,0.0106753076357274,0.0186591149950485,0.1119833333333333,0.9893246923642726,LGBM,FGSM_eps0.75,0.5119081076670625,1.223259449005127,FGSM,0.75,1.0,,,,,,,,,7
0.4809841980725819,0.2242337621089407,0.0561397928552969,0.0897976056091705,0.1628333333333333,0.9438602071447032,LGBM,PGD_eps0.15_it10,0.5188526150693997,1.223259449005127,PGD,0.15,10.0,,,,,,,,,7
0.5156342075918152,0.3427305678614579,0.0676699202830845,0.1130239893749481,0.1088,0.9323300797169156,LGBM,PGD_eps0.15_it25,0.4841935396136098,1.223259449005127,PGD,0.15,25.0,,,,,,,,,7
0.5259784412028684,0.3739672047794585,0.0584855774009502,0.1011517964586556,0.0820833333333333,0.9415144225990496,LGBM,PGD_eps0.3_it10,0.4738493060025566,1.223259449005127,PGD,0.3,10.0,,,,,,,,,7
0.5227328359156143,0.3651963607048255,0.0630379897819215,0.1075170379412063,0.0918666666666666,0.9369620102180783,LGBM,PGD_eps0.3_it25,0.4770949112898108,1.223259449005127,PGD,0.3,25.0,,,,,,,,,7
0.3817484565243012,0.0881973853802246,0.0380891795717949,0.0532022713704583,0.3301333333333333,0.9619108204282052,LGBM,PGD_eps0.5_it10,0.6181064884907935,1.223259449005127,PGD,0.5,10.0,,,,,,,,,7
0.3500176785762853,0.0709242618741976,0.0351470091247042,0.0470019008121651,0.386,0.9648529908752956,LGBM,PGD_eps0.5_it25,0.649846332375366,1.223259449005127,PGD,0.5,25.0,,,,,,,,,7
0.3550764711748547,0.0533784942548448,0.0247500149096475,0.0338191152702133,0.3679833333333333,0.9752499850903524,LGBM,PGD_eps0.75_it10,0.6447784738402401,1.223259449005127,PGD,0.75,10.0,,,,,,,,,7
0.3028385447358639,0.0536685238638652,0.0317873685466075,0.0399265890108243,0.4699166666666666,0.9682126314533924,LGBM,PGD_eps0.75_it25,0.697034532152344,1.223259449005127,PGD,0.75,25.0,,,,,,,,,7
0.6003009890936783,0.6724185762636631,0.2409200246506172,0.354740508737523,0.0984,0.7590799753493828,LGBM,CW_c0.0_it10,0.3995086262386336,1.223259449005127,CW,,10.0,0.0,,,,,,,,7
0.5506468545733118,0.5310867733782645,0.1253205574220225,0.2027889920061763,0.0927666666666666,0.8746794425779775,LGBM,CW_c0.5_it10,0.4491627607590002,1.223259449005127,CW,,10.0,0.5,,,,,,,,7
0.0,0.0,0.0,0.0,1.0,1.0,LGBM,HopSkipJump_direct,1.0,,,,,,100.0,100.0,0.6762138605117798,560.0,0.0,0.0,7.235493659973144,7
0.9997824175226422,0.999840938463068,0.9996819275192336,0.9997614266685222,0.0001333333333333,0.0003180724807665,XGB,clean,0.0,2.3435182571411133,,,,,,,,,,,,123
0.4190819832642811,0.0454125412541254,0.0136771166729618,0.0210227185919667,0.2410333333333333,0.986322883327038,XGB,FGSM_eps0.15,0.5807548298777006,2.3435182571411133,FGSM,0.15,1.0,,,,,,,,,123
0.4633872152162679,0.0548933186416908,0.0108939824662544,0.0181800086255515,0.15725,0.9891060175337456,XGB,FGSM_eps0.3,0.5364405319891571,2.3435182571411133,FGSM,0.3,1.0,,,,,,,,,123
0.4021740115862669,0.0319066147859922,0.0105957895155358,0.0159085482330468,0.2695333333333333,0.989404210484464,XGB,FGSM_eps0.5,0.5976718674922713,2.3435182571411133,FGSM,0.5,1.0,,,,,,,,,123
0.3918388439117703,0.0289179628277837,0.0102379579746734,0.0151221517500587,0.2882333333333333,0.9897620420253264,XGB,FGSM_eps0.75,0.6080070351667679,2.3435182571411133,FGSM,0.75,1.0,,,,,,,,,123
0.3751212569014442,0.0666852808413607,0.0284873665586545,0.0399208825495877,0.3342666666666666,0.9715126334413454,XGB,PGD_eps0.15_it10,0.6247064903039808,2.3435182571411133,PGD,0.15,10.0,,,,,,,,,123
0.2742989764557628,0.0313543833112749,0.0197801323976701,0.0242573472945134,0.5123166666666666,0.98021986760233,XGB,PGD_eps0.15_it25,0.7255469026227754,2.3435182571411133,PGD,0.15,25.0,,,,,,,,,123
0.4103242885506287,0.1153043115147719,0.0439138818758324,0.0636040367976274,0.2824833333333333,0.9560861181241675,XGB,PGD_eps0.3_it10,0.5895397224010226,2.3435182571411133,PGD,0.3,10.0,,,,,,,,,123
0.4053833531272948,0.0744947386003006,0.0265988112041031,0.039200750029298,0.27705,0.9734011887958968,XGB,PGD_eps0.3_it25,0.5944715918878,2.3435182571411133,PGD,0.3,25.0,,,,,,,,,123
0.4020742862841446,0.1550432022570975,0.0699163071784983,0.0963733267568197,0.31945,0.9300836928215016,XGB,PGD_eps0.5_it10,0.5977897246675068,2.3435182571411133,PGD,0.5,10.0,,,,,,,,,123
0.3843231825063688,0.0866666666666666,0.0366976124684412,0.0515620853874837,0.3242333333333333,0.9633023875315588,XGB,PGD_eps0.5_it25,0.6155498943818392,2.3435182571411133,PGD,0.5,25.0,,,,,,,,,123
0.3888198870384305,0.138101683444717,0.064906665606425,0.0883088782202988,0.3396166666666667,0.9350933343935748,XGB,PGD_eps0.75_it10,0.6110713217228906,2.3435182571411133,PGD,0.75,10.0,,,,,,,,,123
0.3624742754050207,0.0953343575644861,0.0468759318529709,0.0628489944960486,0.3729333333333333,0.953124068147029,XGB,PGD_eps0.75_it25,0.6374169333563003,2.3435182571411133,PGD,0.75,25.0,,,,,,,,,123
