accuracy,precision,recall,f1,fpr,fnr,model,attack,epsilon,asr,mean_l2,elapsed_s,seed
0.0861445291605849,0.119892813055129,0.1583205773015525,0.1364528094989248,0.9743666666666668,0.8416794226984474,SVM,FGSM_direct,0.3,0.9135109652502652,1.1618921756744385,0.4452900886535644,42
0.0861445291605849,0.119892813055129,0.1583205773015525,0.1364528094989248,0.9743666666666668,0.8416794226984474,SVM,PGD_direct,0.3,0.9135109652502652,1.1618921756744385,4.150019407272339,42
0.0830439788582359,0.1157334623291812,0.1521976820467964,0.1314842643081018,0.9749333333333332,0.8478023179532036,SVM,FGSM_direct,0.5,0.916892559585868,1.93648374080658,0.4464113712310791,42
0.0830439788582359,0.1157334623291812,0.1521976820467964,0.1314842643081018,0.9749333333333332,0.8478023179532036,SVM,PGD_direct,0.5,0.916892559585868,1.93648374080658,4.143784284591675,42
0.0817656818037587,0.114020078436123,0.1496928612607597,0.1294437186275183,0.9751833333333332,0.8503071387392402,SVM,FGSM_direct,0.75,0.9182252522596848,2.90472149848938,0.4161393642425537,42
0.0817656818037587,0.114020078436123,0.1496928612607597,0.1294437186275183,0.9751833333333332,0.8503071387392402,SVM,PGD_direct,0.75,0.9182252522596848,2.90472149848938,4.145384073257446,42
0.4865688149914327,0.4157975949771204,0.3106971751187802,0.3556450603588535,0.3659833333333333,0.6893028248812199,LR,FGSM_direct,0.15,0.5109471183920655,0.5790860056877136,0.3699185848236084,7
0.4865688149914327,0.4157975949771204,0.3106971751187802,0.3556450603588535,0.3659833333333333,0.6893028248812199,LR,PGD_direct,0.15,0.5109471183920655,0.5790860056877136,3.4401042461395264,7
0.1355901471401503,0.1748289105137015,0.2407212293501381,0.202550913728934,0.95255,0.7592787706498618,LR,FGSM_direct,0.3,0.8628595777086752,1.1581679582595823,0.3773965835571289,7
0.1355901471401503,0.1748289105137015,0.2407212293501381,0.202550913728934,0.95255,0.7592787706498618,LR,PGD_direct,0.3,0.8628595777086752,1.158168077468872,3.443539619445801,7
0.0887373870157656,0.1200320852377637,0.1576645528099715,0.1362984094795363,0.96905,0.8423354471900284,LR,FGSM_direct,0.5,0.9111447558089988,1.9302726984024048,0.3751745223999023,7
0.0887373870157656,0.1200320852377637,0.1576645528099715,0.1362984094795363,0.96905,0.8423354471900284,LR,PGD_direct,0.5,0.9111447558089988,1.9302726984024048,3.4496519565582275,7
0.0857909576348784,0.1161610791268551,0.1520187662763652,0.1316926998122858,0.9697333333333332,0.8479812337236348,LR,FGSM_direct,0.75,0.9141909104920084,2.895386219024658,0.3741765022277832,7
0.0857909576348784,0.1161610791268551,0.1520187662763652,0.1316926998122858,0.9697333333333332,0.8479812337236348,LR,PGD_direct,0.75,0.9141909104920084,2.8954057693481445,3.439279317855835,7
0.2483613319673989,0.2433525920561704,0.3072977754805876,0.2716123137475401,0.80105,0.6927022245194123,SVM,FGSM_direct,0.15,0.7500974588179832,0.5809467434883118,0.4441657066345215,7
0.2483613319673989,0.2433525920561704,0.3072977754805876,0.2716123137475401,0.80105,0.6927022245194123,SVM,PGD_direct,0.15,0.7500974588179832,0.5809467434883118,4.142618179321289,7
0.1011849179079444,0.1434432812066523,0.1952965031906645,0.1654011280410809,0.9777166666666668,0.8047034968093354,SVM,FGSM_direct,0.3,0.8984071149470096,1.1618921756744385,0.4439249038696289,7
0.1011849179079444,0.1434432812066523,0.1952965031906645,0.1654011280410809,0.9777166666666668,0.8047034968093354,SVM,PGD_direct,0.3,0.8984071149470096,1.1618921756744385,4.135590553283691,7
0.0864255731938387,0.1228007235003064,0.1633103393435779,0.1401877133105802,0.9780333333333332,0.836689660656422,SVM,FGSM_direct,0.5,0.9135018993137086,1.93648374080658,0.4422714710235595,7
0.0864255731938387,0.1228007235003064,0.1633103393435779,0.1401877133105802,0.9780333333333332,0.836689660656422,SVM,PGD_direct,0.5,0.9135018993137086,1.93648374080658,4.138099431991577,7
0.0843494737223828,0.1198560287942411,0.158877204142894,0.1366352375986254,0.9781333333333332,0.8411227958571059,SVM,FGSM_direct,0.75,0.9156505262776172,2.9047186374664307,0.4384841918945312,7
0.0843494737223828,0.1198560287942411,0.158877204142894,0.1366352375986254,0.9781333333333332,0.8411227958571059,SVM,PGD_direct,0.75,0.9156505262776172,2.9047186374664307,4.130892992019653,7
