model,attack,n,n_detected_clean,asr,fnr_under_attack,family,epsilon,iters,traffic_family,confidence,seed
MLP,CW_c0.5_it10,5960,5960,1.0,1.0,CW,,10,DDoS-LOIC-HTTP,0.5,123
MLP,CW_c0.5_it10,516,516,0.5523255813953488,0.5523255813953488,CW,,10,DDoS-LOIC-UDP,0.5,123
MLP,CW_c0.5_it10,51,46,1.0,0.9019607843137256,CW,,10,DDoS-LOIC-UDP - Attempted,0.5,123
MLP,CW_c0.5_it10,4580,4579,1.0,0.9997816593886464,CW,,10,DoS GoldenEye,0.5,123
MLP,CW_c0.5_it10,849,849,1.0,1.0,CW,,10,DoS GoldenEye - Attempted,0.5,123
MLP,CW_c0.5_it10,5951,5951,0.999663922029911,0.999663922029911,CW,,10,DoS Hulk,0.5,123
MLP,CW_c0.5_it10,19,12,1.0,0.631578947368421,CW,,10,DoS Hulk - Attempted,0.5,123
MLP,CW_c0.5_it10,1713,1712,1.0,0.9994162288382954,CW,,10,DoS Slowloris,0.5,123
MLP,CW_c0.5_it10,437,436,1.0,0.9977116704805492,CW,,10,DoS Slowloris - Attempted,0.5,123
MLP,CW_c0.5_it10,5957,5957,1.0,1.0,CW,,10,FTP-BruteForce - Attempted,0.5,123
MLP,CW_c0.5_it10,47,47,0.0851063829787234,0.0851063829787234,CW,,10,Infiltration - Communication Victim Attacker,0.5,123
MLP,CW_c0.5_it10,14,2,1.0,0.1428571428571428,CW,,10,Infiltration - Dropbox Download,0.5,123
MLP,CW_c0.5_it10,2,0,,0.0,CW,,10,Infiltration - Dropbox Download - Attempted,0.5,123
MLP,CW_c0.5_it10,6072,5986,0.9759438690277312,0.9621212121212122,CW,,10,Infiltration - NMAP Portscan,0.5,123
MLP,CW_c0.5_it10,6059,6059,1.0,1.0,CW,,10,SSH-BruteForce,0.5,123
MLP,CW_c0.5_it10,27,26,0.0,0.0,CW,,10,Web Attack - Brute Force,0.5,123
MLP,CW_c0.5_it10,25,25,1.0,1.0,CW,,10,Web Attack - Brute Force - Attempted,0.5,123
MLP,CW_c0.5_it10,6,5,0.8,0.6666666666666666,CW,,10,Web Attack - SQL,0.5,123
MLP,CW_c0.5_it10,3,1,0.0,0.0,CW,,10,Web Attack - SQL - Attempted,0.5,123
MLP,CW_c0.5_it10,19,19,0.0,0.0,CW,,10,Web Attack - XSS,0.5,123
MLP,CW_c0.5_it10,1,0,,0.0,CW,,10,Web Attack - XSS - Attempted,0.5,123
LR,FGSM_eps0.15,60000,0,,,FGSM,0.15,1,Benign,,31
LR,FGSM_eps0.15,5986,5986,0.999164717674574,0.999164717674574,FGSM,0.15,1,Botnet Ares,,31
LR,FGSM_eps0.15,52,52,0.0,0.0,FGSM,0.15,1,Botnet Ares - Attempted,,31
LR,FGSM_eps0.15,5940,5940,1.0,1.0,FGSM,0.15,1,DDoS-HOIC,,31
LR,FGSM_eps0.15,5944,5944,0.9998317631224763,0.9998317631224763,FGSM,0.15,1,DDoS-LOIC-HTTP,,31
LR,FGSM_eps0.15,485,482,0.0165975103734439,0.022680412371134,FGSM,0.15,1,DDoS-LOIC-UDP,,31
LR,FGSM_eps0.15,67,0,,0.7910447761194029,FGSM,0.15,1,DDoS-LOIC-UDP - Attempted,,31
LR,FGSM_eps0.15,4542,4542,0.9991193306913254,0.9991193306913254,FGSM,0.15,1,DoS GoldenEye,,31
LR,FGSM_eps0.15,851,851,1.0,1.0,FGSM,0.15,1,DoS GoldenEye - Attempted,,31
LR,FGSM_eps0.15,6058,6052,1.0,1.0,FGSM,0.15,1,DoS Hulk,,31
LR,FGSM_eps0.15,20,20,1.0,1.0,FGSM,0.15,1,DoS Hulk - Attempted,,31
LR,FGSM_eps0.15,1707,1656,1.0,1.0,FGSM,0.15,1,DoS Slowloris,,31
LR,FGSM_eps0.15,475,475,1.0,1.0,FGSM,0.15,1,DoS Slowloris - Attempted,,31
LR,FGSM_eps0.15,5992,5992,1.0,1.0,FGSM,0.15,1,FTP-BruteForce - Attempted,,31
LR,FGSM_eps0.15,41,40,0.675,0.6829268292682927,FGSM,0.15,1,Infiltration - Communication Victim Attacker,,31
LR,FGSM_eps0.15,19,9,0.4444444444444444,0.3157894736842105,FGSM,0.15,1,Infiltration - Dropbox Download,,31
LR,FGSM_eps0.15,7,0,,0.1428571428571428,FGSM,0.15,1,Infiltration - Dropbox Download - Attempted,,31
LR,FGSM_eps0.15,6048,4996,0.8474779823859088,0.871031746031746,FGSM,0.15,1,Infiltration - NMAP Portscan,,31
LR,FGSM_eps0.15,5985,5985,1.0,1.0,FGSM,0.15,1,SSH-BruteForce,,31
LR,FGSM_eps0.15,24,24,0.0,0.0,FGSM,0.15,1,Web Attack - Brute Force,,31
LR,FGSM_eps0.15,30,0,,0.9666666666666668,FGSM,0.15,1,Web Attack - Brute Force - Attempted,,31
LR,FGSM_eps0.15,8,3,1.0,0.5,FGSM,0.15,1,Web Attack - SQL,,31
LR,FGSM_eps0.15,3,0,,0.3333333333333333,FGSM,0.15,1,Web Attack - SQL - Attempted,,31
LR,FGSM_eps0.15,18,0,,1.0,FGSM,0.15,1,Web Attack - XSS,,31
LR,FGSM_eps0.15,1,0,,0.0,FGSM,0.15,1,Web Attack - XSS - Attempted,,31
SVM,FGSM_eps0.15,60000,0,,,FGSM,0.15,1,Benign,,31
SVM,FGSM_eps0.15,5986,5983,1.0,1.0,FGSM,0.15,1,Botnet Ares,,31
SVM,FGSM_eps0.15,52,52,1.0,1.0,FGSM,0.15,1,Botnet Ares - Attempted,,31
SVM,FGSM_eps0.15,5940,5940,1.0,1.0,FGSM,0.15,1,DDoS-HOIC,,31
SVM,FGSM_eps0.15,5944,5944,0.9998317631224763,0.9998317631224763,FGSM,0.15,1,DDoS-LOIC-HTTP,,31
SVM,FGSM_eps0.15,485,484,0.0165289256198347,0.0185567010309278,FGSM,0.15,1,DDoS-LOIC-UDP,,31
SVM,FGSM_eps0.15,67,0,,0.7761194029850746,FGSM,0.15,1,DDoS-LOIC-UDP - Attempted,,31
SVM,FGSM_eps0.15,4542,4542,0.9988991633641569,0.9988991633641569,FGSM,0.15,1,DoS GoldenEye,,31
SVM,FGSM_eps0.15,851,851,1.0,1.0,FGSM,0.15,1,DoS GoldenEye - Attempted,,31
SVM,FGSM_eps0.15,6058,6052,1.0,1.0,FGSM,0.15,1,DoS Hulk,,31
SVM,FGSM_eps0.15,20,20,1.0,1.0,FGSM,0.15,1,DoS Hulk - Attempted,,31
SVM,FGSM_eps0.15,1707,1656,1.0,1.0,FGSM,0.15,1,DoS Slowloris,,31
SVM,FGSM_eps0.15,475,475,1.0,1.0,FGSM,0.15,1,DoS Slowloris - Attempted,,31
SVM,FGSM_eps0.15,5992,5992,1.0,1.0,FGSM,0.15,1,FTP-BruteForce - Attempted,,31
SVM,FGSM_eps0.15,41,39,0.9230769230769232,0.926829268292683,FGSM,0.15,1,Infiltration - Communication Victim Attacker,,31
SVM,FGSM_eps0.15,19,4,0.5,0.2631578947368421,FGSM,0.15,1,Infiltration - Dropbox Download,,31
SVM,FGSM_eps0.15,7,0,,0.1428571428571428,FGSM,0.15,1,Infiltration - Dropbox Download - Attempted,,31
SVM,FGSM_eps0.15,6048,5078,0.886569515557306,0.8961640211640212,FGSM,0.15,1,Infiltration - NMAP Portscan,,31
SVM,FGSM_eps0.15,5985,5985,0.0305764411027568,0.0305764411027568,FGSM,0.15,1,SSH-BruteForce,,31
SVM,FGSM_eps0.15,24,24,0.0,0.0,FGSM,0.15,1,Web Attack - Brute Force,,31
SVM,FGSM_eps0.15,30,0,,0.9333333333333332,FGSM,0.15,1,Web Attack - Brute Force - Attempted,,31
SVM,FGSM_eps0.15,8,4,0.75,0.5,FGSM,0.15,1,Web Attack - SQL,,31
SVM,FGSM_eps0.15,3,0,,0.3333333333333333,FGSM,0.15,1,Web Attack - SQL - Attempted,,31
SVM,FGSM_eps0.15,18,17,1.0,1.0,FGSM,0.15,1,Web Attack - XSS,,31
SVM,FGSM_eps0.15,1,1,0.0,0.0,FGSM,0.15,1,Web Attack - XSS - Attempted,,31
RF,FGSM_eps0.15,60000,0,,,FGSM,0.15,1,Benign,,31
RF,FGSM_eps0.15,5986,5986,1.0,1.0,FGSM,0.15,1,Botnet Ares,,31
RF,FGSM_eps0.15,52,52,1.0,1.0,FGSM,0.15,1,Botnet Ares - Attempted,,31
RF,FGSM_eps0.15,5940,5940,1.0,1.0,FGSM,0.15,1,DDoS-HOIC,,31
RF,FGSM_eps0.15,5944,5944,1.0,1.0,FGSM,0.15,1,DDoS-LOIC-HTTP,,31
RF,FGSM_eps0.15,485,485,0.5835051546391753,0.5835051546391753,FGSM,0.15,1,DDoS-LOIC-UDP,,31
RF,FGSM_eps0.15,67,65,1.0,1.0,FGSM,0.15,1,DDoS-LOIC-UDP - Attempted,,31
RF,FGSM_eps0.15,4542,4542,1.0,1.0,FGSM,0.15,1,DoS GoldenEye,,31
RF,FGSM_eps0.15,851,851,1.0,1.0,FGSM,0.15,1,DoS GoldenEye - Attempted,,31
RF,FGSM_eps0.15,6058,6058,1.0,1.0,FGSM,0.15,1,DoS Hulk,,31
RF,FGSM_eps0.15,20,20,1.0,1.0,FGSM,0.15,1,DoS Hulk - Attempted,,31
RF,FGSM_eps0.15,1707,1707,0.9103690685413004,0.9103690685413004,FGSM,0.15,1,DoS Slowloris,,31
RF,FGSM_eps0.15,475,475,1.0,1.0,FGSM,0.15,1,DoS Slowloris - Attempted,,31
RF,FGSM_eps0.15,5992,5992,1.0,1.0,FGSM,0.15,1,FTP-BruteForce - Attempted,,31
RF,FGSM_eps0.15,41,41,0.7073170731707317,0.7073170731707317,FGSM,0.15,1,Infiltration - Communication Victim Attacker,,31
RF,FGSM_eps0.15,19,11,1.0,1.0,FGSM,0.15,1,Infiltration - Dropbox Download,,31
RF,FGSM_eps0.15,7,0,,1.0,FGSM,0.15,1,Infiltration - Dropbox Download - Attempted,,31
RF,FGSM_eps0.15,6048,6046,0.9857757194839564,0.9857804232804231,FGSM,0.15,1,Infiltration - NMAP Portscan,,31
RF,FGSM_eps0.15,5985,5985,1.0,1.0,FGSM,0.15,1,SSH-BruteForce,,31
RF,FGSM_eps0.15,24,24,1.0,1.0,FGSM,0.15,1,Web Attack - Brute Force,,31
RF,FGSM_eps0.15,30,29,1.0,1.0,FGSM,0.15,1,Web Attack - Brute Force - Attempted,,31
RF,FGSM_eps0.15,8,7,0.4285714285714285,0.375,FGSM,0.15,1,Web Attack - SQL,,31
RF,FGSM_eps0.15,3,3,0.6666666666666666,0.6666666666666666,FGSM,0.15,1,Web Attack - SQL - Attempted,,31
RF,FGSM_eps0.15,18,18,0.0,0.0,FGSM,0.15,1,Web Attack - XSS,,31
RF,FGSM_eps0.15,1,1,1.0,1.0,FGSM,0.15,1,Web Attack - XSS - Attempted,,31
MLP,FGSM_eps0.15,60000,0,,,FGSM,0.15,1,Benign,,31
MLP,FGSM_eps0.15,5986,5986,0.9943200801871032,0.9943200801871032,FGSM,0.15,1,Botnet Ares,,31
MLP,FGSM_eps0.15,52,52,1.0,1.0,FGSM,0.15,1,Botnet Ares - Attempted,,31
MLP,FGSM_eps0.15,5940,5940,1.0,1.0,FGSM,0.15,1,DDoS-HOIC,,31
MLP,FGSM_eps0.15,5944,5943,1.0,0.9998317631224763,FGSM,0.15,1,DDoS-LOIC-HTTP,,31
MLP,FGSM_eps0.15,485,485,0.002061855670103,0.002061855670103,FGSM,0.15,1,DDoS-LOIC-UDP,,31
MLP,FGSM_eps0.15,67,52,1.0,0.7761194029850746,FGSM,0.15,1,DDoS-LOIC-UDP - Attempted,,31
MLP,FGSM_eps0.15,4542,4542,1.0,1.0,FGSM,0.15,1,DoS GoldenEye,,31
MLP,FGSM_eps0.15,851,851,1.0,1.0,FGSM,0.15,1,DoS GoldenEye - Attempted,,31
MLP,FGSM_eps0.15,6058,6058,1.0,1.0,FGSM,0.15,1,DoS Hulk,,31
MLP,FGSM_eps0.15,20,20,1.0,1.0,FGSM,0.15,1,DoS Hulk - Attempted,,31
MLP,FGSM_eps0.15,1707,1707,1.0,1.0,FGSM,0.15,1,DoS Slowloris,,31
MLP,FGSM_eps0.15,475,475,1.0,1.0,FGSM,0.15,1,DoS Slowloris - Attempted,,31
MLP,FGSM_eps0.15,5992,5992,1.0,1.0,FGSM,0.15,1,FTP-BruteForce - Attempted,,31
MLP,FGSM_eps0.15,41,39,0.6153846153846154,0.6097560975609756,FGSM,0.15,1,Infiltration - Communication Victim Attacker,,31
MLP,FGSM_eps0.15,19,4,1.0,0.4736842105263157,FGSM,0.15,1,Infiltration - Dropbox Download,,31
MLP,FGSM_eps0.15,7,0,,0.2857142857142857,FGSM,0.15,1,Infiltration - Dropbox Download - Attempted,,31
MLP,FGSM_eps0.15,6048,5997,0.991162247790562,0.9829695767195769,FGSM,0.15,1,Infiltration - NMAP Portscan,,31
MLP,FGSM_eps0.15,5985,5985,1.0,1.0,FGSM,0.15,1,SSH-BruteForce,,31
MLP,FGSM_eps0.15,24,24,1.0,1.0,FGSM,0.15,1,Web Attack - Brute Force,,31
MLP,FGSM_eps0.15,30,28,1.0,0.9333333333333332,FGSM,0.15,1,Web Attack - Brute Force - Attempted,,31
MLP,FGSM_eps0.15,8,4,1.0,0.5,FGSM,0.15,1,Web Attack - SQL,,31
MLP,FGSM_eps0.15,3,1,1.0,0.3333333333333333,FGSM,0.15,1,Web Attack - SQL - Attempted,,31
MLP,FGSM_eps0.15,18,18,0.0,0.0,FGSM,0.15,1,Web Attack - XSS,,31
MLP,FGSM_eps0.15,1,0,,0.0,FGSM,0.15,1,Web Attack - XSS - Attempted,,31
LR,FGSM_eps0.3,60000,0,,,FGSM,0.3,1,Benign,,31
LR,FGSM_eps0.3,5986,5986,1.0,1.0,FGSM,0.3,1,Botnet Ares,,31
LR,FGSM_eps0.3,52,52,1.0,1.0,FGSM,0.3,1,Botnet Ares - Attempted,,31
LR,FGSM_eps0.3,5940,5940,1.0,1.0,FGSM,0.3,1,DDoS-HOIC,,31
LR,FGSM_eps0.3,5944,5944,0.9998317631224763,0.9998317631224763,FGSM,0.3,1,DDoS-LOIC-HTTP,,31
LR,FGSM_eps0.3,485,482,0.0186721991701244,0.0247422680412371,FGSM,0.3,1,DDoS-LOIC-UDP,,31
LR,FGSM_eps0.3,67,0,,0.7761194029850746,FGSM,0.3,1,DDoS-LOIC-UDP - Attempted,,31
LR,FGSM_eps0.3,4542,4542,1.0,1.0,FGSM,0.3,1,DoS GoldenEye,,31
LR,FGSM_eps0.3,851,851,1.0,1.0,FGSM,0.3,1,DoS GoldenEye - Attempted,,31
LR,FGSM_eps0.3,6058,6052,1.0,1.0,FGSM,0.3,1,DoS Hulk,,31
LR,FGSM_eps0.3,20,20,1.0,1.0,FGSM,0.3,1,DoS Hulk - Attempted,,31
LR,FGSM_eps0.3,1707,1656,1.0,1.0,FGSM,0.3,1,DoS Slowloris,,31
LR,FGSM_eps0.3,475,475,1.0,1.0,FGSM,0.3,1,DoS Slowloris - Attempted,,31
LR,FGSM_eps0.3,5992,5992,1.0,1.0,FGSM,0.3,1,FTP-BruteForce - Attempted,,31
LR,FGSM_eps0.3,41,40,0.775,0.7804878048780488,FGSM,0.3,1,Infiltration - Communication Victim Attacker,,31
LR,FGSM_eps0.3,19,9,0.4444444444444444,0.2105263157894736,FGSM,0.3,1,Infiltration - Dropbox Download,,31
LR,FGSM_eps0.3,7,0,,0.1428571428571428,FGSM,0.3,1,Infiltration - Dropbox Download - Attempted,,31
LR,FGSM_eps0.3,6048,4996,0.9091273018414732,0.921957671957672,FGSM,0.3,1,Infiltration - NMAP Portscan,,31
LR,FGSM_eps0.3,5985,5985,1.0,1.0,FGSM,0.3,1,SSH-BruteForce,,31
LR,FGSM_eps0.3,24,24,0.0,0.0,FGSM,0.3,1,Web Attack - Brute Force,,31
LR,FGSM_eps0.3,30,0,,0.9333333333333332,FGSM,0.3,1,Web Attack - Brute Force - Attempted,,31
LR,FGSM_eps0.3,8,3,1.0,0.5,FGSM,0.3,1,Web Attack - SQL,,31
LR,FGSM_eps0.3,3,0,,0.3333333333333333,FGSM,0.3,1,Web Attack - SQL - Attempted,,31
LR,FGSM_eps0.3,18,0,,1.0,FGSM,0.3,1,Web Attack - XSS,,31
LR,FGSM_eps0.3,1,0,,0.0,FGSM,0.3,1,Web Attack - XSS - Attempted,,31
SVM,FGSM_eps0.3,60000,0,,,FGSM,0.3,1,Benign,,31
SVM,FGSM_eps0.3,5986,5983,1.0,1.0,FGSM,0.3,1,Botnet Ares,,31
SVM,FGSM_eps0.3,52,52,1.0,1.0,FGSM,0.3,1,Botnet Ares - Attempted,,31
SVM,FGSM_eps0.3,5940,5940,1.0,1.0,FGSM,0.3,1,DDoS-HOIC,,31
SVM,FGSM_eps0.3,5944,5944,0.9998317631224763,0.9998317631224763,FGSM,0.3,1,DDoS-LOIC-HTTP,,31
SVM,FGSM_eps0.3,485,484,0.0165289256198347,0.0185567010309278,FGSM,0.3,1,DDoS-LOIC-UDP,,31
SVM,FGSM_eps0.3,67,0,,0.7761194029850746,FGSM,0.3,1,DDoS-LOIC-UDP - Attempted,,31
SVM,FGSM_eps0.3,4542,4542,0.9988991633641569,0.9988991633641569,FGSM,0.3,1,DoS GoldenEye,,31
SVM,FGSM_eps0.3,851,851,1.0,1.0,FGSM,0.3,1,DoS GoldenEye - Attempted,,31
SVM,FGSM_eps0.3,6058,6052,1.0,1.0,FGSM,0.3,1,DoS Hulk,,31
SVM,FGSM_eps0.3,20,20,1.0,1.0,FGSM,0.3,1,DoS Hulk - Attempted,,31
SVM,FGSM_eps0.3,1707,1656,1.0,1.0,FGSM,0.3,1,DoS Slowloris,,31
SVM,FGSM_eps0.3,475,475,1.0,1.0,FGSM,0.3,1,DoS Slowloris - Attempted,,31
SVM,FGSM_eps0.3,5992,5992,1.0,1.0,FGSM,0.3,1,FTP-BruteForce - Attempted,,31
SVM,FGSM_eps0.3,41,39,0.9487179487179488,0.951219512195122,FGSM,0.3,1,Infiltration - Communication Victim Attacker,,31
SVM,FGSM_eps0.3,19,4,0.5,0.2105263157894736,FGSM,0.3,1,Infiltration - Dropbox Download,,31
SVM,FGSM_eps0.3,7,0,,0.0,FGSM,0.3,1,Infiltration - Dropbox Download - Attempted,,31
SVM,FGSM_eps0.3,6048,5078,0.9907443875541552,0.9836309523809524,FGSM,0.3,1,Infiltration - NMAP Portscan,,31
SVM,FGSM_eps0.3,5985,5985,0.0305764411027568,0.0305764411027568,FGSM,0.3,1,SSH-BruteForce,,31
SVM,FGSM_eps0.3,24,24,1.0,1.0,FGSM,0.3,1,Web Attack - Brute Force,,31
SVM,FGSM_eps0.3,30,0,,0.9333333333333332,FGSM,0.3,1,Web Attack - Brute Force - Attempted,,31
SVM,FGSM_eps0.3,8,4,0.75,0.5,FGSM,0.3,1,Web Attack - SQL,,31
SVM,FGSM_eps0.3,3,0,,0.3333333333333333,FGSM,0.3,1,Web Attack - SQL - Attempted,,31
SVM,FGSM_eps0.3,18,17,1.0,1.0,FGSM,0.3,1,Web Attack - XSS,,31
SVM,FGSM_eps0.3,1,1,0.0,0.0,FGSM,0.3,1,Web Attack - XSS - Attempted,,31
RF,FGSM_eps0.3,60000,0,,,FGSM,0.3,1,Benign,,31
RF,FGSM_eps0.3,5986,5986,1.0,1.0,FGSM,0.3,1,Botnet Ares,,31
RF,FGSM_eps0.3,52,52,1.0,1.0,FGSM,0.3,1,Botnet Ares - Attempted,,31
RF,FGSM_eps0.3,5940,5940,1.0,1.0,FGSM,0.3,1,DDoS-HOIC,,31
RF,FGSM_eps0.3,5944,5944,1.0,1.0,FGSM,0.3,1,DDoS-LOIC-HTTP,,31
RF,FGSM_eps0.3,485,485,0.5814432989690722,0.5814432989690722,FGSM,0.3,1,DDoS-LOIC-UDP,,31
RF,FGSM_eps0.3,67,65,1.0,1.0,FGSM,0.3,1,DDoS-LOIC-UDP - Attempted,,31
RF,FGSM_eps0.3,4542,4542,1.0,1.0,FGSM,0.3,1,DoS GoldenEye,,31
RF,FGSM_eps0.3,851,851,1.0,1.0,FGSM,0.3,1,DoS GoldenEye - Attempted,,31
RF,FGSM_eps0.3,6058,6058,1.0,1.0,FGSM,0.3,1,DoS Hulk,,31
RF,FGSM_eps0.3,20,20,1.0,1.0,FGSM,0.3,1,DoS Hulk - Attempted,,31
RF,FGSM_eps0.3,1707,1707,1.0,1.0,FGSM,0.3,1,DoS Slowloris,,31
RF,FGSM_eps0.3,475,475,1.0,1.0,FGSM,0.3,1,DoS Slowloris - Attempted,,31
RF,FGSM_eps0.3,5992,5992,1.0,1.0,FGSM,0.3,1,FTP-BruteForce - Attempted,,31
RF,FGSM_eps0.3,41,41,0.926829268292683,0.926829268292683,FGSM,0.3,1,Infiltration - Communication Victim Attacker,,31
RF,FGSM_eps0.3,19,11,1.0,1.0,FGSM,0.3,1,Infiltration - Dropbox Download,,31
RF,FGSM_eps0.3,7,0,,1.0,FGSM,0.3,1,Infiltration - Dropbox Download - Attempted,,31
RF,FGSM_eps0.3,6048,6046,0.9968574263976182,0.9968584656084656,FGSM,0.3,1,Infiltration - NMAP Portscan,,31
RF,FGSM_eps0.3,5985,5985,1.0,1.0,FGSM,0.3,1,SSH-BruteForce,,31
RF,FGSM_eps0.3,24,24,1.0,1.0,FGSM,0.3,1,Web Attack - Brute Force,,31
RF,FGSM_eps0.3,30,29,1.0,1.0,FGSM,0.3,1,Web Attack - Brute Force - Attempted,,31
RF,FGSM_eps0.3,8,7,0.7142857142857143,0.75,FGSM,0.3,1,Web Attack - SQL,,31
RF,FGSM_eps0.3,3,3,0.6666666666666666,0.6666666666666666,FGSM,0.3,1,Web Attack - SQL - Attempted,,31
RF,FGSM_eps0.3,18,18,0.9444444444444444,0.9444444444444444,FGSM,0.3,1,Web Attack - XSS,,31
RF,FGSM_eps0.3,1,1,1.0,1.0,FGSM,0.3,1,Web Attack - XSS - Attempted,,31
MLP,FGSM_eps0.3,60000,0,,,FGSM,0.3,1,Benign,,31
MLP,FGSM_eps0.3,5986,5986,0.9943200801871032,0.9943200801871032,FGSM,0.3,1,Botnet Ares,,31
MLP,FGSM_eps0.3,52,52,1.0,1.0,FGSM,0.3,1,Botnet Ares - Attempted,,31
MLP,FGSM_eps0.3,5940,5940,1.0,1.0,FGSM,0.3,1,DDoS-HOIC,,31
MLP,FGSM_eps0.3,5944,5943,1.0,0.9998317631224763,FGSM,0.3,1,DDoS-LOIC-HTTP,,31
MLP,FGSM_eps0.3,485,485,0.0041237113402061,0.0041237113402061,FGSM,0.3,1,DDoS-LOIC-UDP,,31
MLP,FGSM_eps0.3,67,52,1.0,0.7761194029850746,FGSM,0.3,1,DDoS-LOIC-UDP - Attempted,,31
MLP,FGSM_eps0.3,4542,4542,1.0,1.0,FGSM,0.3,1,DoS GoldenEye,,31
MLP,FGSM_eps0.3,851,851,1.0,1.0,FGSM,0.3,1,DoS GoldenEye - Attempted,,31
MLP,FGSM_eps0.3,6058,6058,1.0,1.0,FGSM,0.3,1,DoS Hulk,,31
MLP,FGSM_eps0.3,20,20,1.0,1.0,FGSM,0.3,1,DoS Hulk - Attempted,,31
MLP,FGSM_eps0.3,1707,1707,1.0,1.0,FGSM,0.3,1,DoS Slowloris,,31
MLP,FGSM_eps0.3,475,475,1.0,1.0,FGSM,0.3,1,DoS Slowloris - Attempted,,31
MLP,FGSM_eps0.3,5992,5992,1.0,1.0,FGSM,0.3,1,FTP-BruteForce - Attempted,,31
MLP,FGSM_eps0.3,41,39,0.8205128205128205,0.8048780487804879,FGSM,0.3,1,Infiltration - Communication Victim Attacker,,31
MLP,FGSM_eps0.3,19,4,1.0,0.3157894736842105,FGSM,0.3,1,Infiltration - Dropbox Download,,31
MLP,FGSM_eps0.3,7,0,,0.1428571428571428,FGSM,0.3,1,Infiltration - Dropbox Download - Attempted,,31
MLP,FGSM_eps0.3,6048,5997,0.9998332499583124,0.9965277777777778,FGSM,0.3,1,Infiltration - NMAP Portscan,,31
MLP,FGSM_eps0.3,5985,5985,1.0,1.0,FGSM,0.3,1,SSH-BruteForce,,31
MLP,FGSM_eps0.3,24,24,1.0,1.0,FGSM,0.3,1,Web Attack - Brute Force,,31
MLP,FGSM_eps0.3,30,28,1.0,0.9333333333333332,FGSM,0.3,1,Web Attack - Brute Force - Attempted,,31
MLP,FGSM_eps0.3,8,4,1.0,0.5,FGSM,0.3,1,Web Attack - SQL,,31
MLP,FGSM_eps0.3,3,1,1.0,0.3333333333333333,FGSM,0.3,1,Web Attack - SQL - Attempted,,31
MLP,FGSM_eps0.3,18,18,0.0555555555555555,0.0555555555555555,FGSM,0.3,1,Web Attack - XSS,,31
MLP,FGSM_eps0.3,1,0,,0.0,FGSM,0.3,1,Web Attack - XSS - Attempted,,31
LR,FGSM_eps0.5,60000,0,,,FGSM,0.5,1,Benign,,31
LR,FGSM_eps0.5,5986,5986,1.0,1.0,FGSM,0.5,1,Botnet Ares,,31
LR,FGSM_eps0.5,52,52,1.0,1.0,FGSM,0.5,1,Botnet Ares - Attempted,,31
LR,FGSM_eps0.5,5940,5940,1.0,1.0,FGSM,0.5,1,DDoS-HOIC,,31
LR,FGSM_eps0.5,5944,5944,0.9998317631224763,0.9998317631224763,FGSM,0.5,1,DDoS-LOIC-HTTP,,31
LR,FGSM_eps0.5,485,482,0.0248962655601659,0.0309278350515463,FGSM,0.5,1,DDoS-LOIC-UDP,,31
LR,FGSM_eps0.5,67,0,,0.7761194029850746,FGSM,0.5,1,DDoS-LOIC-UDP - Attempted,,31
LR,FGSM_eps0.5,4542,4542,1.0,1.0,FGSM,0.5,1,DoS GoldenEye,,31
LR,FGSM_eps0.5,851,851,1.0,1.0,FGSM,0.5,1,DoS GoldenEye - Attempted,,31
LR,FGSM_eps0.5,6058,6052,1.0,1.0,FGSM,0.5,1,DoS Hulk,,31
LR,FGSM_eps0.5,20,20,1.0,1.0,FGSM,0.5,1,DoS Hulk - Attempted,,31
LR,FGSM_eps0.5,1707,1656,1.0,1.0,FGSM,0.5,1,DoS Slowloris,,31
LR,FGSM_eps0.5,475,475,1.0,1.0,FGSM,0.5,1,DoS Slowloris - Attempted,,31
LR,FGSM_eps0.5,5992,5992,1.0,1.0,FGSM,0.5,1,FTP-BruteForce - Attempted,,31
LR,FGSM_eps0.5,41,40,0.875,0.8780487804878049,FGSM,0.5,1,Infiltration - Communication Victim Attacker,,31
LR,FGSM_eps0.5,19,9,0.4444444444444444,0.2105263157894736,FGSM,0.5,1,Infiltration - Dropbox Download,,31
LR,FGSM_eps0.5,7,0,,0.0,FGSM,0.5,1,Infiltration - Dropbox Download - Attempted,,31
LR,FGSM_eps0.5,6048,4996,0.9795836669335468,0.9751984126984128,FGSM,0.5,1,Infiltration - NMAP Portscan,,31
LR,FGSM_eps0.5,5985,5985,1.0,1.0,FGSM,0.5,1,SSH-BruteForce,,31
LR,FGSM_eps0.5,24,24,1.0,1.0,FGSM,0.5,1,Web Attack - Brute Force,,31
LR,FGSM_eps0.5,30,0,,0.9333333333333332,FGSM,0.5,1,Web Attack - Brute Force - Attempted,,31
LR,FGSM_eps0.5,8,3,1.0,0.5,FGSM,0.5,1,Web Attack - SQL,,31
LR,FGSM_eps0.5,3,0,,0.3333333333333333,FGSM,0.5,1,Web Attack - SQL - Attempted,,31
LR,FGSM_eps0.5,18,0,,1.0,FGSM,0.5,1,Web Attack - XSS,,31
LR,FGSM_eps0.5,1,0,,0.0,FGSM,0.5,1,Web Attack - XSS - Attempted,,31
SVM,FGSM_eps0.5,60000,0,,,FGSM,0.5,1,Benign,,31
SVM,FGSM_eps0.5,5986,5983,1.0,1.0,FGSM,0.5,1,Botnet Ares,,31
