accuracy,precision,recall,f1,fpr,fnr,model,sigma,eval_attack,smooth_s_per_sample,n0,n,family,epsilon,iters,confidence,seed
0.68,0.7914110429447853,0.8113207547169812,0.8012422360248447,0.8292682926829268,0.1886792452830188,MLP,0.1,CW_c0.5_it10,,50,200,CW,,10.0,0.5,7
0.935,0.9620253164556962,0.9559748427672956,0.9589905362776026,0.1463414634146341,0.0440251572327044,LR,0.25,Clean,0.0001531648635864,50,200,,,,,7
0.605,0.773972602739726,0.710691823899371,0.740983606557377,0.8048780487804879,0.2893081761006289,LR,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,7
0.06,0.2040816326530612,0.0628930817610062,0.0961538461538461,0.951219512195122,0.9371069182389936,LR,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,7
0.04,0.1489361702127659,0.0440251572327044,0.0679611650485436,0.975609756097561,0.9559748427672956,LR,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,7
0.035,0.1458333333333333,0.0440251572327044,0.0676328502415458,1.0,0.9559748427672956,LR,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,7
0.565,0.8103448275862069,0.5911949685534591,0.6836363636363636,0.5365853658536586,0.4088050314465409,LR,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,7
0.57,0.811965811965812,0.5974842767295597,0.6884057971014492,0.5365853658536586,0.4025157232704403,LR,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,7
0.06,0.2264150943396226,0.0754716981132075,0.1132075471698113,1.0,0.9245283018867924,LR,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,7
0.09,0.3050847457627119,0.1132075471698113,0.1651376146788991,1.0,0.8867924528301887,LR,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,LR,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,LR,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,LR,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,LR,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,7
0.93,0.961783439490446,0.949685534591195,0.9556962025316456,0.1463414634146341,0.050314465408805,LR,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0,7
0.93,0.9559748427672956,0.9559748427672956,0.9559748427672956,0.1707317073170731,0.0440251572327044,LR,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5,7
0.935,0.9620253164556962,0.9559748427672956,0.9589905362776026,0.1463414634146341,0.0440251572327044,SVM,0.25,Clean,0.0001518642902374,50,200,,,,,7
0.095,0.3035714285714285,0.1069182389937107,0.1581395348837209,0.951219512195122,0.8930817610062893,SVM,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,SVM,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,SVM,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,SVM,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,7
0.045,0.18,0.0566037735849056,0.0861244019138756,1.0,0.9433962264150944,SVM,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,7
0.055,0.2115384615384615,0.0691823899371069,0.1042654028436018,1.0,0.9308176100628932,SVM,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,SVM,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,SVM,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,SVM,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,SVM,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,SVM,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,SVM,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,7
0.855,0.9391891891891893,0.8742138364779874,0.9055374592833876,0.2195121951219512,0.1257861635220125,SVM,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0,7
0.8,0.9280575539568344,0.8113207547169812,0.8657718120805369,0.2439024390243902,0.1886792452830188,SVM,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5,7
0.205,0.0,0.0,0.0,0.0,1.0,RF,0.25,Clean,0.005338852405548,50,200,,,,,7
0.195,0.0,0.0,0.0,0.048780487804878,1.0,RF,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,7
0.155,0.1875,0.0188679245283018,0.0342857142857142,0.3170731707317073,0.981132075471698,RF,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,7
0.125,0.25,0.050314465408805,0.0837696335078534,0.5853658536585366,0.949685534591195,RF,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,7
0.16,0.3783783783783784,0.0880503144654088,0.1428571428571428,0.5609756097560976,0.9119496855345912,RF,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,7
0.18,0.0,0.0,0.0,0.1219512195121951,1.0,RF,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,7
0.18,0.0,0.0,0.0,0.1219512195121951,1.0,RF,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,7
0.165,0.25,0.0251572327044025,0.0457142857142857,0.2926829268292683,0.9748427672955976,RF,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,7
0.135,0.15,0.0188679245283018,0.0335195530726257,0.4146341463414634,0.981132075471698,RF,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,7
0.125,0.1363636363636363,0.0188679245283018,0.0331491712707182,0.4634146341463415,0.981132075471698,RF,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,7
0.135,0.15,0.0188679245283018,0.0335195530726257,0.4146341463414634,0.981132075471698,RF,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,7
0.145,0.1666666666666666,0.0188679245283018,0.0338983050847457,0.3658536585365853,0.981132075471698,RF,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,7
0.13,0.1428571428571428,0.0188679245283018,0.0333333333333333,0.4390243902439024,0.981132075471698,RF,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,7
0.205,0.0,0.0,0.0,0.0,1.0,RF,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0,7
0.205,0.0,0.0,0.0,0.0,1.0,RF,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5,7
0.94,0.9298245614035088,1.0,0.9636363636363636,0.2926829268292683,0.0,MLP,0.25,Clean,0.0021589648723602,50,200,,,,,7
0.17,0.4492753623188406,0.1949685534591195,0.2719298245614035,0.926829268292683,0.8050314465408805,MLP,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,7
0.085,0.2857142857142857,0.10062893081761,0.1488372093023255,0.975609756097561,0.89937106918239,MLP,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,7
0.095,0.3103448275862069,0.1132075471698113,0.1658986175115207,0.975609756097561,0.8867924528301887,MLP,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,7
0.185,0.4736842105263157,0.2264150943396226,0.3063829787234042,0.975609756097561,0.7735849056603774,MLP,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,7
0.14,0.4057971014492754,0.1761006289308176,0.2456140350877192,1.0,0.8238993710691824,MLP,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,7
0.18,0.4675324675324675,0.2264150943396226,0.3050847457627119,1.0,0.7735849056603774,MLP,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,MLP,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,MLP,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,MLP,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,MLP,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,MLP,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,MLP,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,7
0.795,0.8072916666666666,0.9748427672955976,0.8831908831908832,0.902439024390244,0.0251572327044025,MLP,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0,7
0.78,0.7979274611398963,0.9685534591194968,0.875,0.951219512195122,0.0314465408805031,MLP,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5,7
0.935,0.9620253164556962,0.9559748427672956,0.9589905362776026,0.1463414634146341,0.0440251572327044,LR,0.5,Clean,0.0001533377170562,50,200,,,,,7
0.575,0.7803030303030303,0.6477987421383647,0.7079037800687286,0.7073170731707317,0.3522012578616352,LR,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,7
0.09,0.2909090909090909,0.10062893081761,0.1495327102803738,0.951219512195122,0.89937106918239,LR,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,7
0.04,0.1489361702127659,0.0440251572327044,0.0679611650485436,0.975609756097561,0.9559748427672956,LR,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,7
0.035,0.1458333333333333,0.0440251572327044,0.0676328502415458,1.0,0.9559748427672956,LR,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,7
0.535,0.8055555555555556,0.5471698113207547,0.651685393258427,0.5121951219512195,0.4528301886792453,LR,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,7
0.53,0.7981651376146789,0.5471698113207547,0.6492537313432836,0.5365853658536586,0.4528301886792453,LR,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,7
0.08,0.2807017543859649,0.10062893081761,0.1481481481481481,1.0,0.89937106918239,LR,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,7
0.08,0.2807017543859649,0.10062893081761,0.1481481481481481,1.0,0.89937106918239,LR,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,LR,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,LR,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,LR,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,LR,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,7
0.9,0.9483870967741936,0.9245283018867924,0.9363057324840764,0.1951219512195122,0.0754716981132075,LR,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0,7
0.885,0.9594594594594594,0.8930817610062893,0.9250814332247556,0.1463414634146341,0.1069182389937107,LR,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5,7
0.91,0.9548387096774194,0.9308176100628932,0.9426751592356688,0.1707317073170731,0.0691823899371069,SVM,0.5,Clean,0.0001523387432098,50,200,,,,,7
0.14,0.4029850746268656,0.1698113207547169,0.2389380530973451,0.975609756097561,0.8301886792452831,SVM,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,SVM,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,SVM,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,SVM,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,7
0.095,0.3103448275862069,0.1132075471698113,0.1658986175115207,0.975609756097561,0.8867924528301887,SVM,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,7
0.1,0.3220338983050847,0.1194968553459119,0.1743119266055046,0.975609756097561,0.8805031446540881,SVM,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,SVM,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,SVM,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,SVM,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,SVM,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,SVM,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,SVM,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,7
0.755,0.9104477611940298,0.7672955974842768,0.8327645051194539,0.2926829268292683,0.2327044025157232,SVM,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0,7
0.71,0.904,0.710691823899371,0.795774647887324,0.2926829268292683,0.2893081761006289,SVM,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5,7
0.205,0.0,0.0,0.0,0.0,1.0,RF,0.5,Clean,0.005340871810913,50,200,,,,,7
0.205,0.0,0.0,0.0,0.0,1.0,RF,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,7
0.19,0.0,0.0,0.0,0.073170731707317,1.0,RF,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,7
0.175,0.25,0.0188679245283018,0.0350877192982456,0.2195121951219512,0.981132075471698,RF,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,7
0.155,0.3214285714285714,0.0566037735849056,0.0962566844919786,0.4634146341463415,0.9433962264150944,RF,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,7
0.195,0.0,0.0,0.0,0.048780487804878,1.0,RF,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,7
0.205,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,7
0.185,0.0,0.0,0.0,0.0975609756097561,1.0,RF,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,7
0.185,0.0,0.0,0.0,0.0975609756097561,1.0,RF,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,7
0.18,0.2222222222222222,0.0125786163522012,0.0238095238095238,0.1707317073170731,0.9874213836477987,RF,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,7
0.18,0.2222222222222222,0.0125786163522012,0.0238095238095238,0.1707317073170731,0.9874213836477987,RF,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,7
0.17,0.2307692307692307,0.0188679245283018,0.0348837209302325,0.2439024390243902,0.981132075471698,RF,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,7
0.16,0.2,0.0188679245283018,0.0344827586206896,0.2926829268292683,0.981132075471698,RF,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,7
0.205,0.0,0.0,0.0,0.0,1.0,RF,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0,7
0.205,0.0,0.0,0.0,0.0,1.0,RF,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5,7
0.89,0.8784530386740331,1.0,0.9352941176470588,0.5365853658536586,0.0,MLP,0.5,Clean,0.0025488126277923,50,200,,,,,7
0.54,0.7278911564625851,0.6729559748427673,0.6993464052287581,0.975609756097561,0.3270440251572327,MLP,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,7
0.14,0.4029850746268656,0.1698113207547169,0.2389380530973451,0.975609756097561,0.8301886792452831,MLP,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,7
0.105,0.3333333333333333,0.1257861635220125,0.182648401826484,0.975609756097561,0.8742138364779874,MLP,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,7
0.165,0.4444444444444444,0.2012578616352201,0.277056277056277,0.975609756097561,0.7987421383647799,MLP,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,7
0.63,0.7544910179640718,0.7924528301886793,0.7730061349693251,1.0,0.2075471698113207,MLP,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,7
0.65,0.7602339181286549,0.8176100628930818,0.7878787878787878,1.0,0.1823899371069182,MLP,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,7
0.15,0.4225352112676056,0.1886792452830188,0.2608695652173913,1.0,0.8113207547169812,MLP,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,7
0.23,0.5287356321839081,0.2893081761006289,0.3739837398373983,1.0,0.710691823899371,MLP,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,MLP,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,MLP,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,MLP,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,7
0.03,0.1276595744680851,0.0377358490566037,0.058252427184466,1.0,0.9622641509433962,MLP,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,7
0.79,0.8,0.981132075471698,0.8813559322033898,0.951219512195122,0.0188679245283018,MLP,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0,7
0.79,0.7969543147208121,0.9874213836477987,0.8820224719101124,0.975609756097561,0.0125786163522012,MLP,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5,7
0.865,0.9565217391304348,0.8627450980392157,0.9072164948453608,0.1276595744680851,0.1372549019607843,LR,0.1,Clean,0.0001536118984222,50,200,,,,,123
0.82,0.9148936170212766,0.8431372549019608,0.8775510204081632,0.2553191489361702,0.1568627450980392,LR,0.1,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,123
0.555,0.8555555555555555,0.5032679738562091,0.6337448559670782,0.2765957446808511,0.4967320261437908,LR,0.1,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,123
0.255,0.5555555555555556,0.130718954248366,0.2116402116402116,0.3404255319148936,0.869281045751634,LR,0.1,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,123
0.175,0.3,0.0588235294117647,0.0983606557377049,0.4468085106382978,0.9411764705882352,LR,0.1,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,123
0.765,0.9140625,0.7647058823529411,0.8327402135231317,0.2340425531914893,0.2352941176470588,LR,0.1,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,123
0.78,0.9224806201550388,0.7777777777777778,0.8439716312056738,0.2127659574468085,0.2222222222222222,LR,0.1,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,123
0.6,0.8288288288288288,0.6013071895424836,0.696969696969697,0.4042553191489361,0.3986928104575163,LR,0.1,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,123
0.515,0.7857142857142857,0.5032679738562091,0.6135458167330677,0.4468085106382978,0.4967320261437908,LR,0.1,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,123
0.53,0.7565217391304347,0.5686274509803921,0.6492537313432836,0.5957446808510638,0.4313725490196078,LR,0.1,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,123
0.465,0.7346938775510204,0.4705882352941176,0.5737051792828686,0.5531914893617021,0.5294117647058824,LR,0.1,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,123
0.475,0.7181818181818181,0.5163398692810458,0.6007604562737643,0.6595744680851063,0.4836601307189542,LR,0.1,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,123
0.405,0.6770833333333334,0.4248366013071895,0.5220883534136547,0.6595744680851063,0.5751633986928104,LR,0.1,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,123
0.865,0.9565217391304348,0.8627450980392157,0.9072164948453608,0.1276595744680851,0.1372549019607843,LR,0.1,CW_c0.0_it10,,50,200,CW,,10.0,0.0,123
0.865,0.9565217391304348,0.8627450980392157,0.9072164948453608,0.1276595744680851,0.1372549019607843,LR,0.1,CW_c0.5_it10,,50,200,CW,,10.0,0.5,123
0.87,0.9635036496350364,0.8627450980392157,0.9103448275862068,0.1063829787234042,0.1372549019607843,SVM,0.1,Clean,0.0001545441150665,50,200,,,,,123
0.795,0.9117647058823528,0.8104575163398693,0.8581314878892734,0.2553191489361702,0.1895424836601307,SVM,0.1,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,123
0.595,0.8214285714285714,0.6013071895424836,0.6943396226415094,0.425531914893617,0.3986928104575163,SVM,0.1,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,123
0.275,0.58,0.1895424836601307,0.2857142857142857,0.4468085106382978,0.8104575163398693,SVM,0.1,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,123
0.2,0.4,0.0915032679738562,0.1489361702127659,0.4468085106382978,0.9084967320261438,SVM,0.1,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,123
0.82,0.927007299270073,0.8300653594771242,0.8758620689655172,0.2127659574468085,0.1699346405228758,SVM,0.1,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,123
0.81,0.925925925925926,0.8169934640522876,0.8680555555555556,0.2127659574468085,0.1830065359477124,SVM,0.1,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,123
0.61,0.8640776699029126,0.5816993464052288,0.6953125,0.2978723404255319,0.4183006535947712,SVM,0.1,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,123
0.585,0.85,0.5555555555555556,0.6719367588932806,0.3191489361702128,0.4444444444444444,SVM,0.1,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,123
0.47,0.7281553398058253,0.4901960784313725,0.5859375,0.5957446808510638,0.5098039215686274,SVM,0.1,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,123
0.49,0.7428571428571429,0.5098039215686274,0.6046511627906976,0.574468085106383,0.4901960784313725,SVM,0.1,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,123
0.375,0.625,0.457516339869281,0.5283018867924528,0.8936170212765957,0.5424836601307189,SVM,0.1,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,123
0.41,0.6804123711340206,0.4313725490196078,0.528,0.6595744680851063,0.5686274509803921,SVM,0.1,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,123
0.87,0.9635036496350364,0.8627450980392157,0.9103448275862068,0.1063829787234042,0.1372549019607843,SVM,0.1,CW_c0.0_it10,,50,200,CW,,10.0,0.0,123
0.865,0.9565217391304348,0.8627450980392157,0.9072164948453608,0.1276595744680851,0.1372549019607843,SVM,0.1,CW_c0.5_it10,,50,200,CW,,10.0,0.5,123
0.245,1.0,0.0130718954248366,0.0258064516129032,0.0,0.9869281045751634,RF,0.1,Clean,0.0052980601787567,50,200,,,,,123
0.135,0.0454545454545454,0.0065359477124183,0.0114285714285714,0.4468085106382978,0.9934640522875816,RF,0.1,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,123
0.135,0.0454545454545454,0.0065359477124183,0.0114285714285714,0.4468085106382978,0.9934640522875816,RF,0.1,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,123
0.135,0.0454545454545454,0.0065359477124183,0.0114285714285714,0.4468085106382978,0.9934640522875816,RF,0.1,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,123
0.15,0.1851851851851851,0.0326797385620915,0.0555555555555555,0.4680851063829787,0.9673202614379084,RF,0.1,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,123
0.155,0.0555555555555555,0.0065359477124183,0.0116959064327485,0.3617021276595745,0.9934640522875816,RF,0.1,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,123
0.155,0.0555555555555555,0.0065359477124183,0.0116959064327485,0.3617021276595745,0.9934640522875816,RF,0.1,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,123
0.155,0.1,0.0130718954248366,0.0231213872832369,0.3829787234042553,0.9869281045751634,RF,0.1,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,123
0.15,0.0952380952380952,0.0130718954248366,0.0229885057471264,0.4042553191489361,0.9869281045751634,RF,0.1,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,123
0.155,0.0555555555555555,0.0065359477124183,0.0116959064327485,0.3617021276595745,0.9934640522875816,RF,0.1,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,123
0.145,0.0909090909090909,0.0130718954248366,0.0228571428571428,0.425531914893617,0.9869281045751634,RF,0.1,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,123
0.14,0.0476190476190476,0.0065359477124183,0.0114942528735632,0.425531914893617,0.9934640522875816,RF,0.1,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,123
0.145,0.125,0.0196078431372549,0.0338983050847457,0.4468085106382978,0.9803921568627452,RF,0.1,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,123
0.24,1.0,0.0065359477124183,0.0129870129870129,0.0,0.9934640522875816,RF,0.1,CW_c0.0_it10,,50,200,CW,,10.0,0.0,123
0.235,0.0,0.0,0.0,0.0,1.0,RF,0.1,CW_c0.5_it10,,50,200,CW,,10.0,0.5,123
0.905,0.971830985915493,0.9019607843137256,0.9355932203389832,0.0851063829787234,0.0980392156862745,MLP,0.1,Clean,0.0024304974079132,50,200,,,,,123
0.06,0.1276595744680851,0.0392156862745098,0.06,0.8723404255319149,0.9607843137254902,MLP,0.1,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,123
