model,eval_attack,family,accuracy_mean,accuracy_std,confidence_mean,confidence_std,epsilon_mean,epsilon_std,f1_mean,f1_std,fnr_mean,fnr_std,fpr_mean,fpr_std,iters_mean,iters_std,n_mean,n_std,n0_mean,n0_std,precision_mean,precision_std,recall_mean,recall_std,sigma_mean,sigma_std,smooth_s_per_sample_mean,smooth_s_per_sample_std
RF,CW_c0.5_it10,CW,0.5526666666666666,0.041008129275384754,0.5,0.0,,,0.00770664356773498,0.01664673280673329,0.9960654146519559,0.008509118190447836,0.0,0.0,10.0,0.0,200.0,0.0,50.0,0.0,0.2,0.4140393356054125,0.003934585348044054,0.008509118190447808,0.2833333333333333,0.1707825127659933,,
RF,Clean,,0.553,0.042037398315581544,,,,,0.009160962589866106,0.029830381352197774,0.9951773835920178,0.015807531616413482,0.0,0.0,,,200.0,0.0,50.0,0.0,0.13333333333333333,0.35186577527449836,0.004822616407982253,0.015807531616413458,0.2833333333333333,0.1707825127659933,0.005262934207916207,3.607258221212248e-05
RF,FGSM_eps0.15,FGSM,0.5456666666666667,0.04325450705940804,,,0.15,0.0,0.0038875755187811867,0.010682886808054999,0.9977680026067123,0.006309981000030163,0.01128408628408628,0.04139718239096812,1.0,0.0,200.0,0.0,50.0,0.0,0.07333333333333333,0.25764501233470904,0.0022319973932877135,0.006309981000030143,0.2833333333333333,0.1707825127659933,,
RF,FGSM_eps0.3,FGSM,0.5283333333333333,0.0565580190937547,,,0.3,0.0,0.010454830656680947,0.02434997135381077,0.9930905439941585,0.016056511301584492,0.04495875449483696,0.09833670738472196,1.0,0.0,200.0,0.0,50.0,0.0,0.023081232492997192,0.05361065735662409,0.00690945600584154,0.016056511301584465,0.2833333333333333,0.1707825127659933,,
RF,FGSM_eps0.5,FGSM,0.5343333333333333,0.0452322051303314,,,0.5,0.0,0.012934847803268847,0.030383482657215632,0.9916666666666667,0.019899887176611643,0.03610969437834635,0.06967397755087108,1.0,0.0,200.0,0.0,50.0,0.0,0.03264809902740937,0.06884002626248556,0.008333333333333326,0.019899887176611657,0.2833333333333333,0.1707825127659933,,
RF,FGSM_eps0.75,FGSM,0.5326666666666667,0.04566440731289628,,,0.75,0.0,0.01764828738512948,0.036537024891094415,0.9886363636363636,0.023524962250307514,0.04151043198841391,0.07371587813906715,1.0,0.0,200.0,0.0,50.0,0.0,0.03952991452991452,0.08190938489664863,0.01136363636363636,0.023524962250307525,0.2833333333333333,0.1707825127659933,,
RF,PGD_eps0.15_it10,PGD,0.5503333333333333,0.039662264661706345,,,0.15,0.0,0.008722050223598201,0.018091799182294175,0.9954251404684135,0.009486659953153976,0.00470620089264156,0.013842333759248305,10.0,0.0,200.0,0.0,50.0,0.0,0.12777777777777777,0.3002424064743397,0.004574859531586513,0.009486659953153957,0.2833333333333333,0.1707825127659933,,
RF,PGD_eps0.15_it25,PGD,0.55,0.04013370510822901,,,0.15,0.0,0.004555694618272834,0.01297225362244488,0.9976571378617012,0.006698450010261151,0.0035411622276029005,0.011578013918077291,25.0,0.0,200.0,0.0,50.0,0.0,0.1111111111111111,0.29991180361414577,0.0023428621382987997,0.006698450010261147,0.2833333333333333,0.1707825127659933,,
RF,PGD_eps0.3_it10,PGD,0.5446666666666666,0.043237990350197916,,,0.3,0.0,0.016584350721420633,0.048556496688503835,0.9899146453421807,0.030129901246323802,0.021464900106869453,0.04795821455935135,10.0,0.0,200.0,0.0,50.0,0.0,0.07274074074074074,0.1718341078232289,0.010085354657819267,0.030129901246323802,0.2833333333333333,0.1707825127659933,,
RF,PGD_eps0.3_it25,PGD,0.5386666666666666,0.05128584692912942,,,0.3,0.0,0.00295389636882904,0.007806424198200156,0.9984799412704582,0.004018889095398301,0.024413201578060196,0.04609931065122538,25.0,0.0,200.0,0.0,50.0,0.0,0.05555555555555555,0.14995590180707288,0.00152005872954182,0.004018889095398281,0.2833333333333333,0.1707825127659933,,
RF,PGD_eps0.5_it10,PGD,0.5366666666666667,0.053374240264471406,,,0.5,0.0,0.02366391416694752,0.05434751971832388,0.9861674964337416,0.0308087049214659,0.03767164386323262,0.08219645577336403,10.0,0.0,200.0,0.0,50.0,0.0,0.12476851851851851,0.2685741737843144,0.013832503566258486,0.030808704921465896,0.2833333333333333,0.1707825127659933,,
RF,PGD_eps0.5_it25,PGD,0.5256666666666666,0.07020039343262428,,,0.5,0.0,0.011302079946827333,0.023792795565854265,0.9933758866002403,0.013780871233381942,0.05153729904428428,0.10766927372698168,25.0,0.0,200.0,0.0,50.0,0.0,0.07987804878048779,0.20921134492317886,0.006624113399759666,0.013780871233381918,0.2833333333333333,0.1707825127659933,,
RF,PGD_eps0.75_it10,PGD,0.53,0.05615666860285987,,,0.75,0.0,0.008299616142753386,0.022354142115537413,0.9951382759635188,0.012861343320628731,0.04201142491199335,0.0825437415230588,10.0,0.0,200.0,0.0,50.0,0.0,0.059784946236559146,0.2062854554095432,0.004861724036481306,0.012861343320628688,0.2833333333333333,0.1707825127659933,,
RF,PGD_eps0.75_it25,PGD,0.5406666666666666,0.03972524686009184,,,0.75,0.0,0.023453346312641645,0.03411169545400141,0.9870348337136566,0.018788877943488873,0.029180737081305516,0.04426223248563791,25.0,0.0,200.0,0.0,50.0,0.0,0.2204365079365079,0.32617369136847185,0.01296516628634324,0.018788877943488862,0.2833333333333333,0.1707825127659933,,
SVM,CW_c0.0_it10,CW,0.5766666666666667,0.2680729289542218,0.0,0.0,,,0.6037986055809029,0.2323497610122804,0.30655210940028066,0.2610910270634048,0.5290798206557457,0.3097575791037751,10.0,0.0,200.0,0.0,50.0,0.0,0.5372864816081653,0.2141905717319939,0.6934478905997192,0.2610910270634048,0.2833333333333333,0.1707825127659933,,
