accuracy,precision,recall,f1,fpr,fnr,model,sigma,eval_attack,smooth_s_per_sample,n0,n,family,epsilon,iters,confidence,seed
0.01,0.0084745762711864,0.0121951219512195,0.01,0.9915254237288136,0.9878048780487804,MLP,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,7
0.01,0.0084745762711864,0.0121951219512195,0.01,0.9915254237288136,0.9878048780487804,MLP,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,7
0.51,0.3666666666666666,0.2682926829268293,0.3098591549295774,0.3220338983050847,0.7317073170731707,MLP,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0,7
0.44,0.2857142857142857,0.2439024390243902,0.2631578947368421,0.423728813559322,0.7560975609756098,MLP,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5,7
0.985,0.9878048780487804,0.9759036144578314,0.9818181818181818,0.0085470085470085,0.0240963855421686,LR,0.1,Clean,0.0001710617542266,50,200,,,,,123
0.085,0.037037037037037,0.0481927710843373,0.0418848167539267,0.8888888888888888,0.9518072289156626,LR,0.1,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,123
0.07,0.0186915887850467,0.0240963855421686,0.0210526315789473,0.8974358974358975,0.9759036144578314,LR,0.1,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,123
0.065,0.0094339622641509,0.0120481927710843,0.0105820105820105,0.8974358974358975,0.9879518072289156,LR,0.1,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,123
0.06,0.0093457943925233,0.0120481927710843,0.0105263157894736,0.905982905982906,0.9879518072289156,LR,0.1,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,123
0.08,0.036697247706422,0.0481927710843373,0.0416666666666666,0.8974358974358975,0.9518072289156626,LR,0.1,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,123
0.14,0.0412371134020618,0.0481927710843373,0.0444444444444444,0.7948717948717948,0.9518072289156626,LR,0.1,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,123
0.055,0.0181818181818181,0.0240963855421686,0.0207253886010362,0.9230769230769232,0.9759036144578314,LR,0.1,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,123
0.055,0.0181818181818181,0.0240963855421686,0.0207253886010362,0.9230769230769232,0.9759036144578314,LR,0.1,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,123
0.035,0.0089285714285714,0.0120481927710843,0.0102564102564102,0.9487179487179488,0.9879518072289156,LR,0.1,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,123
0.035,0.0089285714285714,0.0120481927710843,0.0102564102564102,0.9487179487179488,0.9879518072289156,LR,0.1,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,123
0.035,0.0089285714285714,0.0120481927710843,0.0102564102564102,0.9487179487179488,0.9879518072289156,LR,0.1,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,123
0.035,0.0089285714285714,0.0120481927710843,0.0102564102564102,0.9487179487179488,0.9879518072289156,LR,0.1,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,123
0.205,0.2285714285714285,0.3855421686746988,0.2869955156950672,0.9230769230769232,0.6144578313253012,LR,0.1,CW_c0.0_it10,,50,200,CW,,10.0,0.0,123
0.21,0.2377622377622377,0.4096385542168674,0.3008849557522124,0.9316239316239316,0.5903614457831325,LR,0.1,CW_c0.5_it10,,50,200,CW,,10.0,0.5,123
0.94,1.0,0.8554216867469879,0.922077922077922,0.0,0.144578313253012,SVM,0.1,Clean,0.0001688921451568,50,200,,,,,123
0.39,0.2705882352941176,0.2771084337349397,0.2738095238095238,0.5299145299145299,0.7228915662650602,SVM,0.1,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,123
0.045,0.0178571428571428,0.0240963855421686,0.0205128205128205,0.9401709401709402,0.9759036144578314,SVM,0.1,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,123
0.025,0.0172413793103448,0.0240963855421686,0.0201005025125628,0.9743589743589745,0.9759036144578314,SVM,0.1,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,123
0.015,0.0169491525423728,0.0240963855421686,0.0199004975124378,0.9914529914529916,0.9759036144578314,SVM,0.1,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,123
0.28,0.1325301204819277,0.1325301204819277,0.1325301204819277,0.6153846153846154,0.8674698795180723,SVM,0.1,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,123
0.38,0.1639344262295081,0.1204819277108433,0.1388888888888889,0.4358974358974359,0.8795180722891566,SVM,0.1,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,123
0.125,0.04,0.0481927710843373,0.0437158469945355,0.8205128205128205,0.9518072289156626,SVM,0.1,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,123
0.13,0.0495049504950495,0.0602409638554216,0.0543478260869565,0.8205128205128205,0.9397590361445785,SVM,0.1,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,123
0.1,0.0198019801980198,0.0240963855421686,0.0217391304347826,0.8461538461538461,0.9759036144578314,SVM,0.1,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,123
0.1,0.0198019801980198,0.0240963855421686,0.0217391304347826,0.8461538461538461,0.9759036144578314,SVM,0.1,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,123
0.095,0.01,0.0120481927710843,0.0109289617486338,0.8461538461538461,0.9879518072289156,SVM,0.1,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,123
0.095,0.01,0.0120481927710843,0.0109289617486338,0.8461538461538461,0.9879518072289156,SVM,0.1,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,123
0.78,0.693069306930693,0.8433734939759037,0.7608695652173914,0.2649572649572649,0.1566265060240964,SVM,0.1,CW_c0.0_it10,,50,200,CW,,10.0,0.0,123
0.73,0.6306306306306306,0.8433734939759037,0.7216494845360825,0.3504273504273504,0.1566265060240964,SVM,0.1,CW_c0.5_it10,,50,200,CW,,10.0,0.5,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.1,Clean,0.0052436006069183,50,200,,,,,123
0.58,0.0,0.0,0.0,0.0085470085470085,1.0,RF,0.1,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,123
0.405,0.05,0.0240963855421686,0.032520325203252,0.3247863247863248,0.9759036144578314,RF,0.1,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,123
0.57,0.0,0.0,0.0,0.0256410256410256,1.0,RF,0.1,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.1,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,123
0.58,0.0,0.0,0.0,0.0085470085470085,1.0,RF,0.1,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.1,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,123
0.585,0.5,0.0120481927710843,0.0235294117647058,0.0085470085470085,0.9879518072289156,RF,0.1,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,123
0.58,0.3333333333333333,0.0120481927710843,0.0232558139534883,0.017094017094017,0.9879518072289156,RF,0.1,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,123
0.58,0.3333333333333333,0.0120481927710843,0.0232558139534883,0.017094017094017,0.9879518072289156,RF,0.1,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,123
0.595,0.75,0.036144578313253,0.0689655172413793,0.0085470085470085,0.963855421686747,RF,0.1,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,123
0.58,0.0,0.0,0.0,0.0085470085470085,1.0,RF,0.1,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,123
0.535,0.1875,0.036144578313253,0.0606060606060606,0.1111111111111111,0.963855421686747,RF,0.1,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,123
0.59,1.0,0.0120481927710843,0.0238095238095238,0.0,0.9879518072289156,RF,0.1,CW_c0.0_it10,,50,200,CW,,10.0,0.0,123
0.595,1.0,0.0240963855421686,0.0470588235294117,0.0,0.9759036144578314,RF,0.1,CW_c0.5_it10,,50,200,CW,,10.0,0.5,123
0.98,0.9876543209876544,0.963855421686747,0.975609756097561,0.0085470085470085,0.036144578313253,MLP,0.1,Clean,0.0020652258396148,50,200,,,,,123
0.305,0.0172413793103448,0.0120481927710843,0.0141843971631205,0.4871794871794871,0.9879518072289156,MLP,0.1,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,123
0.08,0.0097087378640776,0.0120481927710843,0.010752688172043,0.8717948717948718,0.9879518072289156,MLP,0.1,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,123
0.06,0.0093457943925233,0.0120481927710843,0.0105263157894736,0.905982905982906,0.9879518072289156,MLP,0.1,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,123
0.045,0.009090909090909,0.0120481927710843,0.0103626943005181,0.9316239316239316,0.9879518072289156,MLP,0.1,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,123
0.39,0.024390243902439,0.0120481927710843,0.0161290322580645,0.3418803418803419,0.9879518072289156,MLP,0.1,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,123
0.4,0.0256410256410256,0.0120481927710843,0.0163934426229508,0.3247863247863248,0.9879518072289156,MLP,0.1,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,123
0.055,0.0092592592592592,0.0120481927710843,0.0104712041884816,0.9145299145299144,0.9879518072289156,MLP,0.1,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,123
0.05,0.0091743119266055,0.0120481927710843,0.0104166666666666,0.9230769230769232,0.9879518072289156,MLP,0.1,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,123
0.005,0.0084745762711864,0.0120481927710843,0.0099502487562189,1.0,0.9879518072289156,MLP,0.1,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,123
0.005,0.0084745762711864,0.0120481927710843,0.0099502487562189,1.0,0.9879518072289156,MLP,0.1,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,123
0.005,0.0084745762711864,0.0120481927710843,0.0099502487562189,1.0,0.9879518072289156,MLP,0.1,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,123
0.005,0.0084745762711864,0.0120481927710843,0.0099502487562189,1.0,0.9879518072289156,MLP,0.1,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,123
0.47,0.2325581395348837,0.1204819277108433,0.1587301587301587,0.282051282051282,0.8795180722891566,MLP,0.1,CW_c0.0_it10,,50,200,CW,,10.0,0.0,123
0.345,0.1470588235294117,0.1204819277108433,0.1324503311258278,0.4957264957264957,0.8795180722891566,MLP,0.1,CW_c0.5_it10,,50,200,CW,,10.0,0.5,123
0.97,0.9753086419753086,0.9518072289156626,0.9634146341463414,0.017094017094017,0.0481927710843373,LR,0.25,Clean,0.000170395374298,50,200,,,,,123
0.08,0.02803738317757,0.036144578313253,0.031578947368421,0.8888888888888888,0.963855421686747,LR,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,123
0.07,0.0186915887850467,0.0240963855421686,0.0210526315789473,0.8974358974358975,0.9759036144578314,LR,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,123
0.065,0.0094339622641509,0.0120481927710843,0.0105820105820105,0.8974358974358975,0.9879518072289156,LR,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,123
0.06,0.0093457943925233,0.0120481927710843,0.0105263157894736,0.905982905982906,0.9879518072289156,LR,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,123
0.085,0.037037037037037,0.0481927710843373,0.0418848167539267,0.8888888888888888,0.9518072289156626,LR,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,123
0.18,0.0449438202247191,0.0481927710843373,0.0465116279069767,0.7264957264957265,0.9518072289156626,LR,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,123
0.05,0.018018018018018,0.0240963855421686,0.0206185567010309,0.9316239316239316,0.9759036144578314,LR,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,123
0.06,0.018348623853211,0.0240963855421686,0.0208333333333333,0.9145299145299144,0.9759036144578314,LR,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,123
0.035,0.0089285714285714,0.0120481927710843,0.0102564102564102,0.9487179487179488,0.9879518072289156,LR,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,123
0.035,0.0089285714285714,0.0120481927710843,0.0102564102564102,0.9487179487179488,0.9879518072289156,LR,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,123
0.04,0.009009009009009,0.0120481927710843,0.0103092783505154,0.9401709401709402,0.9879518072289156,LR,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,123
0.04,0.009009009009009,0.0120481927710843,0.0103092783505154,0.9401709401709402,0.9879518072289156,LR,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,123
0.24,0.2444444444444444,0.3975903614457831,0.3027522935779816,0.8717948717948718,0.6024096385542169,LR,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0,123
0.205,0.2164179104477611,0.3493975903614458,0.2672811059907834,0.8974358974358975,0.6506024096385542,LR,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5,123
0.975,1.0,0.9397590361445785,0.968944099378882,0.0,0.0602409638554216,SVM,0.25,Clean,0.0001693284511566,50,200,,,,,123
0.365,0.2441860465116279,0.253012048192771,0.2485207100591716,0.5555555555555556,0.7469879518072289,SVM,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,123
0.05,0.0265486725663716,0.036144578313253,0.0306122448979591,0.9401709401709402,0.963855421686747,SVM,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,123
0.025,0.0172413793103448,0.0240963855421686,0.0201005025125628,0.9743589743589745,0.9759036144578314,SVM,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,123
0.015,0.0169491525423728,0.0240963855421686,0.0199004975124378,0.9914529914529916,0.9759036144578314,SVM,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,123
0.275,0.1025641025641025,0.0963855421686747,0.0993788819875776,0.5982905982905983,0.9036144578313252,SVM,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,123
0.38,0.1746031746031746,0.1325301204819277,0.1506849315068493,0.4444444444444444,0.8674698795180723,SVM,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,123
0.125,0.04,0.0481927710843373,0.0437158469945355,0.8205128205128205,0.9518072289156626,SVM,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,123
0.135,0.05,0.0602409638554216,0.0546448087431694,0.811965811965812,0.9397590361445785,SVM,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,123
0.1,0.0198019801980198,0.0240963855421686,0.0217391304347826,0.8461538461538461,0.9759036144578314,SVM,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,123
0.1,0.0198019801980198,0.0240963855421686,0.0217391304347826,0.8461538461538461,0.9759036144578314,SVM,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,123
0.095,0.01,0.0120481927710843,0.0109289617486338,0.8461538461538461,0.9879518072289156,SVM,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,123
0.095,0.01,0.0120481927710843,0.0109289617486338,0.8461538461538461,0.9879518072289156,SVM,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,123
0.75,0.6542056074766355,0.8433734939759037,0.7368421052631579,0.3162393162393162,0.1566265060240964,SVM,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0,123
0.685,0.5862068965517241,0.8192771084337349,0.6834170854271356,0.4102564102564102,0.180722891566265,SVM,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.25,Clean,0.0052719795703887,50,200,,,,,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,123
0.585,0.5,0.0120481927710843,0.0235294117647058,0.0085470085470085,0.9879518072289156,RF,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5,123
0.84,1.0,0.6144578313253012,0.7611940298507462,0.0,0.3855421686746988,MLP,0.25,Clean,0.0024772632122039,50,200,,,,,123
0.415,0.0277777777777777,0.0120481927710843,0.0168067226890756,0.2991452991452991,0.9879518072289156,MLP,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,123
0.07,0.0095238095238095,0.0120481927710843,0.0106382978723404,0.8888888888888888,0.9879518072289156,MLP,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,123
0.055,0.0092592592592592,0.0120481927710843,0.0104712041884816,0.9145299145299144,0.9879518072289156,MLP,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,123
0.045,0.009090909090909,0.0120481927710843,0.0103626943005181,0.9316239316239316,0.9879518072289156,MLP,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,123
0.415,0.0277777777777777,0.0120481927710843,0.0168067226890756,0.2991452991452991,0.9879518072289156,MLP,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,123
0.42,0.0285714285714285,0.0120481927710843,0.0169491525423728,0.2905982905982906,0.9879518072289156,MLP,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,123
0.09,0.0099009900990099,0.0120481927710843,0.0108695652173913,0.8547008547008547,0.9879518072289156,MLP,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,123
0.085,0.0098039215686274,0.0120481927710843,0.0108108108108108,0.8632478632478633,0.9879518072289156,MLP,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,123
0.035,0.0089285714285714,0.0120481927710843,0.0102564102564102,0.9487179487179488,0.9879518072289156,MLP,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,123
0.025,0.0087719298245614,0.0120481927710843,0.0101522842639593,0.9658119658119658,0.9879518072289156,MLP,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,123
0.03,0.0088495575221238,0.0120481927710843,0.010204081632653,0.9572649572649572,0.9879518072289156,MLP,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,123
0.03,0.0088495575221238,0.0120481927710843,0.010204081632653,0.9572649572649572,0.9879518072289156,MLP,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,123
0.545,0.3181818181818182,0.0843373493975903,0.1333333333333333,0.1282051282051282,0.9156626506024096,MLP,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0,123
0.47,0.1891891891891892,0.0843373493975903,0.1166666666666666,0.2564102564102564,0.9156626506024096,MLP,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5,123
0.885,0.8947368421052632,0.8192771084337349,0.8553459119496856,0.0683760683760683,0.180722891566265,LR,0.5,Clean,0.000172916650772,50,200,,,,,123
0.105,0.0384615384615384,0.0481927710843373,0.0427807486631016,0.8547008547008547,0.9518072289156626,LR,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,123
0.07,0.0186915887850467,0.0240963855421686,0.0210526315789473,0.8974358974358975,0.9759036144578314,LR,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,123
0.065,0.0094339622641509,0.0120481927710843,0.0105820105820105,0.8974358974358975,0.9879518072289156,LR,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,123
0.06,0.0093457943925233,0.0120481927710843,0.0105263157894736,0.905982905982906,0.9879518072289156,LR,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,123
0.105,0.0471698113207547,0.0602409638554216,0.0529100529100529,0.8632478632478633,0.9397590361445785,LR,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,123
0.165,0.0434782608695652,0.0481927710843373,0.0457142857142857,0.7521367521367521,0.9518072289156626,LR,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,123
0.055,0.0181818181818181,0.0240963855421686,0.0207253886010362,0.9230769230769232,0.9759036144578314,LR,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,123
0.06,0.018348623853211,0.0240963855421686,0.0208333333333333,0.9145299145299144,0.9759036144578314,LR,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,123
0.03,0.0088495575221238,0.0120481927710843,0.010204081632653,0.9572649572649572,0.9879518072289156,LR,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,123
0.045,0.009090909090909,0.0120481927710843,0.0103626943005181,0.9316239316239316,0.9879518072289156,LR,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,123
0.045,0.009090909090909,0.0120481927710843,0.0103626943005181,0.9316239316239316,0.9879518072289156,LR,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,123
0.035,0.0089285714285714,0.0120481927710843,0.0102564102564102,0.9487179487179488,0.9879518072289156,LR,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,123
0.28,0.2867132867132867,0.4939759036144578,0.3628318584070796,0.8717948717948718,0.5060240963855421,LR,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0,123
0.285,0.2826086956521739,0.4698795180722891,0.3529411764705882,0.8461538461538461,0.5301204819277109,LR,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5,123
0.94,0.9493670886075948,0.9036144578313252,0.925925925925926,0.0341880341880341,0.0963855421686747,SVM,0.5,Clean,0.0001694798469543,50,200,,,,,123
0.365,0.25,0.2650602409638554,0.2573099415204678,0.5641025641025641,0.7349397590361446,SVM,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,123
0.045,0.0178571428571428,0.0240963855421686,0.0205128205128205,0.9401709401709402,0.9759036144578314,SVM,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,123
0.025,0.0172413793103448,0.0240963855421686,0.0201005025125628,0.9743589743589745,0.9759036144578314,SVM,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,123
0.015,0.0169491525423728,0.0240963855421686,0.0199004975124378,0.9914529914529916,0.9759036144578314,SVM,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,123
0.33,0.1772151898734177,0.1686746987951807,0.1728395061728395,0.5555555555555556,0.8313253012048193,SVM,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,123
0.34,0.1343283582089552,0.108433734939759,0.12,0.4957264957264957,0.891566265060241,SVM,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,123
0.125,0.0306122448979591,0.036144578313253,0.0331491712707182,0.811965811965812,0.963855421686747,SVM,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,123
0.135,0.05,0.0602409638554216,0.0546448087431694,0.811965811965812,0.9397590361445785,SVM,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,123
0.105,0.02,0.0240963855421686,0.0218579234972677,0.8376068376068376,0.9759036144578314,SVM,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,123
0.11,0.0202020202020202,0.0240963855421686,0.0219780219780219,0.8290598290598291,0.9759036144578314,SVM,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,123
0.11,0.0103092783505154,0.0120481927710843,0.0111111111111111,0.8205128205128205,0.9879518072289156,SVM,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,123
0.1,0.0101010101010101,0.0120481927710843,0.0109890109890109,0.8376068376068376,0.9879518072289156,SVM,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,123
0.715,0.625,0.7831325301204819,0.6951871657754011,0.3333333333333333,0.216867469879518,SVM,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0,123
0.65,0.5555555555555556,0.7831325301204819,0.65,0.4444444444444444,0.216867469879518,SVM,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.5,Clean,0.0053305506706237,50,200,,,,,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0,123
0.585,0.0,0.0,0.0,0.0,1.0,RF,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5,123
0.735,0.96875,0.3734939759036144,0.5391304347826087,0.0085470085470085,0.6265060240963856,MLP,0.5,Clean,0.0023107552528381,50,200,,,,,123
