model,attack,n,n_detected_clean,asr,fnr_under_attack,family,epsilon,iters,traffic_family,confidence
RF,PGD_eps0.3_it10,4070,4069,0.9208650774145982,0.9206388206388206,PGD,0.3,10,password,
RF,PGD_eps0.3_it10,4012,4012,0.9950149551345963,0.9950149551345963,PGD,0.3,10,ransomware,
RF,PGD_eps0.3_it10,3967,3965,0.7513240857503153,0.7509452987143937,PGD,0.3,10,scanning,
RF,PGD_eps0.3_it10,3953,3951,0.891672994178689,0.8914748292436124,PGD,0.3,10,xss,
MLP,PGD_eps0.3_it10,3964,3962,0.9994952044422009,0.9989909182643795,PGD,0.3,10,backdoor,
MLP,PGD_eps0.3_it10,3929,2935,0.9976149914821124,0.7452277933316366,PGD,0.3,10,ddos,
MLP,PGD_eps0.3_it10,4060,3811,1.0,0.9389162561576355,PGD,0.3,10,dos,
MLP,PGD_eps0.3_it10,4043,3993,1.0,0.9876329458323028,PGD,0.3,10,injection,
MLP,PGD_eps0.3_it10,211,149,0.9865771812080537,0.6966824644549763,PGD,0.3,10,mitm,
MLP,PGD_eps0.3_it10,10000,0,,,PGD,0.3,10,normal,
MLP,PGD_eps0.3_it10,4070,4054,1.0,0.9960687960687961,PGD,0.3,10,password,
MLP,PGD_eps0.3_it10,4012,3986,1.0,0.9935194416749751,PGD,0.3,10,ransomware,
MLP,PGD_eps0.3_it10,3967,3897,1.0,0.9823544239979833,PGD,0.3,10,scanning,
MLP,PGD_eps0.3_it10,3953,3887,1.0,0.9833038198836327,PGD,0.3,10,xss,
LR,PGD_eps0.3_it25,3964,3957,0.9987364164771292,0.998234106962664,PGD,0.3,25,backdoor,
LR,PGD_eps0.3_it25,3929,2896,0.993439226519337,0.7439552048867396,PGD,0.3,25,ddos,
LR,PGD_eps0.3_it25,4060,3555,0.9969057665260197,0.9379310344827586,PGD,0.3,25,dos,
LR,PGD_eps0.3_it25,4043,3897,0.792147806004619,0.7875340093989611,PGD,0.3,25,injection,
LR,PGD_eps0.3_it25,211,93,0.6559139784946236,0.6682464454976303,PGD,0.3,25,mitm,
LR,PGD_eps0.3_it25,10000,0,,,PGD,0.3,25,normal,
LR,PGD_eps0.3_it25,4070,4026,0.8700943864878291,0.8680589680589681,PGD,0.3,25,password,
LR,PGD_eps0.3_it25,4012,3386,0.9917306556408741,0.9880358923230309,PGD,0.3,25,ransomware,
LR,PGD_eps0.3_it25,3967,3595,0.9986091794158554,0.9823544239979833,PGD,0.3,25,scanning,
LR,PGD_eps0.3_it25,3953,3683,0.9052402932392072,0.8962813053377182,PGD,0.3,25,xss,
SVM,PGD_eps0.3_it25,3964,3960,0.9987373737373737,0.998234106962664,PGD,0.3,25,backdoor,
SVM,PGD_eps0.3_it25,3929,2896,0.9951657458563536,0.7452277933316366,PGD,0.3,25,ddos,
SVM,PGD_eps0.3_it25,4060,3555,0.9980309423347398,0.9389162561576355,PGD,0.3,25,dos,
SVM,PGD_eps0.3_it25,4043,3897,0.9997433923530922,0.9876329458323028,PGD,0.3,25,injection,
SVM,PGD_eps0.3_it25,211,96,0.71875,0.6966824644549763,PGD,0.3,25,mitm,
SVM,PGD_eps0.3_it25,10000,0,,,PGD,0.3,25,normal,
SVM,PGD_eps0.3_it25,4070,4027,0.9995033523714925,0.9960687960687961,PGD,0.3,25,password,
SVM,PGD_eps0.3_it25,4012,3380,1.0,0.9942671984047856,PGD,0.3,25,ransomware,
SVM,PGD_eps0.3_it25,3967,3605,0.9986130374479889,0.9823544239979833,PGD,0.3,25,scanning,
SVM,PGD_eps0.3_it25,3953,3675,0.998639455782313,0.9833038198836327,PGD,0.3,25,xss,
RF,PGD_eps0.3_it25,3964,3964,0.9989909182643795,0.9989909182643795,PGD,0.3,25,backdoor,
RF,PGD_eps0.3_it25,3929,3918,0.9765186319550792,0.9742937134130822,PGD,0.3,25,ddos,
RF,PGD_eps0.3_it25,4060,4056,0.9492110453648915,0.948768472906404,PGD,0.3,25,dos,
RF,PGD_eps0.3_it25,4043,4041,0.991833704528582,0.9913430620826119,PGD,0.3,25,injection,
RF,PGD_eps0.3_it25,211,205,0.7560975609756098,0.7488151658767772,PGD,0.3,25,mitm,
RF,PGD_eps0.3_it25,10000,0,,,PGD,0.3,25,normal,
RF,PGD_eps0.3_it25,4070,4069,0.9972966330793807,0.9970515970515971,PGD,0.3,25,password,
RF,PGD_eps0.3_it25,4012,4012,0.9997507477567298,0.9997507477567298,PGD,0.3,25,ransomware,
RF,PGD_eps0.3_it25,3967,3965,0.987389659520807,0.9868918578270733,PGD,0.3,25,scanning,
RF,PGD_eps0.3_it25,3953,3951,0.9886104783599089,0.988363268403744,PGD,0.3,25,xss,
MLP,PGD_eps0.3_it25,3964,3962,0.9994952044422009,0.9989909182643795,PGD,0.3,25,backdoor,
MLP,PGD_eps0.3_it25,3929,2935,0.9976149914821124,0.7452277933316366,PGD,0.3,25,ddos,
MLP,PGD_eps0.3_it25,4060,3811,1.0,0.9389162561576355,PGD,0.3,25,dos,
MLP,PGD_eps0.3_it25,4043,3993,1.0,0.9876329458323028,PGD,0.3,25,injection,
MLP,PGD_eps0.3_it25,211,149,0.9865771812080537,0.6966824644549763,PGD,0.3,25,mitm,
MLP,PGD_eps0.3_it25,10000,0,,,PGD,0.3,25,normal,
MLP,PGD_eps0.3_it25,4070,4054,1.0,0.9960687960687961,PGD,0.3,25,password,
MLP,PGD_eps0.3_it25,4012,3986,1.0,0.9935194416749751,PGD,0.3,25,ransomware,
MLP,PGD_eps0.3_it25,3967,3897,1.0,0.9823544239979833,PGD,0.3,25,scanning,
MLP,PGD_eps0.3_it25,3953,3887,1.0,0.9833038198836327,PGD,0.3,25,xss,
LR,PGD_eps0.5_it10,3964,3957,0.9989891331817033,0.9984863773965691,PGD,0.5,10,backdoor,
LR,PGD_eps0.5_it10,3929,2896,0.9951657458563536,0.7452277933316366,PGD,0.5,10,ddos,
LR,PGD_eps0.5_it10,4060,3555,0.9980309423347398,0.9389162561576355,PGD,0.5,10,dos,
LR,PGD_eps0.5_it10,4043,3897,0.9997433923530922,0.9876329458323028,PGD,0.5,10,injection,
LR,PGD_eps0.5_it10,211,93,0.7311827956989247,0.7061611374407583,PGD,0.5,10,mitm,
LR,PGD_eps0.5_it10,10000,0,,,PGD,0.5,10,normal,
LR,PGD_eps0.5_it10,4070,4026,0.9995032290114257,0.9960687960687961,PGD,0.5,10,password,
LR,PGD_eps0.5_it10,4012,3386,0.9982279976373302,0.9935194416749751,PGD,0.5,10,ransomware,
LR,PGD_eps0.5_it10,3967,3595,0.9986091794158554,0.9823544239979833,PGD,0.5,10,scanning,
LR,PGD_eps0.5_it10,3953,3683,0.9986424110779256,0.9833038198836327,PGD,0.5,10,xss,
SVM,PGD_eps0.5_it10,3964,3960,0.9987373737373737,0.998234106962664,PGD,0.5,10,backdoor,
SVM,PGD_eps0.5_it10,3929,2896,0.9951657458563536,0.7452277933316366,PGD,0.5,10,ddos,
SVM,PGD_eps0.5_it10,4060,3555,0.9980309423347398,0.9389162561576355,PGD,0.5,10,dos,
SVM,PGD_eps0.5_it10,4043,3897,0.9997433923530922,0.9876329458323028,PGD,0.5,10,injection,
SVM,PGD_eps0.5_it10,211,96,0.7395833333333334,0.7014218009478673,PGD,0.5,10,mitm,
SVM,PGD_eps0.5_it10,10000,0,,,PGD,0.5,10,normal,
SVM,PGD_eps0.5_it10,4070,4027,0.9995033523714925,0.9960687960687961,PGD,0.5,10,password,
SVM,PGD_eps0.5_it10,4012,3380,1.0,0.9935194416749751,PGD,0.5,10,ransomware,
SVM,PGD_eps0.5_it10,3967,3605,0.9986130374479889,0.9823544239979833,PGD,0.5,10,scanning,
SVM,PGD_eps0.5_it10,3953,3675,0.998639455782313,0.9833038198836327,PGD,0.5,10,xss,
RF,PGD_eps0.5_it10,3964,3964,0.9989909182643795,0.9989909182643795,PGD,0.5,10,backdoor,
RF,PGD_eps0.5_it10,3929,3918,0.8856559469116896,0.883430898447442,PGD,0.5,10,ddos,
RF,PGD_eps0.5_it10,4060,4056,0.9477317554240631,0.9470443349753694,PGD,0.5,10,dos,
RF,PGD_eps0.5_it10,4043,4041,0.9566938876515714,0.9562206282463517,PGD,0.5,10,injection,
RF,PGD_eps0.5_it10,211,205,0.7414634146341463,0.7345971563981043,PGD,0.5,10,mitm,
RF,PGD_eps0.5_it10,10000,0,,,PGD,0.5,10,normal,
RF,PGD_eps0.5_it10,4070,4069,0.9773900221184566,0.9771498771498771,PGD,0.5,10,password,
RF,PGD_eps0.5_it10,4012,4012,0.9992522432701895,0.9992522432701895,PGD,0.5,10,ransomware,
RF,PGD_eps0.5_it10,3967,3965,0.9210592686002522,0.9205949079909251,PGD,0.5,10,scanning,
RF,PGD_eps0.5_it10,3953,3951,0.8719311566691976,0.8717429800151784,PGD,0.5,10,xss,
MLP,PGD_eps0.5_it10,3964,3962,0.9994952044422009,0.9989909182643795,PGD,0.5,10,backdoor,
MLP,PGD_eps0.5_it10,3929,2935,0.9976149914821124,0.7452277933316366,PGD,0.5,10,ddos,
MLP,PGD_eps0.5_it10,4060,3811,1.0,0.9389162561576355,PGD,0.5,10,dos,
MLP,PGD_eps0.5_it10,4043,3993,1.0,0.9876329458323028,PGD,0.5,10,injection,
MLP,PGD_eps0.5_it10,211,149,0.9865771812080537,0.6966824644549763,PGD,0.5,10,mitm,
MLP,PGD_eps0.5_it10,10000,0,,,PGD,0.5,10,normal,
MLP,PGD_eps0.5_it10,4070,4054,1.0,0.9960687960687961,PGD,0.5,10,password,
MLP,PGD_eps0.5_it10,4012,3986,1.0,0.9935194416749751,PGD,0.5,10,ransomware,
MLP,PGD_eps0.5_it10,3967,3897,1.0,0.9823544239979833,PGD,0.5,10,scanning,
MLP,PGD_eps0.5_it10,3953,3887,1.0,0.9833038198836327,PGD,0.5,10,xss,
LR,PGD_eps0.5_it25,3964,3957,0.9989891331817033,0.9984863773965691,PGD,0.5,25,backdoor,
LR,PGD_eps0.5_it25,3929,2896,0.9951657458563536,0.7452277933316366,PGD,0.5,25,ddos,
LR,PGD_eps0.5_it25,4060,3555,0.9980309423347398,0.9389162561576355,PGD,0.5,25,dos,
LR,PGD_eps0.5_it25,4043,3897,0.9997433923530922,0.9876329458323028,PGD,0.5,25,injection,
LR,PGD_eps0.5_it25,211,93,0.7311827956989247,0.7061611374407583,PGD,0.5,25,mitm,
LR,PGD_eps0.5_it25,10000,0,,,PGD,0.5,25,normal,
LR,PGD_eps0.5_it25,4070,4026,0.9995032290114257,0.9960687960687961,PGD,0.5,25,password,
LR,PGD_eps0.5_it25,4012,3386,0.9982279976373302,0.9935194416749751,PGD,0.5,25,ransomware,
LR,PGD_eps0.5_it25,3967,3595,0.9986091794158554,0.9823544239979833,PGD,0.5,25,scanning,
LR,PGD_eps0.5_it25,3953,3683,0.9986424110779256,0.9833038198836327,PGD,0.5,25,xss,
SVM,PGD_eps0.5_it25,3964,3960,0.9987373737373737,0.998234106962664,PGD,0.5,25,backdoor,
SVM,PGD_eps0.5_it25,3929,2896,0.9951657458563536,0.7452277933316366,PGD,0.5,25,ddos,
SVM,PGD_eps0.5_it25,4060,3555,0.9980309423347398,0.9389162561576355,PGD,0.5,25,dos,
SVM,PGD_eps0.5_it25,4043,3897,0.9997433923530922,0.9876329458323028,PGD,0.5,25,injection,
SVM,PGD_eps0.5_it25,211,96,0.7395833333333334,0.7014218009478673,PGD,0.5,25,mitm,
SVM,PGD_eps0.5_it25,10000,0,,,PGD,0.5,25,normal,
SVM,PGD_eps0.5_it25,4070,4027,0.9995033523714925,0.9960687960687961,PGD,0.5,25,password,
SVM,PGD_eps0.5_it25,4012,3380,1.0,0.9942671984047856,PGD,0.5,25,ransomware,
SVM,PGD_eps0.5_it25,3967,3605,0.9986130374479889,0.9823544239979833,PGD,0.5,25,scanning,
SVM,PGD_eps0.5_it25,3953,3675,0.998639455782313,0.9833038198836327,PGD,0.5,25,xss,
RF,PGD_eps0.5_it25,3964,3964,0.9989909182643795,0.9989909182643795,PGD,0.5,25,backdoor,
RF,PGD_eps0.5_it25,3929,3918,0.9344053088310362,0.9322982947314838,PGD,0.5,25,ddos,
RF,PGD_eps0.5_it25,4060,4056,0.9482248520710059,0.9475369458128079,PGD,0.5,25,dos,
RF,PGD_eps0.5_it25,4043,4041,0.9935659490225192,0.9930744496660895,PGD,0.5,25,injection,
RF,PGD_eps0.5_it25,211,205,0.7170731707317073,0.7109004739336493,PGD,0.5,25,mitm,
RF,PGD_eps0.5_it25,10000,0,,,PGD,0.5,25,normal,
RF,PGD_eps0.5_it25,4070,4069,0.9972966330793807,0.9970515970515971,PGD,0.5,25,password,
RF,PGD_eps0.5_it25,4012,4012,0.9997507477567298,0.9997507477567298,PGD,0.5,25,ransomware,
RF,PGD_eps0.5_it25,3967,3965,0.9924337957124842,0.9921855306276783,PGD,0.5,25,scanning,
RF,PGD_eps0.5_it25,3953,3951,0.991141483168818,0.9908929926637996,PGD,0.5,25,xss,
MLP,PGD_eps0.5_it25,3964,3962,0.9994952044422009,0.9989909182643795,PGD,0.5,25,backdoor,
MLP,PGD_eps0.5_it25,3929,2935,0.9976149914821124,0.7452277933316366,PGD,0.5,25,ddos,
MLP,PGD_eps0.5_it25,4060,3811,1.0,0.9389162561576355,PGD,0.5,25,dos,
MLP,PGD_eps0.5_it25,4043,3993,1.0,0.9876329458323028,PGD,0.5,25,injection,
MLP,PGD_eps0.5_it25,211,149,0.9865771812080537,0.6966824644549763,PGD,0.5,25,mitm,
MLP,PGD_eps0.5_it25,10000,0,,,PGD,0.5,25,normal,
MLP,PGD_eps0.5_it25,4070,4054,1.0,0.9960687960687961,PGD,0.5,25,password,
MLP,PGD_eps0.5_it25,4012,3986,1.0,0.9935194416749751,PGD,0.5,25,ransomware,
MLP,PGD_eps0.5_it25,3967,3897,1.0,0.9823544239979833,PGD,0.5,25,scanning,
MLP,PGD_eps0.5_it25,3953,3887,1.0,0.9833038198836327,PGD,0.5,25,xss,
LR,PGD_eps0.75_it10,3964,3957,0.9994945665908517,0.9989909182643795,PGD,0.75,10,backdoor,
LR,PGD_eps0.75_it10,3929,2896,0.9951657458563536,0.7452277933316366,PGD,0.75,10,ddos,
LR,PGD_eps0.75_it10,4060,3555,0.9980309423347398,0.9389162561576355,PGD,0.75,10,dos,
LR,PGD_eps0.75_it10,4043,3897,0.9997433923530922,0.9876329458323028,PGD,0.75,10,injection,
LR,PGD_eps0.75_it10,211,93,0.7311827956989247,0.7014218009478673,PGD,0.75,10,mitm,
LR,PGD_eps0.75_it10,10000,0,,,PGD,0.75,10,normal,
LR,PGD_eps0.75_it10,4070,4026,0.9995032290114257,0.9960687960687961,PGD,0.75,10,password,
LR,PGD_eps0.75_it10,4012,3386,0.9982279976373302,0.9935194416749751,PGD,0.75,10,ransomware,
LR,PGD_eps0.75_it10,3967,3595,0.9986091794158554,0.9823544239979833,PGD,0.75,10,scanning,
LR,PGD_eps0.75_it10,3953,3683,0.9986424110779256,0.9833038198836327,PGD,0.75,10,xss,
SVM,PGD_eps0.75_it10,3964,3960,0.9994949494949495,0.9989909182643795,PGD,0.75,10,backdoor,
SVM,PGD_eps0.75_it10,3929,2896,0.9951657458563536,0.7452277933316366,PGD,0.75,10,ddos,
SVM,PGD_eps0.75_it10,4060,3555,0.9980309423347398,0.9389162561576355,PGD,0.75,10,dos,
SVM,PGD_eps0.75_it10,4043,3897,0.9997433923530922,0.9876329458323028,PGD,0.75,10,injection,
SVM,PGD_eps0.75_it10,211,96,0.7395833333333334,0.7014218009478673,PGD,0.75,10,mitm,
SVM,PGD_eps0.75_it10,10000,0,,,PGD,0.75,10,normal,
SVM,PGD_eps0.75_it10,4070,4027,0.9995033523714925,0.9960687960687961,PGD,0.75,10,password,
SVM,PGD_eps0.75_it10,4012,3380,1.0,0.9935194416749751,PGD,0.75,10,ransomware,
SVM,PGD_eps0.75_it10,3967,3605,0.9986130374479889,0.9823544239979833,PGD,0.75,10,scanning,
SVM,PGD_eps0.75_it10,3953,3675,0.998639455782313,0.9833038198836327,PGD,0.75,10,xss,
RF,PGD_eps0.75_it10,3964,3964,0.9989909182643795,0.9989909182643795,PGD,0.75,10,backdoor,
RF,PGD_eps0.75_it10,3929,3918,0.9913221031138336,0.9893102570628659,PGD,0.75,10,ddos,
RF,PGD_eps0.75_it10,4060,4056,0.9511834319526628,0.9504926108374384,PGD,0.75,10,dos,
RF,PGD_eps0.75_it10,4043,4041,0.9653551101212571,0.9648775661637398,PGD,0.75,10,injection,
RF,PGD_eps0.75_it10,211,205,0.7365853658536585,0.7298578199052133,PGD,0.75,10,mitm,
RF,PGD_eps0.75_it10,10000,0,,,PGD,0.75,10,normal,
RF,PGD_eps0.75_it10,4070,4069,0.975423937085279,0.9751842751842752,PGD,0.75,10,password,
RF,PGD_eps0.75_it10,4012,4012,0.998753738783649,0.998753738783649,PGD,0.75,10,ransomware,
RF,PGD_eps0.75_it10,3967,3965,0.9208070617906684,0.9205949079909251,PGD,0.75,10,scanning,
RF,PGD_eps0.75_it10,3953,3951,0.8959757023538345,0.8960283329117126,PGD,0.75,10,xss,
MLP,PGD_eps0.75_it10,3964,3962,0.9994952044422009,0.9989909182643795,PGD,0.75,10,backdoor,
MLP,PGD_eps0.75_it10,3929,2935,0.9976149914821124,0.7452277933316366,PGD,0.75,10,ddos,
MLP,PGD_eps0.75_it10,4060,3811,1.0,0.9389162561576355,PGD,0.75,10,dos,
MLP,PGD_eps0.75_it10,4043,3993,1.0,0.9876329458323028,PGD,0.75,10,injection,
MLP,PGD_eps0.75_it10,211,149,0.9865771812080537,0.6966824644549763,PGD,0.75,10,mitm,
MLP,PGD_eps0.75_it10,10000,0,,,PGD,0.75,10,normal,
MLP,PGD_eps0.75_it10,4070,4054,1.0,0.9960687960687961,PGD,0.75,10,password,
MLP,PGD_eps0.75_it10,4012,3986,1.0,0.9935194416749751,PGD,0.75,10,ransomware,
MLP,PGD_eps0.75_it10,3967,3897,1.0,0.9823544239979833,PGD,0.75,10,scanning,
MLP,PGD_eps0.75_it10,3953,3887,1.0,0.9833038198836327,PGD,0.75,10,xss,
LR,PGD_eps0.75_it25,3964,3957,0.9994945665908517,0.9989909182643795,PGD,0.75,25,backdoor,
LR,PGD_eps0.75_it25,3929,2896,0.9951657458563536,0.7452277933316366,PGD,0.75,25,ddos,
LR,PGD_eps0.75_it25,4060,3555,0.9980309423347398,0.9389162561576355,PGD,0.75,25,dos,
LR,PGD_eps0.75_it25,4043,3897,0.9997433923530922,0.9876329458323028,PGD,0.75,25,injection,
LR,PGD_eps0.75_it25,211,93,0.7311827956989247,0.7014218009478673,PGD,0.75,25,mitm,
LR,PGD_eps0.75_it25,10000,0,,,PGD,0.75,25,normal,
LR,PGD_eps0.75_it25,4070,4026,0.9995032290114257,0.9960687960687961,PGD,0.75,25,password,
LR,PGD_eps0.75_it25,4012,3386,0.9982279976373302,0.9935194416749751,PGD,0.75,25,ransomware,
LR,PGD_eps0.75_it25,3967,3595,0.9986091794158554,0.9823544239979833,PGD,0.75,25,scanning,
LR,PGD_eps0.75_it25,3953,3683,0.9986424110779256,0.9833038198836327,PGD,0.75,25,xss,
SVM,PGD_eps0.75_it25,3964,3960,0.9994949494949495,0.9989909182643795,PGD,0.75,25,backdoor,
SVM,PGD_eps0.75_it25,3929,2896,0.9951657458563536,0.7452277933316366,PGD,0.75,25,ddos,
SVM,PGD_eps0.75_it25,4060,3555,0.9980309423347398,0.9389162561576355,PGD,0.75,25,dos,
SVM,PGD_eps0.75_it25,4043,3897,0.9997433923530922,0.9876329458323028,PGD,0.75,25,injection,
SVM,PGD_eps0.75_it25,211,96,0.7395833333333334,0.7014218009478673,PGD,0.75,25,mitm,
SVM,PGD_eps0.75_it25,10000,0,,,PGD,0.75,25,normal,
SVM,PGD_eps0.75_it25,4070,4027,0.9995033523714925,0.9960687960687961,PGD,0.75,25,password,
SVM,PGD_eps0.75_it25,4012,3380,1.0,0.9935194416749751,PGD,0.75,25,ransomware,
SVM,PGD_eps0.75_it25,3967,3605,0.9986130374479889,0.9823544239979833,PGD,0.75,25,scanning,
SVM,PGD_eps0.75_it25,3953,3675,0.998639455782313,0.9833038198836327,PGD,0.75,25,xss,
RF,PGD_eps0.75_it25,3964,3964,0.9989909182643795,0.9989909182643795,PGD,0.75,25,backdoor,
RF,PGD_eps0.75_it25,3929,3918,0.9418070444104135,0.939679307711886,PGD,0.75,25,ddos,
RF,PGD_eps0.75_it25,4060,4056,0.9506903353057199,0.9497536945812808,PGD,0.75,25,dos,
RF,PGD_eps0.75_it25,4043,4041,0.9925760950259837,0.9920850853326738,PGD,0.75,25,injection,
RF,PGD_eps0.75_it25,211,205,0.7219512195121951,0.7156398104265402,PGD,0.75,25,mitm,
RF,PGD_eps0.75_it25,10000,0,,,PGD,0.75,25,normal,
RF,PGD_eps0.75_it25,4070,4069,0.9965593511919391,0.9963144963144963,PGD,0.75,25,password,
RF,PGD_eps0.75_it25,4012,4012,0.9950149551345963,0.9950149551345963,PGD,0.75,25,ransomware,
RF,PGD_eps0.75_it25,3967,3965,0.9833543505674653,0.98336274262667,PGD,0.75,25,scanning,
RF,PGD_eps0.75_it25,3953,3951,0.9924069855732726,0.9921578547938275,PGD,0.75,25,xss,
MLP,PGD_eps0.75_it25,3964,3962,0.9994952044422009,0.9989909182643795,PGD,0.75,25,backdoor,
MLP,PGD_eps0.75_it25,3929,2935,0.9976149914821124,0.7452277933316366,PGD,0.75,25,ddos,
MLP,PGD_eps0.75_it25,4060,3811,1.0,0.9389162561576355,PGD,0.75,25,dos,
MLP,PGD_eps0.75_it25,4043,3993,1.0,0.9876329458323028,PGD,0.75,25,injection,
MLP,PGD_eps0.75_it25,211,149,0.9865771812080537,0.6966824644549763,PGD,0.75,25,mitm,
MLP,PGD_eps0.75_it25,10000,0,,,PGD,0.75,25,normal,
MLP,PGD_eps0.75_it25,4070,4054,1.0,0.9960687960687961,PGD,0.75,25,password,
MLP,PGD_eps0.75_it25,4012,3986,1.0,0.9935194416749751,PGD,0.75,25,ransomware,
MLP,PGD_eps0.75_it25,3967,3897,1.0,0.9823544239979833,PGD,0.75,25,scanning,
MLP,PGD_eps0.75_it25,3953,3887,1.0,0.9833038198836327,PGD,0.75,25,xss,
LR,CW_c0.0_it10,3964,3957,0.0005054334091483447,0.002270433905146317,CW,,10,backdoor,0.0
LR,CW_c0.0_it10,3929,2896,0.0003453038674033149,0.2252481547467549,CW,,10,ddos,0.0
LR,CW_c0.0_it10,4060,3555,0.0005625879043600563,0.12389162561576354,CW,,10,dos,0.0
LR,CW_c0.0_it10,4043,3897,0.0,0.035864457086322035,CW,,10,injection,0.0
LR,CW_c0.0_it10,211,93,0.010752688172043012,0.5639810426540285,CW,,10,mitm,0.0
LR,CW_c0.0_it10,10000,0,,,CW,,10,normal,0.0
LR,CW_c0.0_it10,4070,4026,0.00024838549428713363,0.010810810810810811,CW,,10,password,0.0
LR,CW_c0.0_it10,4012,3386,0.0,0.1560319042871386,CW,,10,ransomware,0.0
LR,CW_c0.0_it10,3967,3595,0.02976356050069541,0.11772119989916814,CW,,10,scanning,0.0
LR,CW_c0.0_it10,3953,3683,0.002986695628563671,0.07083227928155832,CW,,10,xss,0.0
SVM,CW_c0.0_it10,3964,3960,0.41464646464646465,0.41523713420787084,CW,,10,backdoor,0.0
SVM,CW_c0.0_it10,3929,2896,0.0003453038674033149,0.22143038941206414,CW,,10,ddos,0.0
SVM,CW_c0.0_it10,4060,3555,0.0970464135021097,0.20812807881773399,CW,,10,dos,0.0
SVM,CW_c0.0_it10,4043,3897,0.0010264305876315114,0.036606480336383876,CW,,10,injection,0.0
SVM,CW_c0.0_it10,211,96,0.0,0.5450236966824644,CW,,10,mitm,0.0
SVM,CW_c0.0_it10,10000,0,,,CW,,10,normal,0.0
SVM,CW_c0.0_it10,4070,4027,0.0004966476285075739,0.011056511056511056,CW,,10,password,0.0
SVM,CW_c0.0_it10,4012,3380,0.0,0.1575274177467597,CW,,10,ransomware,0.0
SVM,CW_c0.0_it10,3967,3605,0.141747572815534,0.21678850516763298,CW,,10,scanning,0.0
SVM,CW_c0.0_it10,3953,3675,0.0008163265306122449,0.07083227928155832,CW,,10,xss,0.0
RF,CW_c0.0_it10,3964,3964,0.9994954591321897,0.9994954591321897,CW,,10,backdoor,0.0
RF,CW_c0.0_it10,3929,3918,0.9367023991832568,0.9348434716212777,CW,,10,ddos,0.0
RF,CW_c0.0_it10,4060,4056,0.9358974358974359,0.9357142857142857,CW,,10,dos,0.0
RF,CW_c0.0_it10,4043,4041,0.9549616431576342,0.954983922829582,CW,,10,injection,0.0
RF,CW_c0.0_it10,211,205,0.7024390243902439,0.7014218009478673,CW,,10,mitm,0.0
RF,CW_c0.0_it10,10000,0,,,CW,,10,normal,0.0
RF,CW_c0.0_it10,4070,4069,0.9690341607274514,0.9687960687960688,CW,,10,password,0.0
RF,CW_c0.0_it10,4012,4012,0.9179960119641076,0.9179960119641076,CW,,10,ransomware,0.0
RF,CW_c0.0_it10,3967,3965,0.9851197982345523,0.9846231409125283,CW,,10,scanning,0.0
RF,CW_c0.0_it10,3953,3951,0.9719058466211086,0.9716670882873767,CW,,10,xss,0.0
MLP,CW_c0.0_it10,3964,3962,0.9989904088844018,0.9984863773965691,CW,,10,backdoor,0.0
MLP,CW_c0.0_it10,3929,2935,0.9945485519591142,0.7429371341308221,CW,,10,ddos,0.0
MLP,CW_c0.0_it10,4060,3811,0.997900813434794,0.9366995073891625,CW,,10,dos,0.0
MLP,CW_c0.0_it10,4043,3993,0.9919859754570498,0.9797180311649765,CW,,10,injection,0.0
MLP,CW_c0.0_it10,211,149,0.9932885906040269,0.7014218009478673,CW,,10,mitm,0.0
MLP,CW_c0.0_it10,10000,0,,,CW,,10,normal,0.0
MLP,CW_c0.0_it10,4070,4054,0.9970399605328071,0.9931203931203931,CW,,10,password,0.0
MLP,CW_c0.0_it10,4012,3986,0.9954841946813848,0.9937686939182453,CW,,10,ransomware,0.0
MLP,CW_c0.0_it10,3967,3897,0.9905055170644085,0.9730274766826317,CW,,10,scanning,0.0
MLP,CW_c0.0_it10,3953,3887,0.9863648057627991,0.9698962813053377,CW,,10,xss,0.0
LR,CW_c0.5_it10,3964,3957,0.0005054334091483447,0.002270433905146317,CW,,10,backdoor,0.5
LR,CW_c0.5_it10,3929,2896,0.0003453038674033149,0.19979638584881648,CW,,10,ddos,0.5
LR,CW_c0.5_it10,4060,3555,0.002531645569620253,0.12586206896551724,CW,,10,dos,0.5
LR,CW_c0.5_it10,4043,3897,0.0,0.035864457086322035,CW,,10,injection,0.5
LR,CW_c0.5_it10,211,93,0.010752688172043012,0.5639810426540285,CW,,10,mitm,0.5
LR,CW_c0.5_it10,10000,0,,,CW,,10,normal,0.5
LR,CW_c0.5_it10,4070,4026,0.00024838549428713363,0.010810810810810811,CW,,10,password,0.5
LR,CW_c0.5_it10,4012,3386,0.0,0.1560319042871386,CW,,10,ransomware,0.5
LR,CW_c0.5_it10,3967,3595,0.03783031988873435,0.12528358961431812,CW,,10,scanning,0.5
LR,CW_c0.5_it10,3953,3683,0.002986695628563671,0.07057930685555275,CW,,10,xss,0.5
SVM,CW_c0.5_it10,3964,3960,0.5204545454545455,0.5209384460141272,CW,,10,backdoor,0.5
SVM,CW_c0.5_it10,3929,2896,0.03591160220994475,0.2031051158055485,CW,,10,ddos,0.5
SVM,CW_c0.5_it10,4060,3555,0.39381153305203936,0.4672413793103448,CW,,10,dos,0.5
SVM,CW_c0.5_it10,4043,3897,0.001539645881447267,0.036853821419737816,CW,,10,injection,0.5
SVM,CW_c0.5_it10,211,96,0.0,0.5402843601895735,CW,,10,mitm,0.5
SVM,CW_c0.5_it10,10000,0,,,CW,,10,normal,0.5
