accuracy,precision,recall,f1,fpr,fnr,model,config,attack,asr,best_params,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s
0.49182705819424677,0.2740490411820182,0.069319921277061,0.11065099084519334,0.15395,0.930680078722939,RF,tuned,PGD_eps0.75_it25,0.508027886820848,"{'n_estimators': 50, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 40}",PGD,0.75,25.0,,,,,,,,
0.6509523766352683,0.973747591522158,0.24111881995109635,0.38652623528099556,0.00545,0.7588811800489036,RF,tuned,CW_c0.0_it10,0.3488663046336002,"{'n_estimators': 50, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 40}",CW,,10.0,0.0,,,,,,,
0.6471628151546196,0.9717387700977954,0.23308748981174085,0.3759880709968093,0.005683333333333334,0.7669125101882591,RF,tuned,CW_c0.5_it10,0.35265586611424893,"{'n_estimators': 50, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 40}",CW,,10.0,0.5,,,,,,,
0.15,0.0,0.0,0.0,0.7,1.0,RF,tuned,HopSkipJump_direct,0.85,"{'n_estimators': 50, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 40}",,,,,100.0,100.0,0.9929159283638,564.0,0.0,0.0,22.70600724220276
0.9998368131419816,0.9999005865394175,0.9997415661093771,0.9998210700013916,8.333333333333333e-05,0.0002584338906228257,RF,as_submitted,clean,0.0,{'n_estimators': 50},,,,,,,,,,,
0.4835770559277626,0.09956709956709957,0.016460250879669205,0.028250226035926918,0.1248,0.9835397491203308,RF,as_submitted,FGSM_eps0.15,0.5162869550238888,{'n_estimators': 50},FGSM,0.15,1.0,,,,,,,,
0.38845724957616745,0.07192772287111909,0.02864640279903783,0.040974167223509675,0.30988333333333334,0.9713535972009621,RF,as_submitted,FGSM_eps0.3,0.6114067613754839,{'n_estimators': 50},FGSM,0.3,1.0,,,,,,,,
0.4144492896838708,0.0408819181076043,0.012643381110470548,0.0193136957181901,0.24868333333333334,0.9873566188895294,RF,as_submitted,FGSM_eps0.5,0.5854147212677806,{'n_estimators': 50},FGSM,0.5,1.0,,,,,,,,
0.5472471283645957,0.618860510805501,0.018786155895274635,0.036465367547752266,0.0097,0.9812138441047253,RF,as_submitted,FGSM_eps0.75,0.4526168825870557,{'n_estimators': 50},FGSM,0.75,1.0,,,,,,,,
0.516731185915161,0.2558139534883721,0.031270500765361905,0.05572876071706937,0.07626666666666666,0.9687294992346381,RF,as_submitted,PGD_eps0.15_it10,0.4831328250364904,{'n_estimators': 50},PGD,0.15,10.0,,,,,,,,
0.4846015067586557,0.11025122038337898,0.01840844482436435,0.03154918060713434,0.12455,0.9815915551756357,RF,as_submitted,PGD_eps0.15_it25,0.5152625041929957,{'n_estimators': 50},PGD,0.15,25.0,,,,,,,,
0.5601298242114902,0.6893039049235993,0.0645687135956106,0.11807688812142143,0.0244,0.9354312864043894,RF,as_submitted,PGD_eps0.3_it10,0.4397341867401612,{'n_estimators': 50},PGD,0.3,10.0,,,,,,,,
0.5392509723216957,0.4574659891821013,0.05548376836371588,0.09896461243883413,0.05516666666666667,0.9445162316362841,RF,as_submitted,PGD_eps0.3_it25,0.4606130386299557,{'n_estimators': 50},PGD,0.3,25.0,,,,,,,,
0.5509732282893485,0.5608681975463983,0.07089040415084587,0.1258714106704788,0.046533333333333336,0.9291095958491541,RF,as_submitted,PGD_eps0.5_it10,0.4488907826623029,{'n_estimators': 50},PGD,0.5,10.0,,,,,,,,
0.582005929122508,0.6590616235882665,0.17285251376657457,0.2738755197177775,0.07496666666666667,0.8271474862334255,RF,as_submitted,PGD_eps0.5_it25,0.41785808182914336,{'n_estimators': 50},PGD,0.5,25.0,,,,,,,,
0.5526232287426452,0.5904275444570564,0.06204401327952607,0.11228840238176618,0.036083333333333335,0.937955986720474,RF,as_submitted,PGD_eps0.75_it10,0.4472407822090061,{'n_estimators': 50},PGD,0.75,10.0,,,,,,,,
0.5193875053262377,0.3399102079395085,0.05719340794783611,0.09791209352187452,0.09311666666666667,0.9428065920521639,RF,as_submitted,PGD_eps0.75_it25,0.4804855715619702,{'n_estimators': 50},PGD,0.75,25.0,,,,,,,,
0.5834111492887772,0.7653011460619361,0.12478381011072898,0.21457995043158704,0.03208333333333333,0.875216189889271,RF,as_submitted,CW_c0.0_it10,0.4164437957263175,{'n_estimators': 50},CW,,10.0,0.0,,,,,,,
0.5750886195298406,0.6975379659456972,0.12052959068047632,0.20554284261378084,0.043816666666666663,0.8794704093195237,RF,as_submitted,CW_c0.5_it10,0.4247663254852543,{'n_estimators': 50},CW,,10.0,0.5,,,,,,,
0.18,0.0,0.0,0.0,0.64,1.0,RF,as_submitted,HopSkipJump_direct,0.82,{'n_estimators': 50},,,,,100.0,100.0,1.2571221590042114,564.5,0.0,0.0,21.60795545578003
