accuracy,precision,recall,f1,fpr,fnr,model,defense_attack,ratio,eval_attack,adv_train_s,family,epsilon,iters,confidence,retrain_s,seed
0.8501838235294118,0.3666666666666666,0.2689486552567237,0.310296191819464,0.0665499124343257,0.7310513447432763,RF,PGD,0.5,PGD_eps0.5_it10,,PGD,0.5,10,,2.6284632682800293,31
0.8419117647058824,0.345821325648415,0.293398533007335,0.3174603174603174,0.0795096322241681,0.706601466992665,RF,PGD,0.5,PGD_eps0.5_it25,,PGD,0.5,25,,2.6284632682800293,31
0.7959558823529411,0.0841423948220064,0.0635696821515892,0.0724233983286908,0.099124343257443,0.9364303178484108,RF,PGD,0.5,PGD_eps0.75_it10,,PGD,0.75,10,,2.6284632682800293,31
0.7956495098039216,0.0943396226415094,0.0733496332518337,0.0825309491059147,0.1008756567425569,0.9266503667481664,RF,PGD,0.5,PGD_eps0.75_it25,,PGD,0.75,25,,2.6284632682800293,31
0.9206495098039216,0.831858407079646,0.4596577017114914,0.5921259842519685,0.0133099824868651,0.5403422982885085,RF,PGD,0.5,CW_c0.0_it10,,CW,,10,0.0,2.6284632682800293,31
0.9240196078431372,0.9214659685863874,0.4303178484107579,0.5866666666666667,0.0052539404553415,0.5696821515892421,RF,PGD,0.5,CW_c0.5_it10,,CW,,10,0.5,2.6284632682800293,31
0.8318014705882353,0.3837209302325581,0.5647921760391198,0.456973293768546,0.1299474605954466,0.4352078239608802,MLP,FGSM,0.3,FGSM_eps0.15,7.660307168960571,FGSM,0.15,1,,,99
0.6274509803921569,0.1922196796338672,0.6161369193154034,0.2930232558139535,0.3709281961471103,0.3838630806845965,MLP,FGSM,0.3,FGSM_eps0.3,7.660307168960571,FGSM,0.3,1,,,99
0.4543504901960784,0.1358811040339702,0.6259168704156479,0.2232882686436982,0.5702276707530648,0.3740831295843521,MLP,FGSM,0.3,FGSM_eps0.5,7.660307168960571,FGSM,0.5,1,,,99
0.3648897058823529,0.1130232558139534,0.5941320293398533,0.1899179366940211,0.6679509632224168,0.4058679706601467,MLP,FGSM,0.3,FGSM_eps0.75,7.660307168960571,FGSM,0.75,1,,,99
0.8115808823529411,0.3471810089020771,0.5721271393643031,0.4321329639889196,0.1541155866900175,0.4278728606356968,MLP,FGSM,0.3,PGD_eps0.15_it10,7.660307168960571,PGD,0.15,10,,,99
0.805453431372549,0.3367052023121387,0.5696821515892421,0.4232515894641235,0.1607705779334501,0.4303178484107579,MLP,FGSM,0.3,PGD_eps0.15_it25,7.660307168960571,PGD,0.15,25,,,99
0.5888480392156863,0.1784975878704341,0.6332518337408313,0.278494623655914,0.4175131348511383,0.3667481662591687,MLP,FGSM,0.3,PGD_eps0.3_it10,7.660307168960571,PGD,0.3,10,,,99
0.5882352941176471,0.1769177608845888,0.6259168704156479,0.2758620689655172,0.4171628721541155,0.3740831295843521,MLP,FGSM,0.3,PGD_eps0.3_it25,7.660307168960571,PGD,0.3,25,,,99
0.3728553921568627,0.1140433553251649,0.5916870415647921,0.1912287633346503,0.658493870402802,0.4083129584352078,MLP,FGSM,0.3,PGD_eps0.5_it10,7.660307168960571,PGD,0.5,10,,,99
0.3710171568627451,0.1066985645933014,0.5452322738386308,0.1784713885554221,0.6539404553415061,0.4547677261613692,MLP,FGSM,0.3,PGD_eps0.5_it25,7.660307168960571,PGD,0.5,25,,,99
0.2904411764705882,0.095803306485799,0.5525672371638142,0.1632947976878612,0.7471103327495622,0.4474327628361858,MLP,FGSM,0.3,PGD_eps0.75_it10,7.660307168960571,PGD,0.75,10,,,99
0.2922794117647059,0.0836618484450284,0.4669926650366748,0.1419019316493313,0.7327495621716287,0.5330073349633252,MLP,FGSM,0.3,PGD_eps0.75_it25,7.660307168960571,PGD,0.75,25,,,99
0.8596813725490197,0.455045871559633,0.6063569682151589,0.519916142557652,0.1040280210157618,0.393643031784841,MLP,FGSM,0.3,CW_c0.0_it10,7.660307168960571,CW,,10,0.0,,99
0.8501838235294118,0.4305555555555556,0.6063569682151589,0.5035532994923858,0.1148861646234676,0.393643031784841,MLP,FGSM,0.3,CW_c0.5_it10,7.660307168960571,CW,,10,0.5,,99
0.8912377450980392,0.5610859728506787,0.6063569682151589,0.5828437132784959,0.0679509632224168,0.393643031784841,MLP,FGSM,0.3,Clean,7.660307168960571,Clean,0.0,0,,,99
0.8161764705882353,0.3410981697171381,0.5012224938875306,0.4059405940594059,0.1387040280210157,0.4987775061124694,LR,FGSM,0.3,Clean,,Clean,0.0,0,,0.0324223041534423,99
0.7472426470588235,0.2547169811320754,0.5281173594132029,0.3436754176610978,0.2213660245183888,0.4718826405867971,LR,FGSM,0.3,FGSM_eps0.15,,FGSM,0.15,1,,0.0324223041534423,99
0.461703431372549,0.1456361724500526,0.6772616136919315,0.2397230636088273,0.5691768826619965,0.3227383863080684,LR,FGSM,0.3,FGSM_eps0.3,,FGSM,0.3,1,,0.0324223041534423,99
0.3648897058823529,0.1308784383318544,0.7212713936430318,0.2215546376267367,0.6861646234676007,0.2787286063569682,LR,FGSM,0.3,FGSM_eps0.5,,FGSM,0.5,1,,0.0324223041534423,99
0.2821691176470588,0.1192913385826771,0.7408312958435208,0.2054933875890132,0.78353765323993,0.2591687041564792,LR,FGSM,0.3,FGSM_eps0.75,,FGSM,0.75,1,,0.0324223041534423,99
0.7227328431372549,0.240041928721174,0.5599022004889975,0.3360234776228907,0.2539404553415061,0.4400977995110024,LR,FGSM,0.3,PGD_eps0.15_it10,,PGD,0.15,10,,0.0324223041534423,99
0.7248774509803921,0.2401700318809776,0.5525672371638142,0.3348148148148148,0.2504378283712785,0.4474327628361858,LR,FGSM,0.3,PGD_eps0.15_it25,,PGD,0.15,25,,0.0324223041534423,99
