accuracy,precision,recall,f1,fpr,fnr,model,sigma,eval_attack,smooth_s_per_sample,n0,n,family,epsilon,iters,confidence,seed
0.145,0.0363636363636363,0.3333333333333333,0.0655737704918032,0.8736263736263736,0.6666666666666666,SVM,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,99
0.145,0.0363636363636363,0.3333333333333333,0.0655737704918032,0.8736263736263736,0.6666666666666666,SVM,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,99
0.14,0.036144578313253,0.3333333333333333,0.0652173913043478,0.8791208791208791,0.6666666666666666,SVM,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,99
0.14,0.036144578313253,0.3333333333333333,0.0652173913043478,0.8791208791208791,0.6666666666666666,SVM,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,99
0.135,0.0359281437125748,0.3333333333333333,0.0648648648648648,0.8846153846153846,0.6666666666666666,SVM,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,99
0.135,0.0359281437125748,0.3333333333333333,0.0648648648648648,0.8846153846153846,0.6666666666666666,SVM,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,,99
0.175,0.0318471337579617,0.2777777777777778,0.0571428571428571,0.8351648351648352,0.7222222222222222,SVM,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0,99
0.14,0.0304878048780487,0.2777777777777778,0.0549450549450549,0.8736263736263736,0.7222222222222222,SVM,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5,99
0.955,1.0,0.5,0.6666666666666666,0.0,0.5,RF,0.25,Clean,0.0045376348495483,50,200,,,,,99
0.91,0.0,0.0,0.0,0.0,1.0,RF,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,,99
0.865,0.0,0.0,0.0,0.0494505494505494,1.0,RF,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,,99
0.79,0.0384615384615384,0.0555555555555555,0.0454545454545454,0.1373626373626373,0.9444444444444444,RF,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,,99
0.335,0.04,0.2777777777777778,0.0699300699300699,0.6593406593406593,0.7222222222222222,RF,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,,99
0.91,0.0,0.0,0.0,0.0,1.0,RF,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,,99
0.915,1.0,0.0555555555555555,0.1052631578947368,0.0,0.9444444444444444,RF,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,,99
0.87,0.0,0.0,0.0,0.0439560439560439,1.0,RF,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,,99
0.865,0.0,0.0,0.0,0.0494505494505494,1.0,RF,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,,99
0.76,0.03125,0.0555555555555555,0.04,0.1703296703296703,0.9444444444444444,RF,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,,99
0.76,0.03125,0.0555555555555555,0.04,0.1703296703296703,0.9444444444444444,RF,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,,99
0.61,0.0161290322580645,0.0555555555555555,0.025,0.3351648351648351,0.9444444444444444,RF,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,,99
