model,eval_attack,family,accuracy_mean,accuracy_std,confidence_mean,confidence_std,epsilon_mean,epsilon_std,f1_mean,f1_std,fnr_mean,fnr_std,fpr_mean,fpr_std,iters_mean,iters_std,n_mean,n_std,n0_mean,n0_std,precision_mean,precision_std,recall_mean,recall_std,sigma_mean,sigma_std,smooth_s_per_sample_mean,smooth_s_per_sample_std
MLP,FGSM_eps0.5,FGSM,0.149,0.027464262493023812,,,0.5,0.0,0.07068281532913971,0.0173189934169295,0.6921693121693122,0.10467233739596819,0.8691252582461078,0.023918031908708975,1.0,0.0,200.0,0.0,50.0,0.0,0.040104359042394976,0.009463203542767081,0.3078306878306878,0.10467233739596823,0.2833333333333333,0.1707825127659933,,
MLP,FGSM_eps0.75,FGSM,0.14866666666666667,0.021914335382075694,,,0.75,0.0,0.06579036694572522,0.01859849867401604,0.7133862433862433,0.10369593273057828,0.8667570837849101,0.017846330181048038,1.0,0.0,200.0,0.0,50.0,0.0,0.0373304579920308,0.010311757260055237,0.2866137566137566,0.10369593273057826,0.2833333333333333,0.1707825127659933,,
MLP,PGD_eps0.15_it10,PGD,0.2996666666666667,0.13234784615154258,,,0.15,0.0,0.1546799787716733,0.030053321651281474,0.42306878306878304,0.11018080466112704,0.7346726737935234,0.14591949601625978,10.0,0.0,200.0,0.0,50.0,0.0,0.08983534711439713,0.018923189070481006,0.5769312169312169,0.11018080466112702,0.2833333333333333,0.1707825127659933,,
MLP,PGD_eps0.15_it25,PGD,0.3,0.1340708767779192,,,0.15,0.0,0.15416839189827572,0.03570756568144623,0.42659611992945323,0.11905752317358073,0.7334165569560113,0.14657465145687912,25.0,0.0,200.0,0.0,50.0,0.0,0.08963761627285129,0.022456053257090415,0.5734038800705468,0.11905752317358075,0.2833333333333333,0.1707825127659933,,
MLP,PGD_eps0.3_it10,PGD,0.15366666666666667,0.031365738056189967,,,0.3,0.0,0.07449127347156001,0.01680898804900234,0.6729100529100529,0.11475108910707195,0.8657859618835556,0.028515542989738903,10.0,0.0,200.0,0.0,50.0,0.0,0.04222159848576344,0.00890836091635939,0.32708994708994704,0.11475108910707196,0.2833333333333333,0.1707825127659933,,
MLP,PGD_eps0.3_it25,PGD,0.155,0.03167919551648098,,,0.3,0.0,0.07527105288355683,0.015579776739738638,0.6705291005291005,0.11096343171496878,0.8646657642517301,0.029597672732063717,25.0,0.0,200.0,0.0,50.0,0.0,0.04268276043709885,0.008184216448641776,0.3294708994708994,0.11096343171496882,0.2833333333333333,0.1707825127659933,,
MLP,PGD_eps0.5_it10,PGD,0.147,0.028523173536116702,,,0.5,0.0,0.06856870194357784,0.018446890578911797,0.6998941798941799,0.10727066087705073,0.8702241593450089,0.023339211532558093,10.0,0.0,200.0,0.0,50.0,0.0,0.038879456836365296,0.010148582191618523,0.3001058201058201,0.10727066087705074,0.2833333333333333,0.1707825127659933,,
MLP,PGD_eps0.5_it25,PGD,0.14633333333333332,0.028564880201960963,,,0.5,0.0,0.06783722904393204,0.019639215022283604,0.7022751322751323,0.11132977080835466,0.8705904597113092,0.022691397993785545,25.0,0.0,200.0,0.0,50.0,0.0,0.03844955475850526,0.010835099768574243,0.29772486772486767,0.11132977080835464,0.2833333333333333,0.1707825127659933,,
MLP,PGD_eps0.75_it10,PGD,0.14400000000000002,0.025227535976162455,,,0.75,0.0,0.06341663080977449,0.01900970005544877,0.7244973544973544,0.1008443162488075,0.8709567600776096,0.022018010149704777,10.0,0.0,200.0,0.0,50.0,0.0,0.035995374047846716,0.01064886117023024,0.27550264550264547,0.1008443162488075,0.2833333333333333,0.1707825127659933,,
MLP,PGD_eps0.75_it25,PGD,0.14400000000000002,0.025227535976162455,,,0.75,0.0,0.06341663080977449,0.01900970005544877,0.7244973544973544,0.1008443162488075,0.8709567600776096,0.022018010149704777,25.0,0.0,200.0,0.0,50.0,0.0,0.035995374047846716,0.01064886117023024,0.27550264550264547,0.1008443162488075,0.2833333333333333,0.1707825127659933,,
