model,attack,family,accuracy_mean,accuracy_std,asr_mean,asr_std,confidence_mean,confidence_std,epsilon_mean,epsilon_std,f1_mean,f1_std,fnr_mean,fnr_std,fpr_mean,fpr_std,iters_mean,iters_std,precision_mean,precision_std,recall_mean,recall_std
RF,PGD_eps0.3_it10,PGD,0.8349264705882353,0.019312895389372316,0.12634803921568621,0.019021763383513565,,,0.3,0.0,0.06621561460302791,0.06449548435891284,0.9545232273838631,0.0444692128875879,0.05197898423817861,0.017174662664412674,10.0,0.0,0.1264023273697438,0.12363350300816427,0.04547677261613684,0.0444692128875879
RF,PGD_eps0.3_it25,PGD,0.8348651960784312,0.017890687892961298,0.12616421568627448,0.01748391663233444,,,0.3,0.0,0.06430329431598912,0.062296461655503614,0.9555012224938876,0.04378508246101186,0.051908931698774044,0.016103325114825637,25.0,0.0,0.12105684568941803,0.1147953185939486,0.0444987775061124,0.043785082461011884
RF,PGD_eps0.5_it10,PGD,0.6573529411764706,0.12200776613936488,0.30030637254901954,0.12272608990700772,,,0.5,0.0,0.06079624176721808,0.036633556492785095,0.9031784841075794,0.07533181521465072,0.26234676007005253,0.14659550479048133,10.0,0.0,0.048571217561757765,0.02301032231129425,0.09682151589242048,0.0753318152146508
RF,PGD_eps0.5_it25,PGD,0.6414215686274509,0.1323675852578509,0.3162990196078431,0.13301343369911936,,,0.5,0.0,0.05937165289758471,0.030472876875473162,0.9026894865525673,0.06894692120103495,0.280630472854641,0.15829014201686561,25.0,0.0,0.04696537108662172,0.018821330316199487,0.09731051344743272,0.06894692120103496
RF,PGD_eps0.75_it10,PGD,0.356985294117647,0.14707245009375866,0.5998774509803921,0.1466527980964511,,,0.75,0.0,0.06750688926884534,0.013301081098295484,0.8112469437652813,0.06765595294655063,0.6189141856392294,0.17650338209798092,10.0,0.0,0.0416001295666963,0.00766657480980979,0.18875305623471877,0.06765595294655065
RF,PGD_eps0.75_it25,PGD,0.28602941176470587,0.07058999053169035,0.6713235294117647,0.07065704250015224,,,0.75,0.0,0.07232760694890393,0.010728353664826188,0.7779951100244499,0.03669111292382209,0.7047985989492119,0.08314678703058469,25.0,0.0,0.04326714180211566,0.006540711243465691,0.22200488997555007,0.036691112923822135
SVM,CW_c0.0_it10,CW,0.2529411764705882,0.06283274494135704,0.6664215686274509,0.0725622540053636,0.0,0.0,,,0.061743096594387724,0.012092757581803223,0.8009779951100244,0.055123495185146046,0.7393345008756567,0.07923891358613784,10.0,0.0,0.03659513572293776,0.00658994902661177,0.1990220048899755,0.05512349518514606
SVM,CW_c0.5_it10,CW,0.16844362745098035,0.034406878546043636,0.7623161764705882,0.041854571973886714,0.5,0.0,,,0.07581855864229504,0.011609676360109013,0.726161369193154,0.05409449117319706,0.8466549912434326,0.046069465480151665,10.0,0.0,0.04401750640469322,0.0064226092179819885,0.27383863080684595,0.05409449117319704
SVM,FGSM_eps0.15,FGSM,0.15110294117647055,0.00989066253846661,0.7832107843137255,0.014897079691931256,,,0.15,0.0,0.09712727207573066,0.02593677638110311,0.6322738386308069,0.1138114890471335,0.8799299474605954,0.026299341131667365,1.0,0.0,0.05596606084276488,0.01458922207363081,0.36772616136919317,0.11381148904713348
SVM,FGSM_eps0.3,FGSM,0.14362745098039212,0.015585000223100953,0.7910539215686274,0.018915868922099437,,,0.3,0.0,0.08283601654277606,0.014739021622077257,0.6899755501222493,0.06428039794681659,0.8802101576182138,0.0255631785301543,1.0,0.0,0.04781143435736102,0.008294918418865286,0.31002444987775063,0.06428039794681656
SVM,FGSM_eps0.5,FGSM,0.14338235294117643,0.01565051022106752,0.7914215686274509,0.018953544048216878,,,0.5,0.0,0.08234912995245583,0.014410923503068286,0.6919315403422983,0.0627652696967894,0.8802101576182138,0.025319656729802836,1.0,0.0,0.04753339806418222,0.008112514214062361,0.30806845965770174,0.06276526969678942
SVM,FGSM_eps0.75,FGSM,0.14313725490196078,0.016520555570795525,0.7918504901960783,0.019714781913911978,,,0.75,0.0,0.08152832544950091,0.013271782008619162,0.6953545232273839,0.05769342280196629,0.8800000000000001,0.025382085473887525,1.0,0.0,0.04706760766525594,0.007474006924219299,0.30464547677261616,0.05769342280196627
SVM,PGD_eps0.15_it10,PGD,0.15202205882352934,0.008499836917776516,0.7822916666666667,0.014003940344765067,,,0.15,0.0,0.0996115402216771,0.03035506536431633,0.6215158924205378,0.13251969071566944,0.8804203152364274,0.026306570742426313,10.0,0.0,0.05736798658659605,0.01709316207815175,0.37848410757946216,0.13251969071566946
SVM,PGD_eps0.15_it25,PGD,0.1518382352941176,0.00840600521551104,0.7824754901960784,0.013852986384235778,,,0.15,0.0,0.09914111657302298,0.02991488426378148,0.6234718826405868,0.13046936791643776,0.8803502626970229,0.02630307279180308,25.0,0.0,0.05710068031837926,0.01684726638625847,0.37652811735941316,0.13046936791643773
SVM,PGD_eps0.3_it10,PGD,0.1426470588235294,0.016343762301761204,0.7919730392156863,0.019551514141712002,,,0.3,0.0,0.0818252161504736,0.013501030408278226,0.6938875305623472,0.05909591594721143,0.8807705779334501,0.025742044529185784,10.0,0.0,0.0472307608775691,0.007592712109262492,0.3061124694376528,0.05909591594721141
SVM,PGD_eps0.3_it25,PGD,0.14258578431372546,0.01604087789594528,0.7920343137254902,0.019301956887742524,,,0.3,0.0,0.08204567463151098,0.013801721093023968,0.6929095354523227,0.06052517729786135,0.8809807355516638,0.025754909239016594,25.0,0.0,0.04735450380592928,0.007758791431615057,0.30709046454767724,0.06052517729786131
SVM,PGD_eps0.5_it10,PGD,0.14234068627450974,0.016141501679242134,0.7925245098039215,0.019527975744387728,,,0.5,0.0,0.08168840998709925,0.013510392432247961,0.6943765281173594,0.05878149281257366,0.8810507880910683,0.02523787961708858,10.0,0.0,0.04715095307461556,0.00760619318559804,0.3056234718826406,0.05878149281257363
SVM,PGD_eps0.5_it25,PGD,0.14227941176470585,0.01612841244005154,0.7926470588235294,0.01950152125211456,,,0.5,0.0,0.08179801147495973,0.013640918193787367,0.6938875305623472,0.05934826962718349,0.8811908931698774,0.025317718494159563,25.0,0.0,0.0472123846995196,0.007679415901371432,0.3061124694376528,0.059348269627183446
SVM,PGD_eps0.75_it10,PGD,0.14203431372549016,0.016169099720748467,0.792953431372549,0.019469005246107788,,,0.75,0.0,0.08165434266330451,0.013443578506095288,0.6943765281173594,0.05878149281257366,0.8814010507880911,0.02550504155665975,10.0,0.0,0.04712839209701866,0.007561045108857856,0.3056234718826406,0.05878149281257363
SVM,PGD_eps0.75_it25,PGD,0.14197303921568624,0.016284788955685574,0.7930759803921569,0.01957142758169532,,,0.75,0.0,0.08176567426290356,0.013587583119249602,0.6938875305623472,0.05934826962718349,0.8815411558669002,0.025645114308409694,25.0,0.0,0.04719098719695504,0.007643629861369395,0.3061124694376528,0.059348269627183446
