accuracy,precision,recall,f1,fpr,fnr,surrogate,hidden,epochs,surrogate_clean_acc,surrogate_train_s,target,epsilon,asr
0.17463235294117646,0.03310175725378014,0.1980440097799511,0.05672268907563025,0.8287215411558669,0.8019559902200489,wider,"[128, 64]",12,0.8330269607843137,5.642422199249268,LR,0.5,0.7432598039215687
0.16942401960784315,0.025947281713344317,0.15403422982885084,0.044413112442721184,0.8283712784588442,0.8459657701711492,wider,"[128, 64]",12,0.8330269607843137,5.642422199249268,SVM,0.5,0.7545955882352942
0.4803921568627451,0.017977528089887642,0.05867970660146699,0.027522935779816515,0.4591943957968476,0.941320293398533,wider,"[128, 64]",12,0.8330269607843137,5.642422199249268,RF,0.5,0.4794730392156863
0.10049019607843138,0.044684684684684686,0.30317848410757947,0.07788944723618091,0.9285464098073555,0.6968215158924206,wider_longer,"[128, 64]",50,0.9139093137254902,23.320555686950684,LR,0.3,0.8253676470588235
0.09129901960784313,0.03390448414145097,0.2273838630806846,0.05901015228426396,0.9281961471103327,0.7726161369193154,wider_longer,"[128, 64]",50,0.9139093137254902,23.320555686950684,SVM,0.3,0.8422181372549019
0.8204656862745098,0.046153846153846156,0.022004889975550123,0.029801324503311258,0.06514886164623468,0.9779951100244498,wider_longer,"[128, 64]",50,0.9139093137254902,23.320555686950684,RF,0.3,0.14491421568627452
0.09589460784313726,0.03949275362318841,0.2665036674816626,0.06879141685074155,0.9285464098073555,0.7334963325183375,wider_longer,"[128, 64]",50,0.9139093137254902,23.320555686950684,LR,0.5,0.8299632352941176
0.09129901960784313,0.03390448414145097,0.2273838630806846,0.05901015228426396,0.9281961471103327,0.7726161369193154,wider_longer,"[128, 64]",50,0.9139093137254902,23.320555686950684,SVM,0.5,0.8422181372549019
0.3020833333333333,0.031578947368421054,0.15403422982885084,0.0524126455906822,0.6767075306479859,0.8459657701711492,wider_longer,"[128, 64]",50,0.9139093137254902,23.320555686950684,RF,0.5,0.6559436274509803
0.21599264705882354,0.09218512898330804,0.5941320293398533,0.15960591133004925,0.8381786339754816,0.4058679706601467,deep_long,"[256, 128, 64]",50,0.8863357843137255,27.560778379440308,LR,0.3,0.7077205882352942
0.19178921568627452,0.044544340008173276,0.2665036674816626,0.07633053221288516,0.8189141856392295,0.7334963325183375,deep_long,"[256, 128, 64]",50,0.8863357843137255,27.560778379440308,SVM,0.3,0.7435661764705882
0.8492647058823529,0.13274336283185842,0.03667481662591687,0.05747126436781609,0.034325744308231175,0.9633251833740831,deep_long,"[256, 128, 64]",50,0.8863357843137255,27.560778379440308,RF,0.3,0.11488970588235294
0.20802696078431374,0.09005275056518462,0.5843520782396088,0.15605615409729023,0.8458844133099825,0.4156479217603912,deep_long,"[256, 128, 64]",50,0.8863357843137255,27.560778379440308,LR,0.5,0.7169117647058824
0.19852941176470587,0.06435057244374259,0.39853300733496333,0.11080897348742352,0.830122591943958,0.6014669926650367,deep_long,"[256, 128, 64]",50,0.8863357843137255,27.560778379440308,SVM,0.5,0.7328431372549019
0.8109681372549019,0.15333333333333332,0.11246943765281174,0.12976022566995768,0.08896672504378283,0.8875305623471883,deep_long,"[256, 128, 64]",50,0.8863357843137255,27.560778379440308,RF,0.5,0.15196078431372548
