accuracy,precision,recall,f1,fpr,fnr,model,sigma,eval_attack,smooth_s_per_sample,n0,n,family,epsilon,iters,confidence
0.15,0.036585365853658534,0.3333333333333333,0.06593406593406594,0.8681318681318682,0.6666666666666666,MLP,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.15,0.036585365853658534,0.3333333333333333,0.06593406593406594,0.8681318681318682,0.6666666666666666,MLP,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.575,0.13186813186813187,0.6666666666666666,0.22018348623853212,0.4340659340659341,0.3333333333333333,MLP,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.6,0.15555555555555556,0.7777777777777778,0.25925925925925924,0.4175824175824176,0.2222222222222222,MLP,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.16,0.04819277108433735,0.4444444444444444,0.08695652173913043,0.8681318681318682,0.5555555555555556,MLP,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.16,0.04819277108433735,0.4444444444444444,0.08695652173913043,0.8681318681318682,0.5555555555555556,MLP,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.145,0.03636363636363636,0.3333333333333333,0.06557377049180328,0.8736263736263736,0.6666666666666666,MLP,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.145,0.03636363636363636,0.3333333333333333,0.06557377049180328,0.8736263736263736,0.6666666666666666,MLP,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.145,0.03636363636363636,0.3333333333333333,0.06557377049180328,0.8736263736263736,0.6666666666666666,MLP,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.145,0.03636363636363636,0.3333333333333333,0.06557377049180328,0.8736263736263736,0.6666666666666666,MLP,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.725,0.06976744186046512,0.16666666666666666,0.09836065573770492,0.21978021978021978,0.8333333333333334,MLP,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.58,0.05405405405405406,0.2222222222222222,0.08695652173913043,0.38461538461538464,0.7777777777777778,MLP,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5
