accuracy,precision,recall,f1,fpr,fnr,model,sigma,eval_attack,smooth_s_per_sample,n0,n,family,epsilon,iters,confidence
0.91,1.0,0.3333333333333333,0.5,0.0,0.6666666666666666,RF,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.855,0.4166666666666667,0.18518518518518517,0.2564102564102564,0.04046242774566474,0.8148148148148148,RF,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.295,0.07462686567164178,0.37037037037037035,0.12422360248447205,0.7167630057803468,0.6296296296296297,RF,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.15,0.044585987261146494,0.25925925925925924,0.07608695652173914,0.8670520231213873,0.7407407407407407,RF,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.895,1.0,0.2222222222222222,0.36363636363636365,0.0,0.7777777777777778,RF,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.905,1.0,0.2962962962962963,0.45714285714285713,0.0,0.7037037037037037,RF,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.86,0.4444444444444444,0.14814814814814814,0.2222222222222222,0.028901734104046242,0.8518518518518519,RF,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.865,0.5,0.14814814814814814,0.22857142857142856,0.023121387283236993,0.8518518518518519,RF,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.595,0.09090909090909091,0.2222222222222222,0.12903225806451613,0.3468208092485549,0.7777777777777778,RF,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.59,0.07692307692307693,0.18518518518518517,0.10869565217391304,0.3468208092485549,0.8148148148148148,RF,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.15,0.044585987261146494,0.25925925925925924,0.07608695652173914,0.8670520231213873,0.7407407407407407,RF,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.155,0.04487179487179487,0.25925925925925924,0.07650273224043716,0.861271676300578,0.7407407407407407,RF,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.875,1.0,0.07407407407407407,0.13793103448275862,0.0,0.9259259259259259,RF,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.875,1.0,0.07407407407407407,0.13793103448275862,0.0,0.9259259259259259,RF,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.9,0.6206896551724138,0.6666666666666666,0.6428571428571429,0.06358381502890173,0.3333333333333333,MLP,0.25,Clean,0.0019063937664031982,50,200,,,,
0.185,0.08536585365853659,0.5185185185185185,0.14659685863874344,0.8670520231213873,0.48148148148148145,MLP,0.25,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.16,0.05660377358490566,0.3333333333333333,0.0967741935483871,0.8670520231213873,0.6666666666666666,MLP,0.25,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.15,0.044585987261146494,0.25925925925925924,0.07608695652173914,0.8670520231213873,0.7407407407407407,MLP,0.25,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.15,0.044585987261146494,0.25925925925925924,0.07608695652173914,0.8670520231213873,0.7407407407407407,MLP,0.25,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.185,0.08536585365853659,0.5185185185185185,0.14659685863874344,0.8670520231213873,0.48148148148148145,MLP,0.25,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.185,0.08536585365853659,0.5185185185185185,0.14659685863874344,0.8670520231213873,0.48148148148148145,MLP,0.25,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.15,0.044585987261146494,0.25925925925925924,0.07608695652173914,0.8670520231213873,0.7407407407407407,MLP,0.25,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.15,0.044585987261146494,0.25925925925925924,0.07608695652173914,0.8670520231213873,0.7407407407407407,MLP,0.25,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.15,0.044585987261146494,0.25925925925925924,0.07608695652173914,0.8670520231213873,0.7407407407407407,MLP,0.25,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.15,0.044585987261146494,0.25925925925925924,0.07608695652173914,0.8670520231213873,0.7407407407407407,MLP,0.25,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.15,0.044585987261146494,0.25925925925925924,0.07608695652173914,0.8670520231213873,0.7407407407407407,MLP,0.25,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.15,0.044585987261146494,0.25925925925925924,0.07608695652173914,0.8670520231213873,0.7407407407407407,MLP,0.25,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.625,0.05555555555555555,0.1111111111111111,0.07407407407407407,0.2947976878612717,0.8888888888888888,MLP,0.25,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.36,0.03669724770642202,0.14814814814814814,0.058823529411764705,0.6069364161849711,0.8518518518518519,MLP,0.25,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.85,0.4594594594594595,0.6296296296296297,0.53125,0.11560693641618497,0.37037037037037035,LR,0.5,Clean,0.00014374852180480956,50,200,,,,
0.365,0.1323529411764706,0.6666666666666666,0.22085889570552147,0.6820809248554913,0.3333333333333333,LR,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.27,0.06569343065693431,0.3333333333333333,0.10975609756097561,0.7398843930635838,0.6666666666666666,LR,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.19,0.04081632653061224,0.2222222222222222,0.06896551724137931,0.815028901734104,0.7777777777777778,LR,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.175,0.04,0.2222222222222222,0.06779661016949153,0.8323699421965318,0.7777777777777778,LR,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.25,0.11801242236024845,0.7037037037037037,0.20212765957446807,0.8208092485549133,0.2962962962962963,LR,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.235,0.11585365853658537,0.7037037037037037,0.19895287958115182,0.838150289017341,0.2962962962962963,LR,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.19,0.08588957055214724,0.5185185185185185,0.14736842105263157,0.861271676300578,0.48148148148148145,LR,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.2,0.09696969696969697,0.5925925925925926,0.16666666666666666,0.861271676300578,0.4074074074074074,LR,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.155,0.05063291139240506,0.2962962962962963,0.08648648648648649,0.8670520231213873,0.7037037037037037,LR,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.145,0.04430379746835443,0.25925925925925924,0.07567567567567568,0.8728323699421965,0.7407407407407407,LR,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.155,0.05063291139240506,0.2962962962962963,0.08648648648648649,0.8670520231213873,0.7037037037037037,LR,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.15,0.050314465408805034,0.2962962962962963,0.08602150537634409,0.8728323699421965,0.7037037037037037,LR,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.575,0.19791666666666666,0.7037037037037037,0.3089430894308943,0.44508670520231214,0.2962962962962963,LR,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.5,0.1588785046728972,0.6296296296296297,0.2537313432835821,0.5202312138728323,0.37037037037037035,LR,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.8,0.37735849056603776,0.7407407407407407,0.5,0.1907514450867052,0.25925925925925924,SVM,0.5,Clean,0.00013796448707580566,50,200,,,,
0.175,0.06329113924050633,0.37037037037037035,0.10810810810810811,0.8554913294797688,0.6296296296296297,SVM,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.15,0.044585987261146494,0.25925925925925924,0.07608695652173914,0.8670520231213873,0.7407407407407407,SVM,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.15,0.044585987261146494,0.25925925925925924,0.07608695652173914,0.8670520231213873,0.7407407407407407,SVM,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.15,0.044585987261146494,0.25925925925925924,0.07608695652173914,0.8670520231213873,0.7407407407407407,SVM,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.17,0.06832298136645963,0.4074074074074074,0.11702127659574468,0.8670520231213873,0.5925925925925926,SVM,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.165,0.0625,0.37037037037037035,0.10695187165775401,0.8670520231213873,0.6296296296296297,SVM,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.15,0.044585987261146494,0.25925925925925924,0.07608695652173914,0.8670520231213873,0.7407407407407407,SVM,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.15,0.044585987261146494,0.25925925925925924,0.07608695652173914,0.8670520231213873,0.7407407407407407,SVM,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.15,0.044585987261146494,0.25925925925925924,0.07608695652173914,0.8670520231213873,0.7407407407407407,SVM,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.15,0.044585987261146494,0.25925925925925924,0.07608695652173914,0.8670520231213873,0.7407407407407407,SVM,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.15,0.044585987261146494,0.25925925925925924,0.07608695652173914,0.8670520231213873,0.7407407407407407,SVM,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.15,0.044585987261146494,0.25925925925925924,0.07608695652173914,0.8670520231213873,0.7407407407407407,SVM,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.37,0.045871559633027525,0.18518518518518517,0.07352941176470588,0.6011560693641619,0.8148148148148148,SVM,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.29,0.047244094488188976,0.2222222222222222,0.07792207792207792,0.6994219653179191,0.7777777777777778,SVM,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5
0.915,1.0,0.37037037037037035,0.5405405405405406,0.0,0.6296296296296297,RF,0.5,Clean,0.004427987337112427,50,200,,,,
0.89,1.0,0.18518518518518517,0.3125,0.0,0.8148148148148148,RF,0.5,FGSM_eps0.15,,50,200,FGSM,0.15,1.0,
0.885,0.8333333333333334,0.18518518518518517,0.30303030303030304,0.005780346820809248,0.8148148148148148,RF,0.5,FGSM_eps0.3,,50,200,FGSM,0.3,1.0,
0.53,0.08641975308641975,0.25925925925925924,0.12962962962962962,0.4277456647398844,0.7407407407407407,RF,0.5,FGSM_eps0.5,,50,200,FGSM,0.5,1.0,
0.2,0.041379310344827586,0.2222222222222222,0.06976744186046512,0.8034682080924855,0.7777777777777778,RF,0.5,FGSM_eps0.75,,50,200,FGSM,0.75,1.0,
0.885,1.0,0.14814814814814814,0.25806451612903225,0.0,0.8518518518518519,RF,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.89,1.0,0.18518518518518517,0.3125,0.0,0.8148148148148148,RF,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.875,0.75,0.1111111111111111,0.1935483870967742,0.005780346820809248,0.8888888888888888,RF,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.88,1.0,0.1111111111111111,0.2,0.0,0.8888888888888888,RF,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.805,0.16666666666666666,0.1111111111111111,0.13333333333333333,0.08670520231213873,0.8888888888888888,RF,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.78,0.05263157894736842,0.037037037037037035,0.043478260869565216,0.10404624277456648,0.9629629629629629,RF,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
