model,attack,n,n_detected_clean,asr,fnr_under_attack,family,epsilon,iters,traffic_family,confidence,seed
SVM,PGD_eps0.15_it10,176,176,0.6875,0.6875,PGD,0.15,10,Data Alteration,,31
SVM,PGD_eps0.15_it10,233,22,0.6818181818181818,0.5064377682403434,PGD,0.15,10,Spoofing,,31
SVM,PGD_eps0.15_it10,2855,0,,,PGD,0.15,10,normal,,31
RF,PGD_eps0.15_it10,176,175,0.92,0.9147727272727272,PGD,0.15,10,Data Alteration,,31
RF,PGD_eps0.15_it10,233,113,0.991150442477876,0.9785407725321889,PGD,0.15,10,Spoofing,,31
RF,PGD_eps0.15_it10,2855,0,,,PGD,0.15,10,normal,,31
MLP,PGD_eps0.15_it10,176,176,0.625,0.625,PGD,0.15,10,Data Alteration,,31
MLP,PGD_eps0.15_it10,233,118,1.0,0.5064377682403434,PGD,0.15,10,Spoofing,,31
MLP,PGD_eps0.15_it10,2855,0,,,PGD,0.15,10,normal,,31
LR,PGD_eps0.15_it25,176,176,0.0284090909090909,0.0284090909090909,PGD,0.15,25,Data Alteration,,31
LR,PGD_eps0.15_it25,233,27,0.6296296296296297,0.4978540772532189,PGD,0.15,25,Spoofing,,31
LR,PGD_eps0.15_it25,2855,0,,,PGD,0.15,25,normal,,31
SVM,PGD_eps0.15_it25,176,176,0.6875,0.6875,PGD,0.15,25,Data Alteration,,31
SVM,PGD_eps0.15_it25,233,22,0.6818181818181818,0.5064377682403434,PGD,0.15,25,Spoofing,,31
SVM,PGD_eps0.15_it25,2855,0,,,PGD,0.15,25,normal,,31
RF,PGD_eps0.15_it25,176,175,0.92,0.9147727272727272,PGD,0.15,25,Data Alteration,,31
RF,PGD_eps0.15_it25,233,113,0.991150442477876,0.9785407725321889,PGD,0.15,25,Spoofing,,31
RF,PGD_eps0.15_it25,2855,0,,,PGD,0.15,25,normal,,31
MLP,PGD_eps0.15_it25,176,176,0.625,0.625,PGD,0.15,25,Data Alteration,,31
MLP,PGD_eps0.15_it25,233,118,1.0,0.5064377682403434,PGD,0.15,25,Spoofing,,31
MLP,PGD_eps0.15_it25,2855,0,,,PGD,0.15,25,normal,,31
LR,PGD_eps0.3_it10,176,176,0.3409090909090909,0.3409090909090909,PGD,0.3,10,Data Alteration,,31
LR,PGD_eps0.3_it10,233,27,0.6666666666666666,0.5021459227467812,PGD,0.3,10,Spoofing,,31
LR,PGD_eps0.3_it10,2855,0,,,PGD,0.3,10,normal,,31
SVM,PGD_eps0.3_it10,176,176,0.9375,0.9375,PGD,0.3,10,Data Alteration,,31
SVM,PGD_eps0.3_it10,233,22,0.6818181818181818,0.5064377682403434,PGD,0.3,10,Spoofing,,31
SVM,PGD_eps0.3_it10,2855,0,,,PGD,0.3,10,normal,,31
RF,PGD_eps0.3_it10,176,175,0.9028571428571428,0.8977272727272727,PGD,0.3,10,Data Alteration,,31
RF,PGD_eps0.3_it10,233,113,0.991150442477876,0.9742489270386266,PGD,0.3,10,Spoofing,,31
RF,PGD_eps0.3_it10,2855,0,,,PGD,0.3,10,normal,,31
MLP,PGD_eps0.3_it10,176,176,0.9261363636363636,0.9261363636363636,PGD,0.3,10,Data Alteration,,31
MLP,PGD_eps0.3_it10,233,118,1.0,0.5064377682403434,PGD,0.3,10,Spoofing,,31
MLP,PGD_eps0.3_it10,2855,0,,,PGD,0.3,10,normal,,31
LR,PGD_eps0.3_it25,176,176,0.3295454545454545,0.3295454545454545,PGD,0.3,25,Data Alteration,,31
LR,PGD_eps0.3_it25,233,27,0.6666666666666666,0.5021459227467812,PGD,0.3,25,Spoofing,,31
LR,PGD_eps0.3_it25,2855,0,,,PGD,0.3,25,normal,,31
SVM,PGD_eps0.3_it25,176,176,0.9375,0.9375,PGD,0.3,25,Data Alteration,,31
SVM,PGD_eps0.3_it25,233,22,0.6818181818181818,0.5064377682403434,PGD,0.3,25,Spoofing,,31
SVM,PGD_eps0.3_it25,2855,0,,,PGD,0.3,25,normal,,31
RF,PGD_eps0.3_it25,176,175,0.92,0.9147727272727272,PGD,0.3,25,Data Alteration,,31
RF,PGD_eps0.3_it25,233,113,0.991150442477876,0.9742489270386266,PGD,0.3,25,Spoofing,,31
RF,PGD_eps0.3_it25,2855,0,,,PGD,0.3,25,normal,,31
MLP,PGD_eps0.3_it25,176,176,0.9261363636363636,0.9261363636363636,PGD,0.3,25,Data Alteration,,31
MLP,PGD_eps0.3_it25,233,118,1.0,0.5064377682403434,PGD,0.3,25,Spoofing,,31
MLP,PGD_eps0.3_it25,2855,0,,,PGD,0.3,25,normal,,31
LR,PGD_eps0.5_it10,176,176,0.7443181818181818,0.7443181818181818,PGD,0.5,10,Data Alteration,,31
LR,PGD_eps0.5_it10,233,27,0.7037037037037037,0.5064377682403434,PGD,0.5,10,Spoofing,,31
LR,PGD_eps0.5_it10,2855,0,,,PGD,0.5,10,normal,,31
SVM,PGD_eps0.5_it10,176,176,0.9431818181818182,0.9431818181818182,PGD,0.5,10,Data Alteration,,31
SVM,PGD_eps0.5_it10,233,22,0.6818181818181818,0.5064377682403434,PGD,0.5,10,Spoofing,,31
SVM,PGD_eps0.5_it10,2855,0,,,PGD,0.5,10,normal,,31
RF,PGD_eps0.5_it10,176,175,0.96,0.9545454545454546,PGD,0.5,10,Data Alteration,,31
RF,PGD_eps0.5_it10,233,113,0.8053097345132744,0.7381974248927039,PGD,0.5,10,Spoofing,,31
RF,PGD_eps0.5_it10,2855,0,,,PGD,0.5,10,normal,,31
MLP,PGD_eps0.5_it10,176,176,0.9488636363636364,0.9488636363636364,PGD,0.5,10,Data Alteration,,31
MLP,PGD_eps0.5_it10,233,118,1.0,0.5064377682403434,PGD,0.5,10,Spoofing,,31
MLP,PGD_eps0.5_it10,2855,0,,,PGD,0.5,10,normal,,31
LR,PGD_eps0.5_it25,176,176,0.6420454545454546,0.6420454545454546,PGD,0.5,25,Data Alteration,,31
LR,PGD_eps0.5_it25,233,27,0.7037037037037037,0.5064377682403434,PGD,0.5,25,Spoofing,,31
LR,PGD_eps0.5_it25,2855,0,,,PGD,0.5,25,normal,,31
SVM,PGD_eps0.5_it25,176,176,0.9431818181818182,0.9431818181818182,PGD,0.5,25,Data Alteration,,31
SVM,PGD_eps0.5_it25,233,22,0.6818181818181818,0.5064377682403434,PGD,0.5,25,Spoofing,,31
SVM,PGD_eps0.5_it25,2855,0,,,PGD,0.5,25,normal,,31
RF,PGD_eps0.5_it25,176,175,0.96,0.9545454545454546,PGD,0.5,25,Data Alteration,,31
RF,PGD_eps0.5_it25,233,113,0.8407079646017699,0.7682403433476395,PGD,0.5,25,Spoofing,,31
RF,PGD_eps0.5_it25,2855,0,,,PGD,0.5,25,normal,,31
MLP,PGD_eps0.5_it25,176,176,0.9488636363636364,0.9488636363636364,PGD,0.5,25,Data Alteration,,31
MLP,PGD_eps0.5_it25,233,118,1.0,0.5064377682403434,PGD,0.5,25,Spoofing,,31
MLP,PGD_eps0.5_it25,2855,0,,,PGD,0.5,25,normal,,31
LR,PGD_eps0.75_it10,176,176,0.9318181818181818,0.9318181818181818,PGD,0.75,10,Data Alteration,,31
LR,PGD_eps0.75_it10,233,27,0.7037037037037037,0.5064377682403434,PGD,0.75,10,Spoofing,,31
LR,PGD_eps0.75_it10,2855,0,,,PGD,0.75,10,normal,,31
SVM,PGD_eps0.75_it10,176,176,0.9431818181818182,0.9431818181818182,PGD,0.75,10,Data Alteration,,31
SVM,PGD_eps0.75_it10,233,22,0.6818181818181818,0.5064377682403434,PGD,0.75,10,Spoofing,,31
SVM,PGD_eps0.75_it10,2855,0,,,PGD,0.75,10,normal,,31
RF,PGD_eps0.75_it10,176,175,0.9942857142857144,0.9886363636363636,PGD,0.75,10,Data Alteration,,31
RF,PGD_eps0.75_it10,233,113,0.7079646017699115,0.5450643776824035,PGD,0.75,10,Spoofing,,31
RF,PGD_eps0.75_it10,2855,0,,,PGD,0.75,10,normal,,31
MLP,PGD_eps0.75_it10,176,176,0.9488636363636364,0.9488636363636364,PGD,0.75,10,Data Alteration,,31
MLP,PGD_eps0.75_it10,233,118,1.0,0.5064377682403434,PGD,0.75,10,Spoofing,,31
MLP,PGD_eps0.75_it10,2855,0,,,PGD,0.75,10,normal,,31
LR,PGD_eps0.75_it25,176,176,0.8011363636363636,0.8011363636363636,PGD,0.75,25,Data Alteration,,31
LR,PGD_eps0.75_it25,233,27,0.7037037037037037,0.5064377682403434,PGD,0.75,25,Spoofing,,31
LR,PGD_eps0.75_it25,2855,0,,,PGD,0.75,25,normal,,31
SVM,PGD_eps0.75_it25,176,176,0.9431818181818182,0.9431818181818182,PGD,0.75,25,Data Alteration,,31
SVM,PGD_eps0.75_it25,233,22,0.6818181818181818,0.5064377682403434,PGD,0.75,25,Spoofing,,31
SVM,PGD_eps0.75_it25,2855,0,,,PGD,0.75,25,normal,,31
RF,PGD_eps0.75_it25,176,175,0.9771428571428572,0.9715909090909092,PGD,0.75,25,Data Alteration,,31
RF,PGD_eps0.75_it25,233,113,0.7433628318584071,0.6137339055793991,PGD,0.75,25,Spoofing,,31
RF,PGD_eps0.75_it25,2855,0,,,PGD,0.75,25,normal,,31
MLP,PGD_eps0.75_it25,176,176,0.9488636363636364,0.9488636363636364,PGD,0.75,25,Data Alteration,,31
MLP,PGD_eps0.75_it25,233,118,1.0,0.5064377682403434,PGD,0.75,25,Spoofing,,31
MLP,PGD_eps0.75_it25,2855,0,,,PGD,0.75,25,normal,,31
LR,CW_c0.0_it10,176,176,0.0227272727272727,0.0227272727272727,CW,,10,Data Alteration,0.0,31
LR,CW_c0.0_it10,233,27,0.5925925925925926,0.8540772532188842,CW,,10,Spoofing,0.0,31
LR,CW_c0.0_it10,2855,0,,,CW,,10,normal,0.0,31
SVM,CW_c0.0_it10,176,176,0.9375,0.9375,CW,,10,Data Alteration,0.0,31
SVM,CW_c0.0_it10,233,22,0.6818181818181818,0.7725321888412017,CW,,10,Spoofing,0.0,31
SVM,CW_c0.0_it10,2855,0,,,CW,,10,normal,0.0,31
RF,CW_c0.0_it10,176,175,0.9371428571428572,0.9318181818181818,CW,,10,Data Alteration,0.0,31
RF,CW_c0.0_it10,233,113,0.8938053097345132,0.927038626609442,CW,,10,Spoofing,0.0,31
RF,CW_c0.0_it10,2855,0,,,CW,,10,normal,0.0,31
MLP,CW_c0.0_it10,176,176,0.9772727272727272,0.9772727272727272,CW,,10,Data Alteration,0.0,31
MLP,CW_c0.0_it10,233,118,1.0,0.5064377682403434,CW,,10,Spoofing,0.0,31
MLP,CW_c0.0_it10,2855,0,,,CW,,10,normal,0.0,31
LR,CW_c0.5_it10,176,176,0.0284090909090909,0.0284090909090909,CW,,10,Data Alteration,0.5,31
LR,CW_c0.5_it10,233,27,0.6666666666666666,0.6952789699570815,CW,,10,Spoofing,0.5,31
LR,CW_c0.5_it10,2855,0,,,CW,,10,normal,0.5,31
SVM,CW_c0.5_it10,176,176,0.9375,0.9375,CW,,10,Data Alteration,0.5,31
SVM,CW_c0.5_it10,233,22,0.6818181818181818,0.592274678111588,CW,,10,Spoofing,0.5,31
SVM,CW_c0.5_it10,2855,0,,,CW,,10,normal,0.5,31
RF,CW_c0.5_it10,176,175,0.92,0.9204545454545454,CW,,10,Data Alteration,0.5,31
RF,CW_c0.5_it10,233,113,1.0,1.0,CW,,10,Spoofing,0.5,31
RF,CW_c0.5_it10,2855,0,,,CW,,10,normal,0.5,31
MLP,CW_c0.5_it10,176,176,0.9431818181818182,0.9431818181818182,CW,,10,Data Alteration,0.5,31
MLP,CW_c0.5_it10,233,118,1.0,0.5064377682403434,CW,,10,Spoofing,0.5,31
MLP,CW_c0.5_it10,2855,0,,,CW,,10,normal,0.5,31
LR,FGSM_eps0.15,184,182,0.0659340659340659,0.0760869565217391,FGSM,0.15,1,Data Alteration,,99
LR,FGSM_eps0.15,225,19,0.7368421052631579,0.4177777777777778,FGSM,0.15,1,Spoofing,,99
LR,FGSM_eps0.15,2855,0,,,FGSM,0.15,1,normal,,99
SVM,FGSM_eps0.15,184,182,0.9285714285714286,0.9293478260869564,FGSM,0.15,1,Data Alteration,,99
SVM,FGSM_eps0.15,225,17,0.7647058823529411,0.4133333333333333,FGSM,0.15,1,Spoofing,,99
SVM,FGSM_eps0.15,2855,0,,,FGSM,0.15,1,normal,,99
RF,FGSM_eps0.15,184,184,0.9510869565217392,0.9510869565217392,FGSM,0.15,1,Data Alteration,,99
RF,FGSM_eps0.15,225,80,1.0,0.9777777777777776,FGSM,0.15,1,Spoofing,,99
RF,FGSM_eps0.15,2855,0,,,FGSM,0.15,1,normal,,99
MLP,FGSM_eps0.15,184,184,0.0434782608695652,0.0434782608695652,FGSM,0.15,1,Data Alteration,,99
MLP,FGSM_eps0.15,225,93,1.0,0.4444444444444444,FGSM,0.15,1,Spoofing,,99
MLP,FGSM_eps0.15,2855,0,,,FGSM,0.15,1,normal,,99
LR,FGSM_eps0.3,184,182,0.6648351648351648,0.6684782608695652,FGSM,0.3,1,Data Alteration,,99
LR,FGSM_eps0.3,225,19,0.7894736842105263,0.4133333333333333,FGSM,0.3,1,Spoofing,,99
LR,FGSM_eps0.3,2855,0,,,FGSM,0.3,1,normal,,99
SVM,FGSM_eps0.3,184,182,0.9285714285714286,0.9293478260869564,FGSM,0.3,1,Data Alteration,,99
SVM,FGSM_eps0.3,225,17,0.7647058823529411,0.4133333333333333,FGSM,0.3,1,Spoofing,,99
SVM,FGSM_eps0.3,2855,0,,,FGSM,0.3,1,normal,,99
RF,FGSM_eps0.3,184,184,0.9891304347826086,0.9891304347826086,FGSM,0.3,1,Data Alteration,,99
RF,FGSM_eps0.3,225,80,1.0,0.9777777777777776,FGSM,0.3,1,Spoofing,,99
RF,FGSM_eps0.3,2855,0,,,FGSM,0.3,1,normal,,99
MLP,FGSM_eps0.3,184,184,0.5,0.5,FGSM,0.3,1,Data Alteration,,99
MLP,FGSM_eps0.3,225,93,1.0,0.4133333333333333,FGSM,0.3,1,Spoofing,,99
MLP,FGSM_eps0.3,2855,0,,,FGSM,0.3,1,normal,,99
LR,FGSM_eps0.5,184,182,0.8736263736263736,0.875,FGSM,0.5,1,Data Alteration,,99
LR,FGSM_eps0.5,225,19,0.7894736842105263,0.4133333333333333,FGSM,0.5,1,Spoofing,,99
LR,FGSM_eps0.5,2855,0,,,FGSM,0.5,1,normal,,99
SVM,FGSM_eps0.5,184,182,0.9285714285714286,0.9293478260869564,FGSM,0.5,1,Data Alteration,,99
SVM,FGSM_eps0.5,225,17,0.7647058823529411,0.4133333333333333,FGSM,0.5,1,Spoofing,,99
SVM,FGSM_eps0.5,2855,0,,,FGSM,0.5,1,normal,,99
RF,FGSM_eps0.5,184,184,0.9945652173913044,0.9945652173913044,FGSM,0.5,1,Data Alteration,,99
RF,FGSM_eps0.5,225,80,0.95,0.8933333333333333,FGSM,0.5,1,Spoofing,,99
RF,FGSM_eps0.5,2855,0,,,FGSM,0.5,1,normal,,99
MLP,FGSM_eps0.5,184,184,0.9021739130434784,0.9021739130434784,FGSM,0.5,1,Data Alteration,,99
MLP,FGSM_eps0.5,225,93,1.0,0.4133333333333333,FGSM,0.5,1,Spoofing,,99
MLP,FGSM_eps0.5,2855,0,,,FGSM,0.5,1,normal,,99
LR,FGSM_eps0.75,184,182,0.8791208791208791,0.8804347826086957,FGSM,0.75,1,Data Alteration,,99
LR,FGSM_eps0.75,225,19,0.7894736842105263,0.4133333333333333,FGSM,0.75,1,Spoofing,,99
LR,FGSM_eps0.75,2855,0,,,FGSM,0.75,1,normal,,99
SVM,FGSM_eps0.75,184,182,0.9285714285714286,0.9293478260869564,FGSM,0.75,1,Data Alteration,,99
SVM,FGSM_eps0.75,225,17,0.7647058823529411,0.4133333333333333,FGSM,0.75,1,Spoofing,,99
SVM,FGSM_eps0.75,2855,0,,,FGSM,0.75,1,normal,,99
RF,FGSM_eps0.75,184,184,0.9945652173913044,0.9945652173913044,FGSM,0.75,1,Data Alteration,,99
RF,FGSM_eps0.75,225,80,0.75,0.5333333333333333,FGSM,0.75,1,Spoofing,,99
RF,FGSM_eps0.75,2855,0,,,FGSM,0.75,1,normal,,99
MLP,FGSM_eps0.75,184,184,0.9184782608695652,0.9184782608695652,FGSM,0.75,1,Data Alteration,,99
MLP,FGSM_eps0.75,225,93,1.0,0.4133333333333333,FGSM,0.75,1,Spoofing,,99
MLP,FGSM_eps0.75,2855,0,,,FGSM,0.75,1,normal,,99
LR,PGD_eps0.15_it10,184,182,0.0494505494505494,0.0597826086956521,PGD,0.15,10,Data Alteration,,99
LR,PGD_eps0.15_it10,225,19,0.7368421052631579,0.4133333333333333,PGD,0.15,10,Spoofing,,99
LR,PGD_eps0.15_it10,2855,0,,,PGD,0.15,10,normal,,99
SVM,PGD_eps0.15_it10,184,182,0.9285714285714286,0.9293478260869564,PGD,0.15,10,Data Alteration,,99
SVM,PGD_eps0.15_it10,225,17,0.7647058823529411,0.4133333333333333,PGD,0.15,10,Spoofing,,99
SVM,PGD_eps0.15_it10,2855,0,,,PGD,0.15,10,normal,,99
RF,PGD_eps0.15_it10,184,184,0.8097826086956522,0.8097826086956522,PGD,0.15,10,Data Alteration,,99
RF,PGD_eps0.15_it10,225,80,1.0,0.9733333333333334,PGD,0.15,10,Spoofing,,99
RF,PGD_eps0.15_it10,2855,0,,,PGD,0.15,10,normal,,99
MLP,PGD_eps0.15_it10,184,184,0.0652173913043478,0.0652173913043478,PGD,0.15,10,Data Alteration,,99
MLP,PGD_eps0.15_it10,225,93,1.0,0.4266666666666667,PGD,0.15,10,Spoofing,,99
MLP,PGD_eps0.15_it10,2855,0,,,PGD,0.15,10,normal,,99
LR,PGD_eps0.15_it25,184,182,0.0494505494505494,0.0597826086956521,PGD,0.15,25,Data Alteration,,99
LR,PGD_eps0.15_it25,225,19,0.7368421052631579,0.4133333333333333,PGD,0.15,25,Spoofing,,99
LR,PGD_eps0.15_it25,2855,0,,,PGD,0.15,25,normal,,99
SVM,PGD_eps0.15_it25,184,182,0.9230769230769232,0.9239130434782608,PGD,0.15,25,Data Alteration,,99
SVM,PGD_eps0.15_it25,225,17,0.7647058823529411,0.4133333333333333,PGD,0.15,25,Spoofing,,99
SVM,PGD_eps0.15_it25,2855,0,,,PGD,0.15,25,normal,,99
RF,PGD_eps0.15_it25,184,184,0.7989130434782609,0.7989130434782609,PGD,0.15,25,Data Alteration,,99
RF,PGD_eps0.15_it25,225,80,1.0,0.9777777777777776,PGD,0.15,25,Spoofing,,99
RF,PGD_eps0.15_it25,2855,0,,,PGD,0.15,25,normal,,99
MLP,PGD_eps0.15_it25,184,184,0.0652173913043478,0.0652173913043478,PGD,0.15,25,Data Alteration,,99
MLP,PGD_eps0.15_it25,225,93,1.0,0.4266666666666667,PGD,0.15,25,Spoofing,,99
MLP,PGD_eps0.15_it25,2855,0,,,PGD,0.15,25,normal,,99
LR,PGD_eps0.3_it10,184,182,0.4725274725274725,0.4782608695652174,PGD,0.3,10,Data Alteration,,99
LR,PGD_eps0.3_it10,225,19,0.7894736842105263,0.4133333333333333,PGD,0.3,10,Spoofing,,99
LR,PGD_eps0.3_it10,2855,0,,,PGD,0.3,10,normal,,99
SVM,PGD_eps0.3_it10,184,182,0.9285714285714286,0.9293478260869564,PGD,0.3,10,Data Alteration,,99
SVM,PGD_eps0.3_it10,225,17,0.7647058823529411,0.4133333333333333,PGD,0.3,10,Spoofing,,99
SVM,PGD_eps0.3_it10,2855,0,,,PGD,0.3,10,normal,,99
RF,PGD_eps0.3_it10,184,184,0.9945652173913044,0.9945652173913044,PGD,0.3,10,Data Alteration,,99
RF,PGD_eps0.3_it10,225,80,1.0,0.9688888888888888,PGD,0.3,10,Spoofing,,99
RF,PGD_eps0.3_it10,2855,0,,,PGD,0.3,10,normal,,99
MLP,PGD_eps0.3_it10,184,184,0.7065217391304348,0.7065217391304348,PGD,0.3,10,Data Alteration,,99
MLP,PGD_eps0.3_it10,225,93,1.0,0.4133333333333333,PGD,0.3,10,Spoofing,,99
MLP,PGD_eps0.3_it10,2855,0,,,PGD,0.3,10,normal,,99
LR,PGD_eps0.3_it25,184,182,0.4285714285714285,0.4347826086956521,PGD,0.3,25,Data Alteration,,99
LR,PGD_eps0.3_it25,225,19,0.7894736842105263,0.4133333333333333,PGD,0.3,25,Spoofing,,99
LR,PGD_eps0.3_it25,2855,0,,,PGD,0.3,25,normal,,99
SVM,PGD_eps0.3_it25,184,182,0.9285714285714286,0.9293478260869564,PGD,0.3,25,Data Alteration,,99
SVM,PGD_eps0.3_it25,225,17,0.7647058823529411,0.4133333333333333,PGD,0.3,25,Spoofing,,99
SVM,PGD_eps0.3_it25,2855,0,,,PGD,0.3,25,normal,,99
RF,PGD_eps0.3_it25,184,184,0.9945652173913044,0.9945652173913044,PGD,0.3,25,Data Alteration,,99
RF,PGD_eps0.3_it25,225,80,1.0,0.9688888888888888,PGD,0.3,25,Spoofing,,99
RF,PGD_eps0.3_it25,2855,0,,,PGD,0.3,25,normal,,99
MLP,PGD_eps0.3_it25,184,184,0.7228260869565217,0.7228260869565217,PGD,0.3,25,Data Alteration,,99
MLP,PGD_eps0.3_it25,225,93,1.0,0.4133333333333333,PGD,0.3,25,Spoofing,,99
MLP,PGD_eps0.3_it25,2855,0,,,PGD,0.3,25,normal,,99
LR,PGD_eps0.5_it10,184,182,0.8021978021978022,0.8043478260869565,PGD,0.5,10,Data Alteration,,99
LR,PGD_eps0.5_it10,225,19,0.7368421052631579,0.4088888888888889,PGD,0.5,10,Spoofing,,99
LR,PGD_eps0.5_it10,2855,0,,,PGD,0.5,10,normal,,99
SVM,PGD_eps0.5_it10,184,182,0.9285714285714286,0.9293478260869564,PGD,0.5,10,Data Alteration,,99
SVM,PGD_eps0.5_it10,225,17,0.7647058823529411,0.4044444444444444,PGD,0.5,10,Spoofing,,99
SVM,PGD_eps0.5_it10,2855,0,,,PGD,0.5,10,normal,,99
RF,PGD_eps0.5_it10,184,184,0.9891304347826086,0.9891304347826086,PGD,0.5,10,Data Alteration,,99
RF,PGD_eps0.5_it10,225,80,0.9875,0.96,PGD,0.5,10,Spoofing,,99
RF,PGD_eps0.5_it10,2855,0,,,PGD,0.5,10,normal,,99
MLP,PGD_eps0.5_it10,184,184,0.9184782608695652,0.9184782608695652,PGD,0.5,10,Data Alteration,,99
MLP,PGD_eps0.5_it10,225,93,1.0,0.4133333333333333,PGD,0.5,10,Spoofing,,99
MLP,PGD_eps0.5_it10,2855,0,,,PGD,0.5,10,normal,,99
LR,PGD_eps0.5_it25,184,182,0.7637362637362637,0.7663043478260869,PGD,0.5,25,Data Alteration,,99
LR,PGD_eps0.5_it25,225,19,0.7894736842105263,0.4133333333333333,PGD,0.5,25,Spoofing,,99
LR,PGD_eps0.5_it25,2855,0,,,PGD,0.5,25,normal,,99
SVM,PGD_eps0.5_it25,184,182,0.9285714285714286,0.9293478260869564,PGD,0.5,25,Data Alteration,,99
SVM,PGD_eps0.5_it25,225,17,0.7647058823529411,0.4,PGD,0.5,25,Spoofing,,99
SVM,PGD_eps0.5_it25,2855,0,,,PGD,0.5,25,normal,,99
RF,PGD_eps0.5_it25,184,184,0.9945652173913044,0.9945652173913044,PGD,0.5,25,Data Alteration,,99
RF,PGD_eps0.5_it25,225,80,0.975,0.9422222222222222,PGD,0.5,25,Spoofing,,99
RF,PGD_eps0.5_it25,2855,0,,,PGD,0.5,25,normal,,99
MLP,PGD_eps0.5_it25,184,184,0.9184782608695652,0.9184782608695652,PGD,0.5,25,Data Alteration,,99
MLP,PGD_eps0.5_it25,225,93,1.0,0.4133333333333333,PGD,0.5,25,Spoofing,,99
MLP,PGD_eps0.5_it25,2855,0,,,PGD,0.5,25,normal,,99
LR,PGD_eps0.75_it10,184,182,0.8846153846153846,0.8858695652173914,PGD,0.75,10,Data Alteration,,99
LR,PGD_eps0.75_it10,225,19,0.7368421052631579,0.4088888888888889,PGD,0.75,10,Spoofing,,99
LR,PGD_eps0.75_it10,2855,0,,,PGD,0.75,10,normal,,99
SVM,PGD_eps0.75_it10,184,182,0.9285714285714286,0.9293478260869564,PGD,0.75,10,Data Alteration,,99
SVM,PGD_eps0.75_it10,225,17,0.7647058823529411,0.4044444444444444,PGD,0.75,10,Spoofing,,99
SVM,PGD_eps0.75_it10,2855,0,,,PGD,0.75,10,normal,,99
RF,PGD_eps0.75_it10,184,184,0.9945652173913044,0.9945652173913044,PGD,0.75,10,Data Alteration,,99
RF,PGD_eps0.75_it10,225,80,0.8125,0.7688888888888888,PGD,0.75,10,Spoofing,,99
RF,PGD_eps0.75_it10,2855,0,,,PGD,0.75,10,normal,,99
MLP,PGD_eps0.75_it10,184,184,0.9184782608695652,0.9184782608695652,PGD,0.75,10,Data Alteration,,99
MLP,PGD_eps0.75_it10,225,93,1.0,0.4133333333333333,PGD,0.75,10,Spoofing,,99
MLP,PGD_eps0.75_it10,2855,0,,,PGD,0.75,10,normal,,99
LR,PGD_eps0.75_it25,184,182,0.8571428571428571,0.8586956521739131,PGD,0.75,25,Data Alteration,,99
LR,PGD_eps0.75_it25,225,19,0.7368421052631579,0.4088888888888889,PGD,0.75,25,Spoofing,,99
LR,PGD_eps0.75_it25,2855,0,,,PGD,0.75,25,normal,,99
SVM,PGD_eps0.75_it25,184,182,0.9285714285714286,0.9293478260869564,PGD,0.75,25,Data Alteration,,99
SVM,PGD_eps0.75_it25,225,17,0.7647058823529411,0.4,PGD,0.75,25,Spoofing,,99
SVM,PGD_eps0.75_it25,2855,0,,,PGD,0.75,25,normal,,99
RF,PGD_eps0.75_it25,184,184,0.9945652173913044,0.9945652173913044,PGD,0.75,25,Data Alteration,,99
RF,PGD_eps0.75_it25,225,80,0.7375,0.5955555555555555,PGD,0.75,25,Spoofing,,99
RF,PGD_eps0.75_it25,2855,0,,,PGD,0.75,25,normal,,99
MLP,PGD_eps0.75_it25,184,184,0.9184782608695652,0.9184782608695652,PGD,0.75,25,Data Alteration,,99
MLP,PGD_eps0.75_it25,225,93,1.0,0.4133333333333333,PGD,0.75,25,Spoofing,,99
MLP,PGD_eps0.75_it25,2855,0,,,PGD,0.75,25,normal,,99
LR,CW_c0.0_it10,184,182,0.8571428571428571,0.8586956521739131,CW,,10,Data Alteration,0.0,99
LR,CW_c0.0_it10,225,19,0.631578947368421,0.6,CW,,10,Spoofing,0.0,99
LR,CW_c0.0_it10,2855,0,,,CW,,10,normal,0.0,99
SVM,CW_c0.0_it10,184,182,0.9945054945054944,0.9945652173913044,CW,,10,Data Alteration,0.0,99
SVM,CW_c0.0_it10,225,17,0.6470588235294118,0.5244444444444445,CW,,10,Spoofing,0.0,99
SVM,CW_c0.0_it10,2855,0,,,CW,,10,normal,0.0,99
RF,CW_c0.0_it10,184,184,0.9945652173913044,0.9945652173913044,CW,,10,Data Alteration,0.0,99
RF,CW_c0.0_it10,225,80,0.925,0.9422222222222222,CW,,10,Spoofing,0.0,99
RF,CW_c0.0_it10,2855,0,,,CW,,10,normal,0.0,99
MLP,CW_c0.0_it10,184,184,0.9891304347826086,0.9891304347826086,CW,,10,Data Alteration,0.0,99
MLP,CW_c0.0_it10,225,93,0.989247311827957,0.4088888888888889,CW,,10,Spoofing,0.0,99
MLP,CW_c0.0_it10,2855,0,,,CW,,10,normal,0.0,99
LR,CW_c0.5_it10,184,182,0.8791208791208791,0.8804347826086957,CW,,10,Data Alteration,0.5,99
LR,CW_c0.5_it10,225,19,0.7368421052631579,0.4266666666666667,CW,,10,Spoofing,0.5,99
LR,CW_c0.5_it10,2855,0,,,CW,,10,normal,0.5,99
SVM,CW_c0.5_it10,184,182,0.9945054945054944,0.9945652173913044,CW,,10,Data Alteration,0.5,99
SVM,CW_c0.5_it10,225,17,0.7647058823529411,0.4133333333333333,CW,,10,Spoofing,0.5,99
