accuracy,precision,recall,f1,fpr,fnr,model,attack,asr,train_s,family,epsilon,iters,confidence,n_samples,n_eligible,mean_l2,median_queries_success,query_budget_exhausted,numerical_stagnation,elapsed_s,seed
0.11,0.1320754716981132,0.14,0.1359223300970873,0.92,0.86,LGBM,HopSkipJump_direct,0.967391304347826,,,,,,100.0,92.0,0.410022497177124,562.0,0.0,0.0,5.758835315704346,31
0.9273897058823528,0.6972477064220184,0.7432762836185819,0.7195266272189349,0.0462346760070052,0.2567237163814181,XGB,clean,0.0,0.2022542953491211,,,,,,,,,,,,99
0.7472426470588235,0.1556291390728476,0.2298288508557457,0.1855873642645607,0.1786339754816112,0.7701711491442543,XGB,FGSM_eps0.15,0.2245710784313725,0.2022542953491211,FGSM,0.15,1.0,,,,,,,,,99
0.6519607843137255,0.0892655367231638,0.1931540342298288,0.1221020092735703,0.2823117338003502,0.8068459657701712,XGB,FGSM_eps0.3,0.3195465686274509,0.2022542953491211,FGSM,0.3,1.0,,,,,,,,,99
0.3079044117647059,0.0591039084842707,0.3031784841075794,0.0989230155564419,0.6914185639229422,0.6968215158924206,XGB,FGSM_eps0.5,0.6583946078431373,0.2022542953491211,FGSM,0.5,1.0,,,,,,,,,99
0.1541053921568627,0.0531914893617021,0.3422982885085575,0.0920749753370601,0.8728546409807355,0.6577017114914425,XGB,FGSM_eps0.75,0.8134191176470589,0.2022542953491211,FGSM,0.75,1.0,,,,,,,,,99
0.7573529411764706,0.1669565217391304,0.2347188264058679,0.1951219512195122,0.1677758318739054,0.7652811735941321,XGB,PGD_eps0.15_it10,0.2107843137254902,0.2022542953491211,PGD,0.15,10.0,,,,,,,,,99
0.7435661764705882,0.1707692307692307,0.2713936430317848,0.2096317280453258,0.1887915936952714,0.7286063569682152,XGB,PGD_eps0.15_it25,0.2239583333333333,0.2022542953491211,PGD,0.15,25.0,,,,,,,,,99
0.6308210784313726,0.0888429752066115,0.2102689486552567,0.1249092229484386,0.3089316987740805,0.7897310513447433,XGB,PGD_eps0.3_it10,0.3425245098039216,0.2022542953491211,PGD,0.3,10.0,,,,,,,,,99
0.5879289215686274,0.0828877005347593,0.2273838630806846,0.1214892227302416,0.3604203152364273,0.7726161369193154,XGB,PGD_eps0.3_it25,0.3854166666666667,0.2022542953491211,PGD,0.3,25.0,,,,,,,,,99
0.5107230392156863,0.064516129032258,0.2151589242053789,0.0992667794698251,0.4469352014010508,0.784841075794621,XGB,PGD_eps0.5_it10,0.4656862745098039,0.2022542953491211,PGD,0.5,10.0,,,,,,,,,99
0.4715073529411764,0.0648148148148148,0.2396088019559902,0.1020301926080166,0.4952714535901926,0.7603911980440098,XGB,PGD_eps0.5_it25,0.5027573529411765,0.2022542953491211,PGD,0.5,25.0,,,,,,,,,99
0.1614583333333333,0.0564024390243902,0.3618581907090464,0.0975931421035278,0.8672504378283713,0.6381418092909535,XGB,PGD_eps0.75_it10,0.8060661764705882,0.2022542953491211,PGD,0.75,10.0,,,,,,,,,99
0.1596200980392156,0.0545801526717557,0.3496332518337408,0.0944206008583691,0.8676007005253941,0.6503667481662592,XGB,PGD_eps0.75_it25,0.8079044117647058,0.2022542953491211,PGD,0.75,25.0,,,,,,,,,99
0.7996323529411765,0.2431865828092243,0.2836185819070904,0.2618510158013544,0.1264448336252189,0.7163814180929096,XGB,CW_c0.0_it10,0.1672794117647058,0.2022542953491211,CW,,10.0,0.0,,,,,,,,99
0.796875,0.2190265486725663,0.2420537897310513,0.229965156794425,0.1236427320490367,0.7579462102689487,XGB,CW_c0.5_it10,0.1740196078431372,0.2022542953491211,CW,,10.0,0.5,,,,,,,,99
0.2,0.2413793103448276,0.28,0.2592592592592592,0.88,0.72,XGB,HopSkipJump_direct,0.9753086419753086,,,,,,100.0,81.0,0.5661575794219971,562.0,0.0,2.0,3.961725950241089,99
0.931372549019608,0.720763723150358,0.7383863080684596,0.7294685990338164,0.0409807355516637,0.2616136919315403,LGBM,clean,0.0,0.1296799182891845,,,,,,,,,,,,99
0.7723651960784313,0.13215859030837,0.1466992665036675,0.1390498261877172,0.1380035026269702,0.8533007334963325,LGBM,FGSM_eps0.15,0.1969975490196078,0.1296799182891845,FGSM,0.15,1.0,,,,,,,,,99
0.6911764705882353,0.0678210678210678,0.1149144254278728,0.0852994555353902,0.2262697022767075,0.8850855745721271,LGBM,FGSM_eps0.3,0.2769607843137255,0.1296799182891845,FGSM,0.3,1.0,,,,,,,,,99
0.3841911764705882,0.0525433202906651,0.2298288508557457,0.0855323020928116,0.5936952714535902,0.7701711491442543,LGBM,FGSM_eps0.5,0.5848651960784313,0.1296799182891845,FGSM,0.5,1.0,,,,,,,,,99
0.149203431372549,0.050834597875569,0.3276283618581907,0.0880131362889983,0.8763572679509632,0.6723716381418093,LGBM,FGSM_eps0.75,0.8198529411764706,0.1296799182891845,FGSM,0.75,1.0,,,,,,,,,99
0.7987132352941176,0.1630434782608695,0.1466992665036675,0.1544401544401544,0.1078809106830122,0.8533007334963325,LGBM,PGD_eps0.15_it10,0.1685049019607843,0.1296799182891845,PGD,0.15,10.0,,,,,,,,,99
0.7971813725490197,0.1891891891891892,0.1882640586797066,0.1887254901960784,0.1155866900175131,0.8117359413202934,LGBM,PGD_eps0.15_it25,0.1697303921568627,0.1296799182891845,PGD,0.15,25.0,,,,,,,,,99
0.7264093137254902,0.0870307167235494,0.1246943765281173,0.1025125628140703,0.1873905429071803,0.8753056234718827,LGBM,PGD_eps0.3_it10,0.2441789215686274,0.1296799182891845,PGD,0.3,10.0,,,,,,,,,99
0.6924019607843137,0.0694645441389291,0.1173594132029339,0.0872727272727272,0.2252189141856392,0.882640586797066,LGBM,PGD_eps0.3_it25,0.2772671568627451,0.1296799182891845,PGD,0.3,25.0,,,,,,,,,99
0.5281862745098039,0.049402390438247,0.1515892420537897,0.0745192307692307,0.4178633975481611,0.8484107579462102,LGBM,PGD_eps0.5_it10,0.439031862745098,0.1296799182891845,PGD,0.5,10.0,,,,,,,,,99
0.4871323529411764,0.0504619758351101,0.1735941320293398,0.0781938325991189,0.4679509632224168,0.8264058679706602,LGBM,PGD_eps0.5_it25,0.4816176470588235,0.1296799182891845,PGD,0.5,25.0,,,,,,,,,99
0.1559436274509804,0.0550075872534142,0.3545232273838631,0.0952380952380952,0.8725043782837127,0.6454767726161369,LGBM,PGD_eps0.75_it10,0.8137254901960784,0.1296799182891845,PGD,0.75,10.0,,,,,,,,,99
0.150735294117647,0.0533081285444234,0.3447432762836185,0.0923379174852652,0.8770577933450088,0.6552567237163814,LGBM,PGD_eps0.75_it25,0.8183210784313726,0.1296799182891845,PGD,0.75,25.0,,,,,,,,,99
0.7738970588235294,0.1608247422680412,0.1907090464547677,0.174496644295302,0.1425569176882662,0.8092909535452323,LGBM,CW_c0.0_it10,0.1911764705882352,0.1296799182891845,CW,,10.0,0.0,,,,,,,,99
0.7904411764705882,0.1621621621621621,0.1613691931540342,0.1617647058823529,0.1194395796847635,0.8386308068459658,LGBM,CW_c0.5_it10,0.180453431372549,0.1296799182891845,CW,,10.0,0.5,,,,,,,,99
0.23,0.2857142857142857,0.36,0.3185840707964602,0.9,0.64,LGBM,HopSkipJump_direct,0.9871794871794872,,,,,,100.0,78.0,0.6860193014144897,560.0,0.0,0.0,5.804820775985718,99
