accuracy,precision,recall,f1,fpr,fnr,model,attack,epsilon,asr,mean_l2,elapsed_s,seed
0.1148897058823529,0.0738831615120274,0.5256723716381418,0.129557095510696,0.9439579684763572,0.4743276283618582,LR,PGD_direct,0.75,0.8851102941176471,3.744303941726685,0.0755183696746826,31
0.1102941176470588,0.0752468505277494,0.5403422982885085,0.132098027495517,0.9513134851138354,0.4596577017114914,SVM,FGSM_direct,0.15,0.8887867647058824,0.75,0.01182222366333,31
0.1102941176470588,0.0752468505277494,0.5403422982885085,0.132098027495517,0.9513134851138354,0.4596577017114914,SVM,PGD_direct,0.15,0.8887867647058824,0.75,0.0906646251678466,31
0.110906862745098,0.0750085236958745,0.5378973105134475,0.1316576900059844,0.9502626970227672,0.4621026894865526,SVM,FGSM_direct,0.3,0.8890931372549019,1.5,0.011714220046997,31
0.110906862745098,0.0750085236958745,0.5378973105134475,0.1316576900059844,0.9502626970227672,0.4621026894865526,SVM,PGD_direct,0.3,0.8890931372549019,1.5,0.0902643203735351,31
0.1106004901960784,0.0749829584185412,0.5378973105134475,0.1316183069099611,0.95061295971979,0.4621026894865526,SVM,FGSM_direct,0.5,0.8893995098039216,2.4999916553497314,0.0122990608215332,31
0.1106004901960784,0.0749829584185412,0.5378973105134475,0.1316183069099611,0.95061295971979,0.4621026894865526,SVM,PGD_direct,0.5,0.8893995098039216,2.4999916553497314,0.0922381877899169,31
0.1102941176470588,0.0746675758608932,0.5354523227383863,0.1310592459605027,0.95061295971979,0.4645476772616136,SVM,FGSM_direct,0.75,0.8897058823529411,3.749972105026245,0.01133394241333,31
0.1102941176470588,0.0746675758608932,0.5354523227383863,0.1310592459605027,0.95061295971979,0.4645476772616136,SVM,PGD_direct,0.75,0.8897058823529411,3.749972105026245,0.087665319442749,31
0.1323529411764706,0.082385384350224,0.5843520782396088,0.1444108761329305,0.932399299474606,0.4156479217603912,LR,FGSM_direct,0.15,0.866421568627451,0.5796347260475159,0.0099766254425048,99
0.1323529411764706,0.082385384350224,0.5843520782396088,0.1444108761329305,0.932399299474606,0.4156479217603912,LR,PGD_direct,0.15,0.866421568627451,0.5796347856521606,0.0694189071655273,99
0.1268382352941176,0.0763623741756334,0.5378973105134475,0.1337386018237082,0.9320490367775832,0.4621026894865526,LR,FGSM_direct,0.3,0.8722426470588235,1.1592695713043213,0.009671926498413,99
0.1268382352941176,0.0763623741756334,0.5378973105134475,0.1337386018237082,0.9320490367775832,0.4621026894865526,LR,PGD_direct,0.3,0.8722426470588235,1.1592695713043213,0.0714919567108154,99
