accuracy,precision,recall,f1,fpr,fnr,model,selector,n_features,attack,asr,family,epsilon,iters,confidence,seed
0.1829044117647058,0.036535303776683,0.2176039119804401,0.0625659050966608,0.8220665499124343,0.78239608801956,SVM,mi,30,PGD_eps0.75_it25,0.7359068627450981,PGD,0.75,25.0,,7
0.1832107843137254,0.0361693382655158,0.2151589242053789,0.0619282195636875,0.8213660245183888,0.784841075794621,RF,mi,30,PGD_eps0.75_it25,0.7772671568627451,PGD,0.75,25.0,,7
0.1838235294117647,0.0369609856262833,0.2200488997555012,0.0632911392405063,0.8213660245183888,0.7799511002444988,MLP,mi,30,PGD_eps0.75_it25,0.8155637254901961,PGD,0.75,25.0,,7
0.6663602941176471,0.1892138939670932,0.5061124694376528,0.2754491017964072,0.3106830122591943,0.4938875305623472,LR,mi,30,CW_c0.0_it10,0.2257965686274509,CW,,10.0,0.0,7
0.5275735294117647,0.0398050365556458,0.1198044009779951,0.0597560975609756,0.4140105078809107,0.8801955990220048,SVM,mi,30,CW_c0.0_it10,0.3734681372549019,CW,,10.0,0.0,7
0.8477328431372549,0.2441860465116279,0.1026894865525672,0.144578313253012,0.0455341506129597,0.8973105134474327,RF,mi,30,CW_c0.0_it10,0.1047794117647058,CW,,10.0,0.0,7
0.1847426470588235,0.0370065789473684,0.2200488997555012,0.0633579725448785,0.8203152364273205,0.7799511002444988,MLP,mi,30,CW_c0.0_it10,0.8131127450980392,CW,,10.0,0.0,7
0.6063112745098039,0.162037037037037,0.5134474327628362,0.2463343108504398,0.380385288966725,0.4865525672371638,LR,mi,30,CW_c0.5_it10,0.2904411764705882,CW,,10.0,0.5,7
0.4090073529411764,0.0388349514563106,0.1564792176039119,0.0622265435099659,0.554816112084063,0.843520782396088,SVM,mi,30,CW_c0.5_it10,0.4990808823529412,CW,,10.0,0.5,7
0.8547794117647058,0.2123893805309734,0.0586797066014669,0.0919540229885057,0.0311733800350262,0.941320293398533,RF,mi,30,CW_c0.5_it10,0.103860294117647,CW,,10.0,0.5,7
0.1825980392156862,0.0361396303901437,0.2151589242053789,0.0618846694796061,0.8220665499124343,0.784841075794621,MLP,mi,30,CW_c0.5_it10,0.8174019607843137,CW,,10.0,0.5,7
0.8838848039215687,0.5371287128712872,0.530562347188264,0.5338253382533825,0.0654991243432574,0.4694376528117359,LR,none,34,clean,0.0,,,,,7
0.8878676470588235,0.556135770234987,0.5207823960880196,0.5378787878787878,0.0595446584938704,0.4792176039119804,SVM,none,34,clean,0.0,,,,,7
0.9053308823529412,0.6077586206896551,0.6894865525672371,0.6460481099656358,0.0637478108581436,0.3105134474327628,RF,none,34,clean,0.0,,,,,7
0.9151348039215688,0.6609756097560976,0.6625916870415648,0.6617826617826618,0.0486865148861646,0.3374083129584352,MLP,none,34,clean,0.0,,,,,7
0.3066789215686274,0.1277108433734939,0.7775061124694377,0.2193859951707485,0.76077057793345,0.2224938875305623,LR,none,34,FGSM_eps0.15,0.6182598039215687,FGSM,0.15,1.0,,7
0.1424632352941176,0.1014009339559706,0.7432762836185819,0.1784561197534487,0.9436077057793344,0.2567237163814181,SVM,none,34,FGSM_eps0.15,0.7892156862745098,FGSM,0.15,1.0,,7
0.7873774509803921,0.1881838074398249,0.2102689486552567,0.1986143187066974,0.1299474605954466,0.7897310513447433,RF,none,34,FGSM_eps0.15,0.173406862745098,FGSM,0.15,1.0,,7
0.1200980392156862,0.0754912099276111,0.5354523227383863,0.1323262839879154,0.9394045534150612,0.4645476772616136,MLP,none,34,FGSM_eps0.15,0.8777573529411765,FGSM,0.15,1.0,,7
0.1957720588235294,0.1128581411600279,0.7897310513447433,0.1974931213696117,0.8893169877408056,0.2102689486552567,LR,none,34,FGSM_eps0.3,0.7316176470588235,FGSM,0.3,1.0,,7
0.0983455882352941,0.0612880886426592,0.432762836185819,0.1073703366696997,0.9495621716287216,0.5672371638141809,SVM,none,34,FGSM_eps0.3,0.8336397058823529,FGSM,0.3,1.0,,7
0.5808823529411765,0.0547818012999071,0.1442542787286063,0.079407806191117,0.3565674255691768,0.8557457212713936,RF,none,34,FGSM_eps0.3,0.3731617647058823,FGSM,0.3,1.0,,7
0.0916053921568627,0.0550139275766016,0.3863080684596577,0.0963120999695214,0.95061295971979,0.6136919315403423,MLP,none,34,FGSM_eps0.3,0.9065563725490196,FGSM,0.3,1.0,,7
0.1596200980392156,0.1054766734279918,0.7628361858190709,0.1853281853281853,0.9267950963222416,0.2371638141809291,LR,none,34,FGSM_eps0.5,0.7680759803921569,FGSM,0.5,1.0,,7
0.0897671568627451,0.0530355896720167,0.3716381418092909,0.092824427480916,0.95061295971979,0.628361858190709,SVM,none,34,FGSM_eps0.5,0.8425245098039216,FGSM,0.5,1.0,,7
0.1847426470588235,0.0552922590837282,0.3422982885085575,0.0952057123427405,0.8378283712784589,0.6577017114914425,RF,none,34,FGSM_eps0.5,0.7579656862745098,FGSM,0.5,1.0,,7
0.088235294117647,0.0513806361412093,0.3594132029339853,0.0899082568807339,0.95061295971979,0.6405867970660146,MLP,none,34,FGSM_eps0.5,0.9105392156862744,FGSM,0.5,1.0,,7
0.1188725490196078,0.0748017924853498,0.530562347188264,0.1311178247734139,0.9401050788091068,0.4694376528117359,LR,none,34,FGSM_eps0.75,0.8088235294117647,FGSM,0.75,1.0,,7
0.088235294117647,0.0516940272441494,0.3618581907090464,0.0904645476772616,0.9509632224168126,0.6381418092909535,SVM,none,34,FGSM_eps0.75,0.8446691176470589,FGSM,0.75,1.0,,7
0.0863970588235294,0.0490711531720995,0.3422982885085575,0.0858369098712446,0.9502626970227672,0.6577017114914425,RF,none,34,FGSM_eps0.75,0.8563112745098039,FGSM,0.75,1.0,,7
0.0888480392156862,0.0514165792235047,0.3594132029339853,0.0899632802937576,0.9499124343257443,0.6405867970660146,MLP,none,34,FGSM_eps0.75,0.9105392156862744,FGSM,0.75,1.0,,7
0.3152573529411764,0.1285598047192839,0.7726161369193154,0.2204394837809557,0.750262697022767,0.2273838630806846,LR,none,34,PGD_eps0.15_it10,0.6090686274509803,PGD,0.15,10.0,,7
0.1415441176470588,0.1018302828618968,0.7481662591687042,0.1792618629173989,0.9453590192644484,0.2518337408312958,SVM,none,34,PGD_eps0.15_it10,0.7901348039215687,PGD,0.15,10.0,,7
0.7981004901960784,0.292358803986711,0.4303178484107579,0.3481701285855588,0.1492119089316987,0.5696821515892421,RF,none,34,PGD_eps0.15_it10,0.1608455882352941,PGD,0.15,10.0,,7
0.1075367647058823,0.064066852367688,0.4498777506112469,0.1121609265467845,0.941506129597198,0.5501222493887531,MLP,none,34,PGD_eps0.15_it10,0.890625,PGD,0.15,10.0,,7
0.3146446078431372,0.1293592862935928,0.7799511002444988,0.2219130434782608,0.7520140105078809,0.2200488997555012,LR,none,34,PGD_eps0.15_it25,0.6102941176470589,PGD,0.15,25.0,,7
0.142156862745098,0.1018981018981019,0.7481662591687042,0.1793669402110199,0.9446584938704028,0.2518337408312958,SVM,none,34,PGD_eps0.15_it25,0.7895220588235294,PGD,0.15,25.0,,7
0.7901348039215687,0.2788461538461538,0.4254278728606357,0.3368828654404646,0.1576182136602451,0.5745721271393643,RF,none,34,PGD_eps0.15_it25,0.1691176470588235,PGD,0.15,25.0,,7
0.1075367647058823,0.064066852367688,0.4498777506112469,0.1121609265467845,0.941506129597198,0.5501222493887531,MLP,none,34,PGD_eps0.15_it25,0.890625,PGD,0.15,25.0,,7
0.1764705882352941,0.1122830894862198,0.8068459657701712,0.1971326164874552,0.9138353765323992,0.1931540342298288,LR,none,34,PGD_eps0.3_it10,0.7524509803921569,PGD,0.3,10.0,,7
0.0916053921568627,0.0540823447313328,0.3789731051344743,0.0946564885496183,0.9495621716287216,0.6210268948655256,SVM,none,34,PGD_eps0.3_it10,0.8403799019607843,PGD,0.3,10.0,,7
0.5413602941176471,0.1136363636363636,0.39119804400978,0.1761144744083654,0.4371278458844133,0.60880195599022,RF,none,34,PGD_eps0.3_it10,0.4108455882352941,PGD,0.3,10.0,,7
0.0885416666666666,0.0520251396648044,0.3643031784841076,0.0910479682248701,0.9509632224168126,0.6356968215158925,MLP,none,34,PGD_eps0.3_it10,0.9099264705882352,PGD,0.3,10.0,,7
0.1807598039215686,0.1130850700375811,0.8092909535452323,0.198441247002398,0.9092819614711032,0.1907090464547677,LR,none,34,PGD_eps0.3_it25,0.7478553921568627,PGD,0.3,25.0,,7
0.0916053921568627,0.0540823447313328,0.3789731051344743,0.0946564885496183,0.9495621716287216,0.6210268948655256,SVM,none,34,PGD_eps0.3_it25,0.8403799019607843,PGD,0.3,25.0,,7
0.538296568627451,0.1155462184873949,0.4034229828850856,0.1796407185628742,0.4423817863397548,0.5965770171149144,RF,none,34,PGD_eps0.3_it25,0.4145220588235294,PGD,0.3,25.0,,7
0.0885416666666666,0.0520251396648044,0.3643031784841076,0.0910479682248701,0.9509632224168126,0.6356968215158925,MLP,none,34,PGD_eps0.3_it25,0.9099264705882352,PGD,0.3,25.0,,7
0.1519607843137254,0.1077485866311938,0.7921760391198044,0.189695550351288,0.939754816112084,0.2078239608801956,LR,none,34,PGD_eps0.5_it10,0.7766544117647058,PGD,0.5,10.0,,7
0.0879289215686274,0.0513626834381551,0.3594132029339853,0.0898807704066034,0.9509632224168126,0.6405867970660146,SVM,none,34,PGD_eps0.5_it10,0.8443627450980392,PGD,0.5,10.0,,7
0.1384803921568627,0.0581095991173225,0.3863080684596577,0.1010230179028133,0.8970227670753065,0.6136919315403423,RF,none,34,PGD_eps0.5_it10,0.8042279411764706,PGD,0.5,10.0,,7
0.0885416666666666,0.0513986013986014,0.3594132029339853,0.0899357601713062,0.9502626970227672,0.6405867970660146,MLP,none,34,PGD_eps0.5_it10,0.9105392156862744,PGD,0.5,10.0,,7
0.1510416666666666,0.1079017264276228,0.7946210268948656,0.1900029231218941,0.9411558669001752,0.2053789731051344,LR,none,34,PGD_eps0.5_it25,0.7778799019607843,PGD,0.5,25.0,,7
0.0876225490196078,0.0513447432762836,0.3594132029339853,0.0898533007334963,0.9513134851138354,0.6405867970660146,SVM,none,34,PGD_eps0.5_it25,0.8446691176470589,PGD,0.5,25.0,,7
0.1467524509803921,0.0586924219910846,0.3863080684596577,0.1019026120606256,0.8875656742556918,0.6136919315403423,RF,none,34,PGD_eps0.5_it25,0.7959558823529411,PGD,0.5,25.0,,7
0.0885416666666666,0.0513986013986014,0.3594132029339853,0.0899357601713062,0.9502626970227672,0.6405867970660146,MLP,none,34,PGD_eps0.5_it25,0.9105392156862744,PGD,0.5,25.0,,7
0.1384803921568627,0.0982948846539618,0.7188264058679706,0.1729411764705882,0.9446584938704028,0.2811735941320293,LR,none,34,PGD_eps0.75_it10,0.7907475490196079,PGD,0.75,10.0,,7
0.0879289215686274,0.0513626834381551,0.3594132029339853,0.0898807704066034,0.9509632224168126,0.6405867970660146,SVM,none,34,PGD_eps0.75_it10,0.8449754901960784,PGD,0.75,10.0,,7
0.0885416666666666,0.0513986013986014,0.3594132029339853,0.0899357601713062,0.9502626970227672,0.6405867970660146,RF,none,34,PGD_eps0.75_it10,0.8541666666666666,PGD,0.75,10.0,,7
0.0891544117647058,0.0514345696291112,0.3594132029339853,0.0899908172635445,0.9495621716287216,0.6405867970660146,MLP,none,34,PGD_eps0.75_it10,0.9105392156862744,PGD,0.75,10.0,,7
0.1427696078431372,0.1024958402662229,0.7530562347188264,0.1804335090802577,0.9446584938704028,0.2469437652811736,LR,none,34,PGD_eps0.75_it25,0.7864583333333334,PGD,0.75,25.0,,7
0.0879289215686274,0.0513626834381551,0.3594132029339853,0.0898807704066034,0.9509632224168126,0.6405867970660146,SVM,none,34,PGD_eps0.75_it25,0.8449754901960784,PGD,0.75,25.0,,7
0.0885416666666666,0.0510846745976207,0.3569682151589242,0.0893786348331802,0.9499124343257443,0.6430317848410758,RF,none,34,PGD_eps0.75_it25,0.8541666666666666,PGD,0.75,25.0,,7
0.0891544117647058,0.0514345696291112,0.3594132029339853,0.0899908172635445,0.9495621716287216,0.6405867970660146,MLP,none,34,PGD_eps0.75_it25,0.9105392156862744,PGD,0.75,25.0,,7
0.6510416666666666,0.1875,0.5354523227383863,0.2777425491439442,0.3323992994746059,0.4645476772616136,LR,none,34,CW_c0.0_it10,0.2408088235294117,CW,,10.0,0.0,7
0.3731617647058823,0.0325528269560251,0.1393643031784841,0.0527777777777777,0.5933450087565674,0.8606356968215159,SVM,none,34,CW_c0.0_it10,0.5294117647058824,CW,,10.0,0.0,7
0.8434436274509803,0.2616822429906542,0.1369193154034229,0.1797752808988764,0.0553415061295972,0.863080684596577,RF,none,34,CW_c0.0_it10,0.1148897058823529,CW,,10.0,0.0,7
0.0891544117647058,0.0489092188599577,0.3398533007334963,0.0855121501076591,0.9467600700525394,0.6601466992665037,MLP,none,34,CW_c0.0_it10,0.9099264705882352,CW,,10.0,0.0,7
0.5683210784313726,0.1527777777777778,0.5378973105134475,0.2379664683612763,0.4273204903677758,0.4621026894865526,LR,none,34,CW_c0.5_it10,0.3253676470588235,CW,,10.0,0.5,7
0.2279411764705882,0.0331711632021229,0.1833740831295843,0.0561797752808988,0.7656742556917688,0.8166259168704156,SVM,none,34,CW_c0.5_it10,0.6838235294117647,CW,,10.0,0.5,7
0.8400735294117647,0.2347417840375587,0.1222493887530562,0.1607717041800643,0.057092819614711,0.8777506112469438,RF,none,34,CW_c0.5_it10,0.1213235294117647,CW,,10.0,0.5,7
0.0863970588235294,0.0487548228691687,0.3398533007334963,0.0852760736196319,0.9499124343257443,0.6601466992665037,MLP,none,34,CW_c0.5_it10,0.9136029411764706,CW,,10.0,0.5,7
0.8878676470588235,0.556135770234987,0.5207823960880196,0.5378787878787878,0.0595446584938704,0.4792176039119804,LR,rf,20,clean,0.0,,,,,123
0.8924632352941176,0.5810055865921788,0.508557457212714,0.5423728813559322,0.052539404553415,0.491442542787286,SVM,rf,20,clean,0.0,,,,,123
0.9111519607843136,0.64,0.6650366748166259,0.6522781774580336,0.0535901926444833,0.334963325183374,RF,rf,20,clean,0.0,,,,,123
0.8881740196078431,0.5436507936507936,0.6699266503667481,0.6002190580503833,0.0805604203152364,0.3300733496332518,MLP,rf,20,clean,0.0,,,,,123
0.2708333333333333,0.1169840652934317,0.7359413202933985,0.2018779342723004,0.7957968476357268,0.2640586797066014,LR,rf,20,FGSM_eps0.15,0.6525735294117647,FGSM,0.15,1.0,,123
0.1387867647058823,0.0783005617977528,0.5452322738386308,0.1369358305188824,0.9194395796847636,0.4547677261613692,SVM,rf,20,FGSM_eps0.15,0.7977941176470589,FGSM,0.15,1.0,,123
0.8541666666666666,0.1546391752577319,0.0366748166259168,0.0592885375494071,0.0287215411558669,0.9633251833740832,RF,rf,20,FGSM_eps0.15,0.1044730392156862,FGSM,0.15,1.0,,123
0.258578431372549,0.1017821782178217,0.628361858190709,0.1751874573960463,0.7943957968476357,0.3716381418092909,MLP,rf,20,FGSM_eps0.15,0.7401960784313726,FGSM,0.15,1.0,,123
0.1697303921568627,0.101213171577123,0.7139364303178484,0.1772920461445051,0.908231173380035,0.2860635696821516,LR,rf,20,FGSM_eps0.3,0.7604166666666666,FGSM,0.3,1.0,,123
0.1200980392156862,0.057491915199425,0.39119804400978,0.100250626566416,0.918739054290718,0.60880195599022,SVM,rf,20,FGSM_eps0.3,0.8174019607843137,FGSM,0.3,1.0,,123
0.8265931372549019,0.0756756756756756,0.0342298288508557,0.0471380471380471,0.0598949211908931,0.9657701711491442,RF,rf,20,FGSM_eps0.3,0.1323529411764706,FGSM,0.3,1.0,,123
0.1363357843137254,0.0637219406227371,0.4303178484107579,0.1110059918006937,0.9057793345008756,0.5696821515892421,MLP,rf,20,FGSM_eps0.3,0.8630514705882353,FGSM,0.3,1.0,,123
0.152267156862745,0.0903405142460041,0.6356968215158925,0.1581989656221478,0.9169877408056042,0.3643031784841076,LR,rf,20,FGSM_eps0.5,0.7787990196078431,FGSM,0.5,1.0,,123
0.119485294117647,0.0568140956490471,0.3863080684596577,0.0990595611285266,0.918739054290718,0.6136919315403423,SVM,rf,20,FGSM_eps0.5,0.8180147058823529,FGSM,0.5,1.0,,123
0.765625,0.0572139303482587,0.0562347188264058,0.0567200986436498,0.1327495621716287,0.9437652811735942,RF,rf,20,FGSM_eps0.5,0.1948529411764706,FGSM,0.5,1.0,,123
0.1197916666666666,0.0545914678235719,0.3691931540342298,0.0951181102362204,0.915936952714536,0.6308068459657702,MLP,rf,20,FGSM_eps0.5,0.8802083333333334,FGSM,0.5,1.0,,123
0.140625,0.0793539325842696,0.5525672371638142,0.1387780165796745,0.9183887915936952,0.4474327628361858,LR,rf,20,FGSM_eps0.75,0.7904411764705882,FGSM,0.75,1.0,,123
0.1176470588235294,0.0544536602957086,0.3691931540342298,0.0949088623507228,0.9183887915936952,0.6308068459657702,SVM,rf,20,FGSM_eps0.75,0.8201593137254902,FGSM,0.75,1.0,,123
0.2824754901960784,0.0552231937413713,0.293398533007335,0.0929512006196746,0.7190893169877408,0.706601466992665,RF,rf,20,FGSM_eps0.75,0.6755514705882353,FGSM,0.75,1.0,,123
0.1216299019607843,0.053090909090909,0.3569682151589242,0.0924343146565368,0.9120840630472856,0.6430317848410758,MLP,rf,20,FGSM_eps0.75,0.8780637254901961,FGSM,0.75,1.0,,123
0.2579656862745098,0.1165714285714285,0.7481662591687042,0.2017139090309822,0.8122591943957969,0.2518337408312958,LR,rf,20,PGD_eps0.15_it10,0.6675857843137255,PGD,0.15,10.0,,123
0.1439950980392156,0.0837696335078534,0.58679706601467,0.1466096518020769,0.9194395796847636,0.4132029339853301,SVM,rf,20,PGD_eps0.15_it10,0.7925857843137255,PGD,0.15,10.0,,123
0.8618259803921569,0.3055555555555556,0.0806845965770171,0.1276595744680851,0.0262697022767075,0.9193154034229828,RF,rf,20,PGD_eps0.15_it10,0.0971200980392156,PGD,0.15,10.0,,123
0.220281862745098,0.091743119266055,0.58679706601467,0.1586776859504132,0.8322241681260946,0.4132029339853301,MLP,rf,20,PGD_eps0.15_it10,0.7784926470588235,PGD,0.15,10.0,,123
0.258578431372549,0.1172440045679482,0.7530562347188264,0.2028985507246377,0.8122591943957969,0.2469437652811736,LR,rf,20,PGD_eps0.15_it25,0.6675857843137255,PGD,0.15,25.0,,123
0.1430759803921568,0.0828092243186582,0.5794621026894865,0.1449098135126872,0.9194395796847636,0.4205378973105134,SVM,rf,20,PGD_eps0.15_it25,0.7935049019607843,PGD,0.15,25.0,,123
0.8642769607843137,0.3333333333333333,0.0831295843520782,0.1330724070450097,0.0238178633975481,0.9168704156479216,RF,rf,20,PGD_eps0.15_it25,0.0946691176470588,PGD,0.15,25.0,,123
0.2215073529411764,0.0915708812260536,0.5843520782396088,0.1583305730374296,0.8304728546409808,0.4156479217603912,MLP,rf,20,PGD_eps0.15_it25,0.7772671568627451,PGD,0.15,25.0,,123
0.1979166666666666,0.1109545614653046,0.7701711491442543,0.1939655172413793,0.8840630472854641,0.2298288508557457,LR,rf,20,PGD_eps0.3_it10,0.7328431372549019,PGD,0.3,10.0,,123
0.1176470588235294,0.0550954267194814,0.3740831295843521,0.096045197740113,0.9190893169877408,0.6259168704156479,SVM,rf,20,PGD_eps0.3_it10,0.819546568627451,PGD,0.3,10.0,,123
0.8207720588235294,0.0510204081632653,0.0244498777506112,0.0330578512396694,0.0651488616462346,0.9755501222493888,RF,rf,20,PGD_eps0.3_it10,0.1381740196078431,PGD,0.3,10.0,,123
0.128063725490196,0.0577132486388384,0.3887530562347188,0.1005056890012642,0.9092819614711032,0.6112469437652812,MLP,rf,20,PGD_eps0.3_it10,0.8713235294117647,PGD,0.3,10.0,,123
0.1994485294117647,0.1114245416078984,0.7726161369193154,0.1947611710323574,0.882661996497373,0.2273838630806846,LR,rf,20,PGD_eps0.3_it25,0.7313112745098039,PGD,0.3,25.0,,123
0.1182598039215686,0.0557754587981288,0.3789731051344743,0.0972396486825596,0.9190893169877408,0.6210268948655256,SVM,rf,20,PGD_eps0.3_it25,0.8189338235294118,PGD,0.3,25.0,,123
0.8232230392156863,0.0578947368421052,0.0268948655256723,0.0367278797996661,0.0626970227670753,0.9731051344743276,RF,rf,20,PGD_eps0.3_it25,0.1354166666666666,PGD,0.3,25.0,,123
0.1286764705882352,0.0587169264226168,0.3960880195599022,0.1022727272727272,0.909632224168126,0.6039119804400978,MLP,rf,20,PGD_eps0.3_it25,0.8707107843137255,PGD,0.3,25.0,,123
0.1590073529411764,0.0991763898421413,0.706601466992665,0.173939211555823,0.9194395796847636,0.293398533007335,LR,rf,20,PGD_eps0.5_it10,0.7720588235294118,PGD,0.5,10.0,,123
0.1176470588235294,0.0544536602957086,0.3691931540342298,0.0949088623507228,0.9183887915936952,0.6308068459657702,SVM,rf,20,PGD_eps0.5_it10,0.8201593137254902,PGD,0.5,10.0,,123
0.7962622549019608,0.0492957746478873,0.0342298288508557,0.0404040404040404,0.0945709281961471,0.9657701711491442,RF,rf,20,PGD_eps0.5_it10,0.1632965686274509,PGD,0.5,10.0,,123
0.1170343137254902,0.053448898519321,0.3618581907090464,0.093140339836375,0.9180385288966724,0.6381418092909535,MLP,rf,20,PGD_eps0.5_it10,0.8829656862745098,PGD,0.5,10.0,,123
0.1614583333333333,0.1,0.7114914425427873,0.1753540222958722,0.917338003502627,0.2885085574572127,LR,rf,20,PGD_eps0.5_it25,0.7693014705882353,PGD,0.5,25.0,,123
0.1176470588235294,0.0544536602957086,0.3691931540342298,0.0949088623507228,0.9183887915936952,0.6308068459657702,SVM,rf,20,PGD_eps0.5_it25,0.8201593137254902,PGD,0.5,25.0,,123
0.7953431372549019,0.048780487804878,0.0342298288508557,0.0402298850574712,0.0956217162872154,0.9657701711491442,RF,rf,20,PGD_eps0.5_it25,0.1642156862745098,PGD,0.5,25.0,,123
0.1170343137254902,0.053448898519321,0.3618581907090464,0.093140339836375,0.9180385288966724,0.6381418092909535,MLP,rf,20,PGD_eps0.5_it25,0.8829656862745098,PGD,0.5,25.0,,123
0.1314338235294117,0.071074964639321,0.491442542787286,0.1241890639481,0.9201401050788092,0.508557457212714,LR,rf,20,PGD_eps0.75_it10,0.7993259803921569,PGD,0.75,10.0,,123
0.1176470588235294,0.0544536602957086,0.3691931540342298,0.0949088623507228,0.9183887915936952,0.6308068459657702,SVM,rf,20,PGD_eps0.75_it10,0.8201593137254902,PGD,0.75,10.0,,123
0.4537377450980392,0.0486202365308804,0.1809290953545232,0.0766442257897462,0.5071803852889667,0.8190709046454768,RF,rf,20,PGD_eps0.75_it10,0.4993872549019608,PGD,0.75,10.0,,123
0.1158088235294117,0.0530494406351497,0.3594132029339853,0.0924528301886792,0.9190893169877408,0.6405867970660146,MLP,rf,20,PGD_eps0.75_it10,0.8841911764705882,PGD,0.75,10.0,,123
0.1283700980392156,0.0680851063829787,0.4694376528117359,0.1189222669557138,0.9204903677758318,0.530562347188264,LR,rf,20,PGD_eps0.75_it25,0.8023897058823529,PGD,0.75,25.0,,123
0.1173406862745098,0.0544340302811824,0.3691931540342298,0.0948790449261702,0.918739054290718,0.6308068459657702,SVM,rf,20,PGD_eps0.75_it25,0.8204656862745098,PGD,0.75,25.0,,123
0.3382352941176471,0.0507952796305797,0.2420537897310513,0.0839694656488549,0.647985989492119,0.7579462102689487,RF,rf,20,PGD_eps0.75_it25,0.6155024509803921,PGD,0.75,25.0,,123
0.1158088235294117,0.0530494406351497,0.3594132029339853,0.0924528301886792,0.9190893169877408,0.6405867970660146,MLP,rf,20,PGD_eps0.75_it25,0.8841911764705882,PGD,0.75,25.0,,123
0.4053308823529412,0.1083844580777096,0.5183374083129584,0.1792811839323467,0.6108581436077057,0.4816625916870415,LR,rf,20,CW_c0.0_it10,0.4960171568627451,CW,,10.0,0.0,123
0.2362132352941176,0.0417766051011433,0.2322738386308068,0.0708162504658963,0.7632224168126095,0.7677261613691931,SVM,rf,20,CW_c0.0_it10,0.6816789215686274,CW,,10.0,0.0,123
0.8563112745098039,0.2,0.0488997555012225,0.0785854616895874,0.0280210157618213,0.9511002444987776,RF,rf,20,CW_c0.0_it10,0.0983455882352941,CW,,10.0,0.0,123
0.1148897058823529,0.049090909090909,0.3300733496332518,0.0854700854700854,0.915936952714536,0.6699266503667481,MLP,rf,20,CW_c0.0_it10,0.8838848039215687,CW,,10.0,0.0,123
0.2784926470588235,0.1018821603927987,0.60880195599022,0.1745531019978969,0.7688266199649737,0.39119804400978,LR,rf,20,CW_c0.5_it10,0.6357230392156863,CW,,10.0,0.5,123
0.1412377450980392,0.051012753188297,0.3325183374083129,0.0884552845528455,0.8861646234676007,0.6674816625916871,SVM,rf,20,CW_c0.5_it10,0.7901348039215687,CW,,10.0,0.5,123
0.8566176470588235,0.160919540229885,0.0342298288508557,0.0564516129032258,0.0255691768826619,0.9657701711491442,RF,rf,20,CW_c0.5_it10,0.102328431372549,CW,,10.0,0.5,123
0.1127450980392156,0.0492932221819499,0.3325183374083129,0.0858585858585858,0.918739054290718,0.6674816625916871,MLP,rf,20,CW_c0.5_it10,0.8872549019607843,CW,,10.0,0.5,123
0.8838848039215687,0.5376884422110553,0.5232273838630807,0.530359355638166,0.0644483362521891,0.4767726161369193,LR,mi,30,clean,0.0,,,,,123
0.890625,0.5718232044198895,0.5061124694376528,0.5369649805447471,0.0542907180385289,0.4938875305623472,SVM,mi,30,clean,0.0,,,,,123
0.9087009803921569,0.6343825665859564,0.6405867970660146,0.6374695863746959,0.0528896672504378,0.3594132029339853,RF,mi,30,clean,0.0,,,,,123
0.8376225490196079,0.4149085794655415,0.7212713936430318,0.5267857142857143,0.1457092819614711,0.2787286063569682,MLP,mi,30,clean,0.0,,,,,123
0.3207720588235294,0.1201680672268907,0.6992665036674817,0.205091430620294,0.7334500875656742,0.3007334963325183,LR,mi,30,FGSM_eps0.15,0.6011029411764706,FGSM,0.15,1.0,,123
0.1887254901960784,0.0770683792973177,0.4987775061124694,0.1335078534031413,0.85569176882662,0.5012224938875306,SVM,mi,30,FGSM_eps0.15,0.7481617647058824,FGSM,0.15,1.0,,123
0.8639705882352942,0.1568627450980392,0.0195599022004889,0.0347826086956521,0.0150612959719789,0.980440097799511,RF,mi,30,FGSM_eps0.15,0.0916053921568627,FGSM,0.15,1.0,,123
0.2264093137254902,0.0980243161094225,0.6308068459657702,0.1696810259782966,0.831523642732049,0.3691931540342298,MLP,mi,30,FGSM_eps0.15,0.7711397058823529,FGSM,0.15,1.0,,123
0.2276348039215686,0.1068503350707371,0.7017114914425427,0.1854604200323101,0.8402802101576182,0.2982885085574572,LR,mi,30,FGSM_eps0.3,0.7022058823529411,FGSM,0.3,1.0,,123
0.166360294117647,0.0508935508935508,0.3202933985330073,0.0878310425745893,0.85569176882662,0.6797066014669927,SVM,mi,30,FGSM_eps0.3,0.7708333333333334,FGSM,0.3,1.0,,123
0.8443627450980392,0.0695652173913043,0.0195599022004889,0.0305343511450381,0.037478108581436,0.980440097799511,RF,mi,30,FGSM_eps0.3,0.1118259803921568,FGSM,0.3,1.0,,123
0.189031862745098,0.0754931714719271,0.4865525672371638,0.1307060755336617,0.8535901926444833,0.5134474327628362,MLP,mi,30,FGSM_eps0.3,0.8091299019607843,FGSM,0.3,1.0,,123
0.2104779411764706,0.1002949852507374,0.6650366748166259,0.1743031079782121,0.8546409807355516,0.334963325183374,LR,mi,30,FGSM_eps0.5,0.7208946078431373,FGSM,0.5,1.0,,123
0.1660539215686274,0.0501750291715285,0.3154034229828851,0.0865771812080536,0.8553415061295973,0.684596577017115,SVM,mi,30,FGSM_eps0.5,0.7714460784313726,FGSM,0.5,1.0,,123
0.7190563725490197,0.0464285714285714,0.0635696821515892,0.0536635706914344,0.1870402802101576,0.9364303178484108,RF,mi,30,FGSM_eps0.5,0.2389705882352941,FGSM,0.5,1.0,,123
