accuracy,precision,recall,f1,fpr,fnr,model,sigma,eval_attack,smooth_s_per_sample,n0,n,family,epsilon,iters,confidence
0.475,0.6846153846153846,0.5816993464052288,0.6289752650176679,0.8723404255319149,0.41830065359477125,MLP,0.5,PGD_eps0.15_it10,,50,200,PGD,0.15,10.0,
0.495,0.6911764705882353,0.6143790849673203,0.6505190311418685,0.8936170212765957,0.38562091503267976,MLP,0.5,PGD_eps0.15_it25,,50,200,PGD,0.15,25.0,
0.305,0.5714285714285714,0.3660130718954248,0.44621513944223107,0.8936170212765957,0.6339869281045751,MLP,0.5,PGD_eps0.3_it10,,50,200,PGD,0.3,10.0,
0.235,0.5,0.27450980392156865,0.35443037974683544,0.8936170212765957,0.7254901960784313,MLP,0.5,PGD_eps0.3_it25,,50,200,PGD,0.3,25.0,
0.15,0.37681159420289856,0.16993464052287582,0.23423423423423423,0.9148936170212766,0.8300653594771242,MLP,0.5,PGD_eps0.5_it10,,50,200,PGD,0.5,10.0,
0.185,0.43243243243243246,0.20915032679738563,0.28193832599118945,0.8936170212765957,0.7908496732026143,MLP,0.5,PGD_eps0.5_it25,,50,200,PGD,0.5,25.0,
0.095,0.26666666666666666,0.10457516339869281,0.15023474178403756,0.9361702127659575,0.8954248366013072,MLP,0.5,PGD_eps0.75_it10,,50,200,PGD,0.75,10.0,
0.105,0.2903225806451613,0.11764705882352941,0.16744186046511628,0.9361702127659575,0.8823529411764706,MLP,0.5,PGD_eps0.75_it25,,50,200,PGD,0.75,25.0,
0.735,0.7906976744186046,0.8888888888888888,0.8369230769230769,0.7659574468085106,0.1111111111111111,MLP,0.5,CW_c0.0_it10,,50,200,CW,,10.0,0.0
0.74,0.7885714285714286,0.9019607843137255,0.8414634146341463,0.7872340425531915,0.09803921568627451,MLP,0.5,CW_c0.5_it10,,50,200,CW,,10.0,0.5
